,date,location,location_name,value
5690,2021-01-21,GM12,Mecklenburg-Western Pomerania State,340
5691,2021-01-21,GM13,Free State of Saxony,5433
5692,2021-01-21,GM14,Sachsen-Anhalt State,1289
5693,2021-01-21,GM15,Free State of Thuringia,1808
5694,2021-01-21,GM16,Berlin State,1957
5695,2021-01-22,GM,Germany,50642
5696,2021-01-22,GM01,Baden-Württemberg State,6514
5697,2021-01-22,GM02,Free State of Bavaria,9420
5698,2021-01-22,GM03,Free Hanseatic City of Bremen,248
5699,2021-01-22,GM04,Free Hanseatic City of Hamburg,962
5700,2021-01-22,GM05,Hesse State,4318
5701,2021-01-22,GM06,Lower Saxony State,2900
5702,2021-01-22,GM07,North Rhine-Westphalia State,9773
5703,2021-01-22,GM08,Rhineland-Palatinate State,2216
5704,2021-01-22,GM09,Saarland State,654
5705,2021-01-22,GM10,Schleswig-Holstein State,725
5706,2021-01-22,GM11,Brandenburg State,1849
5707,2021-01-22,GM12,Mecklenburg-Western Pomerania State,344
5708,2021-01-22,GM13,Free State of Saxony,5517
5709,2021-01-22,GM14,Sachsen-Anhalt State,1333
5710,2021-01-22,GM15,Free State of Thuringia,1873
5711,2021-01-22,GM16,Berlin State,1996
5712,2021-01-23,GM,Germany,51521
5713,2021-01-23,GM01,Baden-Württemberg State,6585
5714,2021-01-23,GM02,Free State of Bavaria,9583
5715,2021-01-23,GM03,Free Hanseatic City of Bremen,250
5716,2021-01-23,GM04,Free Hanseatic City of Hamburg,976
5717,2021-01-23,GM05,Hesse State,4362
5718,2021-01-23,GM06,Lower Saxony State,2945
5719,2021-01-23,GM07,North Rhine-Westphalia State,9895
5720,2021-01-23,GM08,Rhineland-Palatinate State,2263
5721,2021-01-23,GM09,Saarland State,681
5722,2021-01-23,GM10,Schleswig-Holstein State,741
5723,2021-01-23,GM11,Brandenburg State,1896
5724,2021-01-23,GM12,Mecklenburg-Western Pomerania State,355
5725,2021-01-23,GM13,Free State of Saxony,5670
5726,2021-01-23,GM14,Sachsen-Anhalt State,1397
5727,2021-01-23,GM15,Free State of Thuringia,1901
5728,2021-01-23,GM16,Berlin State,2021
5729,2021-01-24,GM,Germany,51870
5730,2021-01-24,GM01,Baden-Württemberg State,6618
5731,2021-01-24,GM02,Free State of Bavaria,9642
5732,2021-01-24,GM03,Free Hanseatic City of Bremen,251
5733,2021-01-24,GM04,Free Hanseatic City of Hamburg,987
5734,2021-01-24,GM05,Hesse State,4388
5735,2021-01-24,GM06,Lower Saxony State,2964
5736,2021-01-24,GM07,North Rhine-Westphalia State,9941
5737,2021-01-24,GM08,Rhineland-Palatinate State,2279
5738,2021-01-24,GM09,Saarland State,686
5739,2021-01-24,GM10,Schleswig-Holstein State,744
5740,2021-01-24,GM11,Brandenburg State,1908
5741,2021-01-24,GM12,Mecklenburg-Western Pomerania State,363
5742,2021-01-24,GM13,Free State of Saxony,5722
5743,2021-01-24,GM14,Sachsen-Anhalt State,1425
5744,2021-01-24,GM15,Free State of Thuringia,1913
5745,2021-01-24,GM16,Berlin State,2039
5746,2021-01-25,GM,Germany,52087
5747,2021-01-25,GM01,Baden-Württemberg State,6633
5748,2021-01-25,GM02,Free State of Bavaria,9671
5749,2021-01-25,GM03,Free Hanseatic City of Bremen,253
5750,2021-01-25,GM04,Free Hanseatic City of Hamburg,988
5751,2021-01-25,GM05,Hesse State,4412
5752,2021-01-25,GM06,Lower Saxony State,2976
5753,2021-01-25,GM07,North Rhine-Westphalia State,9972
5754,2021-01-25,GM08,Rhineland-Palatinate State,2287
5755,2021-01-25,GM09,Saarland State,689
5756,2021-01-25,GM10,Schleswig-Holstein State,755
5757,2021-01-25,GM11,Brandenburg State,1939
5758,2021-01-25,GM12,Mecklenburg-Western Pomerania State,369
5759,2021-01-25,GM13,Free State of Saxony,5730
5760,2021-01-25,GM14,Sachsen-Anhalt State,1437
5761,2021-01-25,GM15,Free State of Thuringia,1936
5762,2021-01-25,GM16,Berlin State,2040
5763,2021-01-26,GM,Germany,52990
5764,2021-01-26,GM01,Baden-Württemberg State,6728
5765,2021-01-26,GM02,Free State of Bavaria,9773
5766,2021-01-26,GM03,Free Hanseatic City of Bremen,255
5767,2021-01-26,GM04,Free Hanseatic City of Hamburg,990
5768,2021-01-26,GM05,Hesse State,4494
5769,2021-01-26,GM06,Lower Saxony State,3031
5770,2021-01-26,GM07,North Rhine-Westphalia State,10161
5771,2021-01-26,GM08,Rhineland-Palatinate State,2330
5772,2021-01-26,GM09,Saarland State,696
5773,2021-01-26,GM10,Schleswig-Holstein State,769
5774,2021-01-26,GM11,Brandenburg State,2028
5775,2021-01-26,GM12,Mecklenburg-Western Pomerania State,384
5776,2021-01-26,GM13,Free State of Saxony,5799
5777,2021-01-26,GM14,Sachsen-Anhalt State,1493
5778,2021-01-26,GM15,Free State of Thuringia,1992
5779,2021-01-26,GM16,Berlin State,2067
5780,2021-01-27,GM,Germany,53972
5781,2021-01-27,GM01,Baden-Württemberg State,6803
5782,2021-01-27,GM02,Free State of Bavaria,9943
5783,2021-01-27,GM03,Free Hanseatic City of Bremen,257
5784,2021-01-27,GM04,Free Hanseatic City of Hamburg,1003
5785,2021-01-27,GM05,Hesse State,4577
5786,2021-01-27,GM06,Lower Saxony State,3090
5787,2021-01-27,GM07,North Rhine-Westphalia State,10301
5788,2021-01-27,GM08,Rhineland-Palatinate State,2380
5789,2021-01-27,GM09,Saarland State,704
5790,2021-01-27,GM10,Schleswig-Holstein State,794
5791,2021-01-27,GM11,Brandenburg State,2106
5792,2021-01-27,GM12,Mecklenburg-Western Pomerania State,399
5793,2021-01-27,GM13,Free State of Saxony,5920
5794,2021-01-27,GM14,Sachsen-Anhalt State,1556
5795,2021-01-27,GM15,Free State of Thuringia,2028
5796,2021-01-27,GM16,Berlin State,2111
5797,2021-01-28,GM,Germany,54913
5798,2021-01-28,GM01,Baden-Württemberg State,6871
5799,2021-01-28,GM02,Free State of Bavaria,10116
5800,2021-01-28,GM03,Free Hanseatic City of Bremen,259
5801,2021-01-28,GM04,Free Hanseatic City of Hamburg,1029
5802,2021-01-28,GM05,Hesse State,4676
5803,2021-01-28,GM06,Lower Saxony State,3154
5804,2021-01-28,GM07,North Rhine-Westphalia State,10457
5805,2021-01-28,GM08,Rhineland-Palatinate State,2417
5806,2021-01-28,GM09,Saarland State,711
5807,2021-01-28,GM10,Schleswig-Holstein State,815
5808,2021-01-28,GM11,Brandenburg State,2161
5809,2021-01-28,GM12,Mecklenburg-Western Pomerania State,409
5810,2021-01-28,GM13,Free State of Saxony,6002
5811,2021-01-28,GM14,Sachsen-Anhalt State,1604
5812,2021-01-28,GM15,Free State of Thuringia,2068
5813,2021-01-28,GM16,Berlin State,2164
5814,2021-01-29,GM,Germany,55752
5815,2021-01-29,GM01,Baden-Württemberg State,6956
5816,2021-01-29,GM02,Free State of Bavaria,10229
5817,2021-01-29,GM03,Free Hanseatic City of Bremen,265
5818,2021-01-29,GM04,Free Hanseatic City of Hamburg,1037
5819,2021-01-29,GM05,Hesse State,4733
5820,2021-01-29,GM06,Lower Saxony State,3189
5821,2021-01-29,GM07,North Rhine-Westphalia State,10597
5822,2021-01-29,GM08,Rhineland-Palatinate State,2450
5823,2021-01-29,GM09,Saarland State,720
5824,2021-01-29,GM10,Schleswig-Holstein State,834
5825,2021-01-29,GM11,Brandenburg State,2193
5826,2021-01-29,GM12,Mecklenburg-Western Pomerania State,423
5827,2021-01-29,GM13,Free State of Saxony,6153
5828,2021-01-29,GM14,Sachsen-Anhalt State,1653
5829,2021-01-29,GM15,Free State of Thuringia,2122
5830,2021-01-29,GM16,Berlin State,2198
5831,2021-01-30,GM,Germany,56546
5832,2021-01-30,GM01,Baden-Württemberg State,7013
5833,2021-01-30,GM02,Free State of Bavaria,10344
5834,2021-01-30,GM03,Free Hanseatic City of Bremen,266
5835,2021-01-30,GM04,Free Hanseatic City of Hamburg,1066
5836,2021-01-30,GM05,Hesse State,4786
5837,2021-01-30,GM06,Lower Saxony State,3253
5838,2021-01-30,GM07,North Rhine-Westphalia State,10717
5839,2021-01-30,GM08,Rhineland-Palatinate State,2450
5840,2021-01-30,GM09,Saarland State,731
5841,2021-01-30,GM10,Schleswig-Holstein State,853
5842,2021-01-30,GM11,Brandenburg State,2263
5843,2021-01-30,GM12,Mecklenburg-Western Pomerania State,443
5844,2021-01-30,GM13,Free State of Saxony,6254
5845,2021-01-30,GM14,Sachsen-Anhalt State,1705
5846,2021-01-30,GM15,Free State of Thuringia,2164
5847,2021-01-30,GM16,Berlin State,2238
5848,2021-01-31,GM,Germany,56945
5849,2021-01-31,GM01,Baden-Württemberg State,7039
5850,2021-01-31,GM02,Free State of Bavaria,10379
5851,2021-01-31,GM03,Free Hanseatic City of Bremen,268
5852,2021-01-31,GM04,Free Hanseatic City of Hamburg,1071
5853,2021-01-31,GM05,Hesse State,4812
5854,2021-01-31,GM06,Lower Saxony State,3278
5855,2021-01-31,GM07,North Rhine-Westphalia State,10784
5856,2021-01-31,GM08,Rhineland-Palatinate State,2515
5857,2021-01-31,GM09,Saarland State,736
5858,2021-01-31,GM10,Schleswig-Holstein State,877
5859,2021-01-31,GM11,Brandenburg State,2282
5860,2021-01-31,GM12,Mecklenburg-Western Pomerania State,448
5861,2021-01-31,GM13,Free State of Saxony,6288
5862,2021-01-31,GM14,Sachsen-Anhalt State,1712
5863,2021-01-31,GM15,Free State of Thuringia,2188
5864,2021-01-31,GM16,Berlin State,2268
5865,2021-02-01,GM,Germany,57120
5866,2021-02-01,GM01,Baden-Württemberg State,7063
5867,2021-02-01,GM02,Free State of Bavaria,10394
5868,2021-02-01,GM03,Free Hanseatic City of Bremen,268
5869,2021-02-01,GM04,Free Hanseatic City of Hamburg,1073
5870,2021-02-01,GM05,Hesse State,4842
5871,2021-02-01,GM06,Lower Saxony State,3285
5872,2021-02-01,GM07,North Rhine-Westphalia State,10824
5873,2021-02-01,GM08,Rhineland-Palatinate State,2531
5874,2021-02-01,GM09,Saarland State,737
5875,2021-02-01,GM10,Schleswig-Holstein State,888
5876,2021-02-01,GM11,Brandenburg State,2291
5877,2021-02-01,GM12,Mecklenburg-Western Pomerania State,451
5878,2021-02-01,GM13,Free State of Saxony,6289
5879,2021-02-01,GM14,Sachsen-Anhalt State,1712
5880,2021-02-01,GM15,Free State of Thuringia,2194
5881,2021-02-01,GM16,Berlin State,2278
5882,2021-02-02,GM,Germany,57981
5883,2021-02-02,GM01,Baden-Württemberg State,7181
5884,2021-02-02,GM02,Free State of Bavaria,10496
5885,2021-02-02,GM03,Free Hanseatic City of Bremen,273
5886,2021-02-02,GM04,Free Hanseatic City of Hamburg,1074
5887,2021-02-02,GM05,Hesse State,4926
5888,2021-02-02,GM06,Lower Saxony State,3324
5889,2021-02-02,GM07,North Rhine-Westphalia State,10973
5890,2021-02-02,GM08,Rhineland-Palatinate State,2573
5891,2021-02-02,GM09,Saarland State,743
5892,2021-02-02,GM10,Schleswig-Holstein State,917
5893,2021-02-02,GM11,Brandenburg State,2361
5894,2021-02-02,GM12,Mecklenburg-Western Pomerania State,474
5895,2021-02-02,GM13,Free State of Saxony,6367
5896,2021-02-02,GM14,Sachsen-Anhalt State,1773
5897,2021-02-02,GM15,Free State of Thuringia,2231
5898,2021-02-02,GM16,Berlin State,2295
5899,2021-02-03,GM,Germany,58956
5900,2021-02-03,GM01,Baden-Württemberg State,7227
5901,2021-02-03,GM02,Free State of Bavaria,10767
5902,2021-02-03,GM03,Free Hanseatic City of Bremen,278
5903,2021-02-03,GM04,Free Hanseatic City of Hamburg,1074
5904,2021-02-03,GM05,Hesse State,4989
5905,2021-02-03,GM06,Lower Saxony State,3362
5906,2021-02-03,GM07,North Rhine-Westphalia State,11149
5907,2021-02-03,GM08,Rhineland-Palatinate State,2618
5908,2021-02-03,GM09,Saarland State,752
5909,2021-02-03,GM10,Schleswig-Holstein State,944
5910,2021-02-03,GM11,Brandenburg State,2449
5911,2021-02-03,GM12,Mecklenburg-Western Pomerania State,480
5912,2021-02-03,GM13,Free State of Saxony,6469
5913,2021-02-03,GM14,Sachsen-Anhalt State,1809
5914,2021-02-03,GM15,Free State of Thuringia,2261
5915,2021-02-03,GM16,Berlin State,2328
5916,2021-02-04,GM,Germany,59742
5917,2021-02-04,GM01,Baden-Württemberg State,7275
5918,2021-02-04,GM02,Free State of Bavaria,10895
5919,2021-02-04,GM03,Free Hanseatic City of Bremen,283
5920,2021-02-04,GM04,Free Hanseatic City of Hamburg,1097
5921,2021-02-04,GM05,Hesse State,5050
5922,2021-02-04,GM06,Lower Saxony State,3412
5923,2021-02-04,GM07,North Rhine-Westphalia State,11259
5924,2021-02-04,GM08,Rhineland-Palatinate State,2648
5925,2021-02-04,GM09,Saarland State,760
5926,2021-02-04,GM10,Schleswig-Holstein State,967
5927,2021-02-04,GM11,Brandenburg State,2507
5928,2021-02-04,GM12,Mecklenburg-Western Pomerania State,506
5929,2021-02-04,GM13,Free State of Saxony,6560
5930,2021-02-04,GM14,Sachsen-Anhalt State,1860
5931,2021-02-04,GM15,Free State of Thuringia,2287
5932,2021-02-04,GM16,Berlin State,2376
5933,2021-02-05,GM,Germany,60597
5934,2021-02-05,GM01,Baden-Württemberg State,7341
5935,2021-02-05,GM02,Free State of Bavaria,11023
5936,2021-02-05,GM03,Free Hanseatic City of Bremen,285
5937,2021-02-05,GM04,Free Hanseatic City of Hamburg,1120
5938,2021-02-05,GM05,Hesse State,5114
5939,2021-02-05,GM06,Lower Saxony State,3509
5940,2021-02-05,GM07,North Rhine-Westphalia State,11386
5941,2021-02-05,GM08,Rhineland-Palatinate State,2685
5942,2021-02-05,GM09,Saarland State,766
5943,2021-02-05,GM10,Schleswig-Holstein State,985
5944,2021-02-05,GM11,Brandenburg State,2539
5945,2021-02-05,GM12,Mecklenburg-Western Pomerania State,520
5946,2021-02-05,GM13,Free State of Saxony,6659
5947,2021-02-05,GM14,Sachsen-Anhalt State,1922
5948,2021-02-05,GM15,Free State of Thuringia,2323
5949,2021-02-05,GM16,Berlin State,2420
5950,2021-02-06,GM,Germany,61286
5951,2021-02-06,GM01,Baden-Württemberg State,7403
5952,2021-02-06,GM02,Free State of Bavaria,11096
5953,2021-02-06,GM03,Free Hanseatic City of Bremen,286
5954,2021-02-06,GM04,Free Hanseatic City of Hamburg,1140
5955,2021-02-06,GM05,Hesse State,5148
5956,2021-02-06,GM06,Lower Saxony State,3550
5957,2021-02-06,GM07,North Rhine-Westphalia State,11497
5958,2021-02-06,GM08,Rhineland-Palatinate State,2720
5959,2021-02-06,GM09,Saarland State,775
5960,2021-02-06,GM10,Schleswig-Holstein State,1006
5961,2021-02-06,GM11,Brandenburg State,2622
5962,2021-02-06,GM12,Mecklenburg-Western Pomerania State,542
5963,2021-02-06,GM13,Free State of Saxony,6739
5964,2021-02-06,GM14,Sachsen-Anhalt State,1956
5965,2021-02-06,GM15,Free State of Thuringia,2352
5966,2021-02-06,GM16,Berlin State,2454
5967,2021-02-07,GM,Germany,61517
5968,2021-02-07,GM01,Baden-Württemberg State,7422
5969,2021-02-07,GM02,Free State of Bavaria,11126
5970,2021-02-07,GM03,Free Hanseatic City of Bremen,286
5971,2021-02-07,GM04,Free Hanseatic City of Hamburg,1143
5972,2021-02-07,GM05,Hesse State,5165
5973,2021-02-07,GM06,Lower Saxony State,3581
5974,2021-02-07,GM07,North Rhine-Westphalia State,11540
5975,2021-02-07,GM08,Rhineland-Palatinate State,2727
5976,2021-02-07,GM09,Saarland State,783
5977,2021-02-07,GM10,Schleswig-Holstein State,1012
5978,2021-02-07,GM11,Brandenburg State,2629
5979,2021-02-07,GM12,Mecklenburg-Western Pomerania State,544
5980,2021-02-07,GM13,Free State of Saxony,6763
5981,2021-02-07,GM14,Sachsen-Anhalt State,1970
5982,2021-02-07,GM15,Free State of Thuringia,2359
5983,2021-02-07,GM16,Berlin State,2467
5984,2021-02-08,GM,Germany,61675
5985,2021-02-08,GM01,Baden-Württemberg State,7426
5986,2021-02-08,GM02,Free State of Bavaria,11146
5987,2021-02-08,GM03,Free Hanseatic City of Bremen,290
5988,2021-02-08,GM04,Free Hanseatic City of Hamburg,1145
5989,2021-02-08,GM05,Hesse State,5182
5990,2021-02-08,GM06,Lower Saxony State,3596
5991,2021-02-08,GM07,North Rhine-Westphalia State,11565
5992,2021-02-08,GM08,Rhineland-Palatinate State,2732
5993,2021-02-08,GM09,Saarland State,786
5994,2021-02-08,GM10,Schleswig-Holstein State,1016
5995,2021-02-08,GM11,Brandenburg State,2630
5996,2021-02-08,GM12,Mecklenburg-Western Pomerania State,552
5997,2021-02-08,GM13,Free State of Saxony,6794
5998,2021-02-08,GM14,Sachsen-Anhalt State,1978
5999,2021-02-08,GM15,Free State of Thuringia,2366
6000,2021-02-08,GM16,Berlin State,2471
6001,2021-02-09,GM,Germany,62156
6002,2021-02-09,GM01,Baden-Württemberg State,7509
6003,2021-02-09,GM02,Free State of Bavaria,11226
6004,2021-02-09,GM03,Free Hanseatic City of Bremen,293
6005,2021-02-09,GM04,Free Hanseatic City of Hamburg,1148
6006,2021-02-09,GM05,Hesse State,5229
6007,2021-02-09,GM06,Lower Saxony State,3635
6008,2021-02-09,GM07,North Rhine-Westphalia State,11595
6009,2021-02-09,GM08,Rhineland-Palatinate State,2764
6010,2021-02-09,GM09,Saarland State,787
6011,2021-02-09,GM10,Schleswig-Holstein State,1038
6012,2021-02-09,GM11,Brandenburg State,2668
6013,2021-02-09,GM12,Mecklenburg-Western Pomerania State,579
6014,2021-02-09,GM13,Free State of Saxony,6816
6015,2021-02-09,GM14,Sachsen-Anhalt State,1990
6016,2021-02-09,GM15,Free State of Thuringia,2393
6017,2021-02-09,GM16,Berlin State,2486
6018,2021-02-10,GM,Germany,62969
6019,2021-02-10,GM01,Baden-Württemberg State,7552
6020,2021-02-10,GM02,Free State of Bavaria,11371
6021,2021-02-10,GM03,Free Hanseatic City of Bremen,301
6022,2021-02-10,GM04,Free Hanseatic City of Hamburg,1158
6023,2021-02-10,GM05,Hesse State,5296
6024,2021-02-10,GM06,Lower Saxony State,3682
6025,2021-02-10,GM07,North Rhine-Westphalia State,11796
6026,2021-02-10,GM08,Rhineland-Palatinate State,2800
6027,2021-02-10,GM09,Saarland State,795
6028,2021-02-10,GM10,Schleswig-Holstein State,1062
6029,2021-02-10,GM11,Brandenburg State,2716
6030,2021-02-10,GM12,Mecklenburg-Western Pomerania State,596
6031,2021-02-10,GM13,Free State of Saxony,6895
6032,2021-02-10,GM14,Sachsen-Anhalt State,2010
6033,2021-02-10,GM15,Free State of Thuringia,2432
6034,2021-02-10,GM16,Berlin State,2507
6035,2021-02-11,GM,Germany,63635
6036,2021-02-11,GM01,Baden-Württemberg State,7592
6037,2021-02-11,GM02,Free State of Bavaria,11470
6038,2021-02-11,GM03,Free Hanseatic City of Bremen,305
6039,2021-02-11,GM04,Free Hanseatic City of Hamburg,1167
6040,2021-02-11,GM05,Hesse State,5362
6041,2021-02-11,GM06,Lower Saxony State,3716
6042,2021-02-11,GM07,North Rhine-Westphalia State,11895
6043,2021-02-11,GM08,Rhineland-Palatinate State,2826
6044,2021-02-11,GM09,Saarland State,803
6045,2021-02-11,GM10,Schleswig-Holstein State,1083
6046,2021-02-11,GM11,Brandenburg State,2749
6047,2021-02-11,GM12,Mecklenburg-Western Pomerania State,603
6048,2021-02-11,GM13,Free State of Saxony,6999
6049,2021-02-11,GM14,Sachsen-Anhalt State,2050
6050,2021-02-11,GM15,Free State of Thuringia,2464
6051,2021-02-11,GM16,Berlin State,2551
6052,2021-02-12,GM,Germany,64191
6053,2021-02-12,GM01,Baden-Württemberg State,7675
6054,2021-02-12,GM02,Free State of Bavaria,11547
6055,2021-02-12,GM03,Free Hanseatic City of Bremen,306
6056,2021-02-12,GM04,Free Hanseatic City of Hamburg,1178
6057,2021-02-12,GM05,Hesse State,5398
6058,2021-02-12,GM06,Lower Saxony State,3773
6059,2021-02-12,GM07,North Rhine-Westphalia State,11963
6060,2021-02-12,GM08,Rhineland-Palatinate State,2846
6061,2021-02-12,GM09,Saarland State,805
6062,2021-02-12,GM10,Schleswig-Holstein State,1101
6063,2021-02-12,GM11,Brandenburg State,2760
6064,2021-02-12,GM12,Mecklenburg-Western Pomerania State,614
6065,2021-02-12,GM13,Free State of Saxony,7044
6066,2021-02-12,GM14,Sachsen-Anhalt State,2068
6067,2021-02-12,GM15,Free State of Thuringia,2539
6068,2021-02-12,GM16,Berlin State,2574
6069,2021-02-13,GM,Germany,64742
6070,2021-02-13,GM01,Baden-Württemberg State,7717
6071,2021-02-13,GM02,Free State of Bavaria,11645
6072,2021-02-13,GM03,Free Hanseatic City of Bremen,307
6073,2021-02-13,GM04,Free Hanseatic City of Hamburg,1188
6074,2021-02-13,GM05,Hesse State,5434
6075,2021-02-13,GM06,Lower Saxony State,3812
6076,2021-02-13,GM07,North Rhine-Westphalia State,12064
6077,2021-02-13,GM08,Rhineland-Palatinate State,2873
6078,2021-02-13,GM09,Saarland State,814
6079,2021-02-13,GM10,Schleswig-Holstein State,1119
6080,2021-02-13,GM11,Brandenburg State,2783
6081,2021-02-13,GM12,Mecklenburg-Western Pomerania State,626
6082,2021-02-13,GM13,Free State of Saxony,7106
6083,2021-02-13,GM14,Sachsen-Anhalt State,2090
6084,2021-02-13,GM15,Free State of Thuringia,2566
6085,2021-02-13,GM16,Berlin State,2598
6086,2021-02-14,GM,Germany,64960
6087,2021-02-14,GM01,Baden-Württemberg State,7741
6088,2021-02-14,GM02,Free State of Bavaria,11679
6089,2021-02-14,GM03,Free Hanseatic City of Bremen,310
6090,2021-02-14,GM04,Free Hanseatic City of Hamburg,1196
6091,2021-02-14,GM05,Hesse State,5448
6092,2021-02-14,GM06,Lower Saxony State,3836
6093,2021-02-14,GM07,North Rhine-Westphalia State,12096
6094,2021-02-14,GM08,Rhineland-Palatinate State,2877
6095,2021-02-14,GM09,Saarland State,817
6096,2021-02-14,GM10,Schleswig-Holstein State,1126
6097,2021-02-14,GM11,Brandenburg State,2790
6098,2021-02-14,GM12,Mecklenburg-Western Pomerania State,628
6099,2021-02-14,GM13,Free State of Saxony,7127
6100,2021-02-14,GM14,Sachsen-Anhalt State,2109
6101,2021-02-14,GM15,Free State of Thuringia,2576
6102,2021-02-14,GM16,Berlin State,2604
6103,2021-02-15,GM,Germany,65076
6104,2021-02-15,GM01,Baden-Württemberg State,7752
6105,2021-02-15,GM02,Free State of Bavaria,11692
6106,2021-02-15,GM03,Free Hanseatic City of Bremen,312
6107,2021-02-15,GM04,Free Hanseatic City of Hamburg,1196
6108,2021-02-15,GM05,Hesse State,5460
6109,2021-02-15,GM06,Lower Saxony State,3845
6110,2021-02-15,GM07,North Rhine-Westphalia State,12118
6111,2021-02-15,GM08,Rhineland-Palatinate State,2879
6112,2021-02-15,GM09,Saarland State,817
6113,2021-02-15,GM10,Schleswig-Holstein State,1131
6114,2021-02-15,GM11,Brandenburg State,2795
6115,2021-02-15,GM12,Mecklenburg-Western Pomerania State,634
6116,2021-02-15,GM13,Free State of Saxony,7135
6117,2021-02-15,GM14,Sachsen-Anhalt State,2114
6118,2021-02-15,GM15,Free State of Thuringia,2588
6119,2021-02-15,GM16,Berlin State,2608
6120,2021-02-16,GM,Germany,65604
6121,2021-02-16,GM01,Baden-Württemberg State,7805
6122,2021-02-16,GM02,Free State of Bavaria,11773
6123,2021-02-16,GM03,Free Hanseatic City of Bremen,314
6124,2021-02-16,GM04,Free Hanseatic City of Hamburg,1197
6125,2021-02-16,GM05,Hesse State,5505
6126,2021-02-16,GM06,Lower Saxony State,3881
6127,2021-02-16,GM07,North Rhine-Westphalia State,12212
6128,2021-02-16,GM08,Rhineland-Palatinate State,2907
6129,2021-02-16,GM09,Saarland State,827
6130,2021-02-16,GM10,Schleswig-Holstein State,1155
6131,2021-02-16,GM11,Brandenburg State,2820
6132,2021-02-16,GM12,Mecklenburg-Western Pomerania State,645
6133,2021-02-16,GM13,Free State of Saxony,7190
6134,2021-02-16,GM14,Sachsen-Anhalt State,2140
6135,2021-02-16,GM15,Free State of Thuringia,2614
6136,2021-02-16,GM16,Berlin State,2619
6137,2021-02-17,GM,Germany,66164
6138,2021-02-17,GM01,Baden-Württemberg State,7837
6139,2021-02-17,GM02,Free State of Bavaria,11849
6140,2021-02-17,GM03,Free Hanseatic City of Bremen,316
6141,2021-02-17,GM04,Free Hanseatic City of Hamburg,1202
6142,2021-02-17,GM05,Hesse State,5553
6143,2021-02-17,GM06,Lower Saxony State,3908
6144,2021-02-17,GM07,North Rhine-Westphalia State,12342
6145,2021-02-17,GM08,Rhineland-Palatinate State,2928
6146,2021-02-17,GM09,Saarland State,830
6147,2021-02-17,GM10,Schleswig-Holstein State,1177
6148,2021-02-17,GM11,Brandenburg State,2850
6149,2021-02-17,GM12,Mecklenburg-Western Pomerania State,657
6150,2021-02-17,GM13,Free State of Saxony,7246
6151,2021-02-17,GM14,Sachsen-Anhalt State,2170
6152,2021-02-17,GM15,Free State of Thuringia,2655
6153,2021-02-17,GM16,Berlin State,2644
6154,2021-02-18,GM,Germany,66698
6155,2021-02-18,GM01,Baden-Württemberg State,7856
6156,2021-02-18,GM02,Free State of Bavaria,11945
6157,2021-02-18,GM03,Free Hanseatic City of Bremen,317
6158,2021-02-18,GM04,Free Hanseatic City of Hamburg,1206
6159,2021-02-18,GM05,Hesse State,5598
6160,2021-02-18,GM06,Lower Saxony State,3977
6161,2021-02-18,GM07,North Rhine-Westphalia State,12424
6162,2021-02-18,GM08,Rhineland-Palatinate State,2945
6163,2021-02-18,GM09,Saarland State,835
6164,2021-02-18,GM10,Schleswig-Holstein State,1190
6165,2021-02-18,GM11,Brandenburg State,2874
6166,2021-02-18,GM12,Mecklenburg-Western Pomerania State,664
6167,2021-02-18,GM13,Free State of Saxony,7294
6168,2021-02-18,GM14,Sachsen-Anhalt State,2221
6169,2021-02-18,GM15,Free State of Thuringia,2682
6170,2021-02-18,GM16,Berlin State,2670
6171,2021-02-19,GM,Germany,67206
6172,2021-02-19,GM01,Baden-Württemberg State,7895
6173,2021-02-19,GM02,Free State of Bavaria,12042
6174,2021-02-19,GM03,Free Hanseatic City of Bremen,317
6175,2021-02-19,GM04,Free Hanseatic City of Hamburg,1210
6176,2021-02-19,GM05,Hesse State,5633
6177,2021-02-19,GM06,Lower Saxony State,4009
6178,2021-02-19,GM07,North Rhine-Westphalia State,12520
6179,2021-02-19,GM08,Rhineland-Palatinate State,2962
6180,2021-02-19,GM09,Saarland State,840
6181,2021-02-19,GM10,Schleswig-Holstein State,1197
6182,2021-02-19,GM11,Brandenburg State,2893
6183,2021-02-19,GM12,Mecklenburg-Western Pomerania State,680
6184,2021-02-19,GM13,Free State of Saxony,7351
6185,2021-02-19,GM14,Sachsen-Anhalt State,2253
6186,2021-02-19,GM15,Free State of Thuringia,2702
6187,2021-02-19,GM16,Berlin State,2702
6188,2021-02-20,GM,Germany,67696
6189,2021-02-20,GM01,Baden-Württemberg State,7926
6190,2021-02-20,GM02,Free State of Bavaria,12099
6191,2021-02-20,GM03,Free Hanseatic City of Bremen,321
6192,2021-02-20,GM04,Free Hanseatic City of Hamburg,1216
6193,2021-02-20,GM05,Hesse State,5642
6194,2021-02-20,GM06,Lower Saxony State,4084
6195,2021-02-20,GM07,North Rhine-Westphalia State,12595
6196,2021-02-20,GM08,Rhineland-Palatinate State,2989
6197,2021-02-20,GM09,Saarland State,848
6198,2021-02-20,GM10,Schleswig-Holstein State,1205
6199,2021-02-20,GM11,Brandenburg State,2907
6200,2021-02-20,GM12,Mecklenburg-Western Pomerania State,685
6201,2021-02-20,GM13,Free State of Saxony,7443
6202,2021-02-20,GM14,Sachsen-Anhalt State,2285
6203,2021-02-20,GM15,Free State of Thuringia,2731
