"location","type","quantile","target_end_date","target","value","forecast_date"
"GM","quantile",0.65,"2021-07-31","2 wk ahead inc case",21918,"2021-07-19"
"GM","quantile",0.7,"2021-07-31","2 wk ahead inc case",23082,"2021-07-19"
"GM","quantile",0.75,"2021-07-31","2 wk ahead inc case",24407,"2021-07-19"
"GM","quantile",0.8,"2021-07-31","2 wk ahead inc case",25973,"2021-07-19"
"GM","quantile",0.85,"2021-07-31","2 wk ahead inc case",27925,"2021-07-19"
"GM","quantile",0.9,"2021-07-31","2 wk ahead inc case",30591,"2021-07-19"
"GM","quantile",0.95,"2021-07-31","2 wk ahead inc case",34480,"2021-07-19"
"GM","quantile",0.975,"2021-07-31","2 wk ahead inc case",37505,"2021-07-19"
"GM","quantile",0.99,"2021-07-31","2 wk ahead inc case",41447,"2021-07-19"
"GM","quantile",0.01,"2021-08-07","3 wk ahead inc case",13188,"2021-07-19"
"GM","quantile",0.025,"2021-08-07","3 wk ahead inc case",14924,"2021-07-19"
"GM","quantile",0.05,"2021-08-07","3 wk ahead inc case",16892,"2021-07-19"
"GM","quantile",0.1,"2021-08-07","3 wk ahead inc case",18782,"2021-07-19"
"GM","quantile",0.15,"2021-08-07","3 wk ahead inc case",20261,"2021-07-19"
"GM","quantile",0.2,"2021-08-07","3 wk ahead inc case",21538,"2021-07-19"
"GM","quantile",0.25,"2021-08-07","3 wk ahead inc case",23187,"2021-07-19"
"GM","quantile",0.3,"2021-08-07","3 wk ahead inc case",24413,"2021-07-19"
"GM","quantile",0.35,"2021-08-07","3 wk ahead inc case",25791,"2021-07-19"
"GM","quantile",0.4,"2021-08-07","3 wk ahead inc case",27171,"2021-07-19"
"GM","quantile",0.45,"2021-08-07","3 wk ahead inc case",28577,"2021-07-19"
"GM","quantile",0.5,"2021-08-07","3 wk ahead inc case",30031,"2021-07-19"
"GM","quantile",0.55,"2021-08-07","3 wk ahead inc case",31560,"2021-07-19"
"GM","quantile",0.6,"2021-08-07","3 wk ahead inc case",33192,"2021-07-19"
"GM","quantile",0.65,"2021-08-07","3 wk ahead inc case",34199,"2021-07-19"
"GM","quantile",0.7,"2021-08-07","3 wk ahead inc case",34920,"2021-07-19"
"GM","quantile",0.75,"2021-08-07","3 wk ahead inc case",36542,"2021-07-19"
"GM","quantile",0.8,"2021-08-07","3 wk ahead inc case",38494,"2021-07-19"
"GM","quantile",0.85,"2021-08-07","3 wk ahead inc case",41103,"2021-07-19"
"GM","quantile",0.9,"2021-08-07","3 wk ahead inc case",44570,"2021-07-19"
"GM","quantile",0.95,"2021-08-07","3 wk ahead inc case",50218,"2021-07-19"
"GM","quantile",0.975,"2021-08-07","3 wk ahead inc case",56839,"2021-07-19"
"GM","quantile",0.99,"2021-08-07","3 wk ahead inc case",62211,"2021-07-19"
"GM","quantile",0.01,"2021-08-14","4 wk ahead inc case",17659,"2021-07-19"
"GM","quantile",0.025,"2021-08-14","4 wk ahead inc case",20589,"2021-07-19"
"GM","quantile",0.05,"2021-08-14","4 wk ahead inc case",23496,"2021-07-19"
"GM","quantile",0.1,"2021-08-14","4 wk ahead inc case",27359,"2021-07-19"
"GM","quantile",0.15,"2021-08-14","4 wk ahead inc case",30318,"2021-07-19"
"GM","quantile",0.2,"2021-08-14","4 wk ahead inc case",32896,"2021-07-19"
"GM","quantile",0.25,"2021-08-14","4 wk ahead inc case",35283,"2021-07-19"
"GM","quantile",0.3,"2021-08-14","4 wk ahead inc case",37573,"2021-07-19"
"GM","quantile",0.35,"2021-08-14","4 wk ahead inc case",39827,"2021-07-19"
"GM","quantile",0.4,"2021-08-14","4 wk ahead inc case",42092,"2021-07-19"
"GM","quantile",0.45,"2021-08-14","4 wk ahead inc case",44405,"2021-07-19"
"GM","quantile",0.5,"2021-08-14","4 wk ahead inc case",46806,"2021-07-19"
"GM","quantile",0.55,"2021-08-14","4 wk ahead inc case",49336,"2021-07-19"
"GM","quantile",0.6,"2021-08-14","4 wk ahead inc case",50746,"2021-07-19"
"GM","quantile",0.65,"2021-08-14","4 wk ahead inc case",52104,"2021-07-19"
"GM","quantile",0.7,"2021-08-14","4 wk ahead inc case",53573,"2021-07-19"
"GM","quantile",0.75,"2021-08-14","4 wk ahead inc case",55206,"2021-07-19"
"GM","quantile",0.8,"2021-08-14","4 wk ahead inc case",57082,"2021-07-19"
"GM","quantile",0.85,"2021-08-14","4 wk ahead inc case",59350,"2021-07-19"
"GM","quantile",0.9,"2021-08-14","4 wk ahead inc case",62332,"2021-07-19"
"GM","quantile",0.95,"2021-08-14","4 wk ahead inc case",67030,"2021-07-19"
"GM","quantile",0.975,"2021-08-14","4 wk ahead inc case",71391,"2021-07-19"
"GM","quantile",0.99,"2021-08-14","4 wk ahead inc case",82085,"2021-07-19"
"GM","point",NA,"2021-07-24","1 wk ahead inc case",12224,"2021-07-19"
"GM","point",NA,"2021-07-31","2 wk ahead inc case",20200,"2021-07-19"
"GM","point",NA,"2021-08-07","3 wk ahead inc case",30031,"2021-07-19"
"GM","point",NA,"2021-08-14","4 wk ahead inc case",46806,"2021-07-19"
