"location","type","quantile","target_end_date","target","value","forecast_date"
"PL","quantile",0.2,"2021-08-14","3 wk ahead inc case",938,"2021-07-26"
"PL","quantile",0.25,"2021-08-14","3 wk ahead inc case",987,"2021-07-26"
"PL","quantile",0.3,"2021-08-14","3 wk ahead inc case",1032,"2021-07-26"
"PL","quantile",0.35,"2021-08-14","3 wk ahead inc case",1076,"2021-07-26"
"PL","quantile",0.4,"2021-08-14","3 wk ahead inc case",1120,"2021-07-26"
"PL","quantile",0.45,"2021-08-14","3 wk ahead inc case",1170,"2021-07-26"
"PL","quantile",0.5,"2021-08-14","3 wk ahead inc case",1281,"2021-07-26"
"PL","quantile",0.55,"2021-08-14","3 wk ahead inc case",1383,"2021-07-26"
"PL","quantile",0.6,"2021-08-14","3 wk ahead inc case",1488,"2021-07-26"
"PL","quantile",0.65,"2021-08-14","3 wk ahead inc case",1643,"2021-07-26"
"PL","quantile",0.7,"2021-08-14","3 wk ahead inc case",1833,"2021-07-26"
"PL","quantile",0.75,"2021-08-14","3 wk ahead inc case",2042,"2021-07-26"
"PL","quantile",0.8,"2021-08-14","3 wk ahead inc case",2308,"2021-07-26"
"PL","quantile",0.85,"2021-08-14","3 wk ahead inc case",2595,"2021-07-26"
"PL","quantile",0.9,"2021-08-14","3 wk ahead inc case",3049,"2021-07-26"
"PL","quantile",0.95,"2021-08-14","3 wk ahead inc case",3946,"2021-07-26"
"PL","quantile",0.975,"2021-08-14","3 wk ahead inc case",4845,"2021-07-26"
"PL","quantile",0.99,"2021-08-14","3 wk ahead inc case",5441,"2021-07-26"
"PL","quantile",0.01,"2021-08-21","4 wk ahead inc case",517,"2021-07-26"
"PL","quantile",0.025,"2021-08-21","4 wk ahead inc case",599,"2021-07-26"
"PL","quantile",0.05,"2021-08-21","4 wk ahead inc case",679,"2021-07-26"
"PL","quantile",0.1,"2021-08-21","4 wk ahead inc case",785,"2021-07-26"
"PL","quantile",0.15,"2021-08-21","4 wk ahead inc case",866,"2021-07-26"
"PL","quantile",0.2,"2021-08-21","4 wk ahead inc case",936,"2021-07-26"
"PL","quantile",0.25,"2021-08-21","4 wk ahead inc case",1001,"2021-07-26"
"PL","quantile",0.3,"2021-08-21","4 wk ahead inc case",1063,"2021-07-26"
"PL","quantile",0.35,"2021-08-21","4 wk ahead inc case",1124,"2021-07-26"
"PL","quantile",0.4,"2021-08-21","4 wk ahead inc case",1212,"2021-07-26"
"PL","quantile",0.45,"2021-08-21","4 wk ahead inc case",1368,"2021-07-26"
"PL","quantile",0.5,"2021-08-21","4 wk ahead inc case",1523,"2021-07-26"
"PL","quantile",0.55,"2021-08-21","4 wk ahead inc case",1716,"2021-07-26"
"PL","quantile",0.6,"2021-08-21","4 wk ahead inc case",1978,"2021-07-26"
"PL","quantile",0.65,"2021-08-21","4 wk ahead inc case",2211,"2021-07-26"
"PL","quantile",0.7,"2021-08-21","4 wk ahead inc case",2509,"2021-07-26"
"PL","quantile",0.75,"2021-08-21","4 wk ahead inc case",2980,"2021-07-26"
"PL","quantile",0.8,"2021-08-21","4 wk ahead inc case",3422,"2021-07-26"
"PL","quantile",0.85,"2021-08-21","4 wk ahead inc case",4151,"2021-07-26"
"PL","quantile",0.9,"2021-08-21","4 wk ahead inc case",5308,"2021-07-26"
"PL","quantile",0.95,"2021-08-21","4 wk ahead inc case",7387,"2021-07-26"
"PL","quantile",0.975,"2021-08-21","4 wk ahead inc case",9412,"2021-07-26"
"PL","quantile",0.99,"2021-08-21","4 wk ahead inc case",12470,"2021-07-26"
"PL","point",NA,"2021-07-31","1 wk ahead inc case",860,"2021-07-26"
"PL","point",NA,"2021-08-07","2 wk ahead inc case",1060,"2021-07-26"
"PL","point",NA,"2021-08-14","3 wk ahead inc case",1281,"2021-07-26"
"PL","point",NA,"2021-08-21","4 wk ahead inc case",1523,"2021-07-26"
