"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.4,127,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.45,131,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.5,136,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.55,141,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.6,146,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.65,151,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.7,157,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.75,164,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.8,168,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.85,173,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.9,180,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.95,190,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.975,200,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","quantile",0.99,211,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.01,62,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.025,67,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.05,72,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.1,79,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.15,84,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.2,88,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.25,93,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.3,98,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.35,102,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.4,107,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.45,112,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.5,117,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.55,122,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.6,127,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.65,133,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.7,139,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.75,147,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.8,155,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.85,166,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.9,174,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.95,187,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.975,198,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","quantile",0.99,213,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.01,50,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.025,56,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.05,61,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.1,69,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.15,74,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.2,78,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.25,82,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.3,86,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.35,90,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.4,94,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.45,99,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.5,104,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.55,110,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.6,116,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.65,122,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.7,129,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.75,137,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.8,146,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.85,158,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.9,174,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.95,198,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.975,213,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","quantile",0.99,231,"2021-07-12"
"1 wk ahead inc death","2021-07-17","GM","point",NA,164,"2021-07-12"
"2 wk ahead inc death","2021-07-24","GM","point",NA,136,"2021-07-12"
"3 wk ahead inc death","2021-07-31","GM","point",NA,117,"2021-07-12"
"4 wk ahead inc death","2021-08-07","GM","point",NA,104,"2021-07-12"
