"target","target_end_date","location","type","quantile","value","forecast_date"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.05,42835.5928082259,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.1,46401.8522530107,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.15,49004.2754987326,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.2,51194.4000210558,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.25,53164.4737032316,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.3,55009.0339615834,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.35,56784.8418802728,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.4,58531.5751797256,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.45,60280.9786490998,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.5,62061.89,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.55,63903.7940490205,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.6,65840.2131993969,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.65,67912.9982128456,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.7,70179.0306947472,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.75,72722.4075641547,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.8,75679.791169512,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.85,79302.2013225468,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.9,84144.7113873811,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.95,91954.5681041416,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.975,99399.6698829463,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.99,108927.225473978,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","point",NA,92547.715,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","point",NA,79914.9425000001,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","point",NA,69391.955,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","point",NA,62061.89,"2021-05-10"
