"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.75,2324,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.8,2514,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.85,2757,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.9,3097,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.95,3683,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.975,4284,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","quantile",0.99,5112,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.01,706,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.025,860,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.05,1021,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.1,1246,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.15,1426,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.2,1588,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.25,1742,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.3,1894,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.35,2047,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.4,2204,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.45,2367,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.5,2540,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.55,2726,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.6,2930,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.65,3156,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.7,3415,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.75,3717,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.8,4087,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.85,4566,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.9,5251,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.95,6464,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.975,7745,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","quantile",0.99,9563,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.01,968,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.025,1226,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.05,1504,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.1,1904,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.15,2234,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.2,2538,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.25,2832,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.3,3125,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.35,3424,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.4,3734,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.45,4062,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.5,4412,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.55,4794,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.6,5216,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.65,5691,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.7,6240,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.75,6892,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.8,7700,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.85,8763,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.9,10314,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.95,13137,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.975,16212,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","quantile",0.99,20710,"2021-07-12"
"1 wk ahead inc case","2021-07-17","PL","point",NA,647,"2021-07-12"
"2 wk ahead inc case","2021-07-24","PL","point",NA,1697,"2021-07-12"
"3 wk ahead inc case","2021-07-31","PL","point",NA,2540,"2021-07-12"
"4 wk ahead inc case","2021-08-07","PL","point",NA,4412,"2021-07-12"
