date,location,location_name,age_group,value
2021-07-13,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-07-13,GM03,Free Hanseatic City of Bremen,A15-A34,1
2021-07-13,GM03,Free Hanseatic City of Bremen,A35-A59,33
2021-07-13,GM03,Free Hanseatic City of Bremen,A60-A79,177
2021-07-13,GM03,Free Hanseatic City of Bremen,A80+,276
2021-07-13,GM04,Free Hanseatic City of Hamburg,A15-A34,7
2021-07-13,GM04,Free Hanseatic City of Hamburg,A35-A59,84
2021-07-13,GM04,Free Hanseatic City of Hamburg,A60-A79,497
2021-07-13,GM04,Free Hanseatic City of Hamburg,A80+,1014
2021-07-13,GM05,Hesse State,A15-A34,29
2021-07-13,GM05,Hesse State,A35-A59,316
2021-07-13,GM05,Hesse State,A60-A79,2279
2021-07-13,GM05,Hesse State,A80+,4933
2021-07-13,GM06,Lower Saxony State,A15-A34,13
2021-07-13,GM06,Lower Saxony State,A35-A59,283
2021-07-13,GM06,Lower Saxony State,A60-A79,1715
2021-07-13,GM06,Lower Saxony State,A80+,3788
2021-07-13,GM07,North Rhine-Westphalia State,A00-A04,3
2021-07-13,GM07,North Rhine-Westphalia State,A05-A14,3
2021-07-13,GM07,North Rhine-Westphalia State,A15-A34,36
2021-07-13,GM07,North Rhine-Westphalia State,A35-A59,1002
2021-07-13,GM07,North Rhine-Westphalia State,A60-A79,5545
2021-07-13,GM07,North Rhine-Westphalia State,A80+,10628
2021-07-13,GM08,Rhineland-Palatinate State,A15-A34,10
2021-07-13,GM08,Rhineland-Palatinate State,A35-A59,169
2021-07-13,GM08,Rhineland-Palatinate State,A60-A79,1082
2021-07-13,GM08,Rhineland-Palatinate State,A80+,2627
2021-07-13,GM08,Rhineland-Palatinate State,unbekannt,6
2021-07-13,GM09,Saarland State,A15-A34,4
2021-07-13,GM09,Saarland State,A35-A59,49
2021-07-13,GM09,Saarland State,A60-A79,288
2021-07-13,GM09,Saarland State,A80+,687
2021-07-13,GM10,Schleswig-Holstein State,A00-A04,1
2021-07-13,GM10,Schleswig-Holstein State,A15-A34,2
2021-07-13,GM10,Schleswig-Holstein State,A35-A59,73
2021-07-13,GM10,Schleswig-Holstein State,A60-A79,440
2021-07-13,GM10,Schleswig-Holstein State,A80+,1111
2021-07-13,GM11,Brandenburg State,A15-A34,3
2021-07-13,GM11,Brandenburg State,A35-A59,110
2021-07-13,GM11,Brandenburg State,A60-A79,1071
2021-07-13,GM11,Brandenburg State,A80+,2628
2021-07-13,GM12,Mecklenburg-Western Pomerania State,A15-A34,2
2021-07-13,GM12,Mecklenburg-Western Pomerania State,A35-A59,42
2021-07-13,GM12,Mecklenburg-Western Pomerania State,A60-A79,382
2021-07-13,GM12,Mecklenburg-Western Pomerania State,A80+,737
2021-07-13,GM13,Free State of Saxony,A15-A34,10
2021-07-13,GM13,Free State of Saxony,A35-A59,288
2021-07-13,GM13,Free State of Saxony,A60-A79,2878
2021-07-13,GM13,Free State of Saxony,A80+,6928
2021-07-13,GM14,Sachsen-Anhalt State,A00-A04,1
2021-07-13,GM14,Sachsen-Anhalt State,A15-A34,5
2021-07-13,GM14,Sachsen-Anhalt State,A35-A59,145
2021-07-13,GM14,Sachsen-Anhalt State,A60-A79,1069
2021-07-13,GM14,Sachsen-Anhalt State,A80+,2210
2021-07-13,GM15,Free State of Thuringia,A15-A34,7
2021-07-13,GM15,Free State of Thuringia,A35-A59,149
2021-07-13,GM15,Free State of Thuringia,A60-A79,1326
2021-07-13,GM15,Free State of Thuringia,A80+,2875
2021-07-13,GM16,Berlin State,A15-A34,4
2021-07-13,GM16,Berlin State,A35-A59,142
2021-07-13,GM16,Berlin State,A60-A79,1168
2021-07-13,GM16,Berlin State,A80+,2248
2021-07-13,GM16,Berlin State,unbekannt,3
2021-07-14,GM,Germany,A00-A04,11
2021-07-14,GM,Germany,A05-A14,6
2021-07-14,GM,Germany,A15-A34,187
2021-07-14,GM,Germany,A35-A59,3959
2021-07-14,GM,Germany,A60-A79,27271
2021-07-14,GM,Germany,A80+,59844
2021-07-14,GM,Germany,unbekannt,9
2021-07-14,GM01,Baden-Württemberg State,A00-A04,4
2021-07-14,GM01,Baden-Württemberg State,A15-A34,24
2021-07-14,GM01,Baden-Württemberg State,A35-A59,462
2021-07-14,GM01,Baden-Württemberg State,A60-A79,2944
2021-07-14,GM01,Baden-Württemberg State,A80+,6889
2021-07-14,GM02,Free State of Bavaria,A00-A04,2
2021-07-14,GM02,Free State of Bavaria,A05-A14,2
2021-07-14,GM02,Free State of Bavaria,A15-A34,29
2021-07-14,GM02,Free State of Bavaria,A35-A59,608
2021-07-14,GM02,Free State of Bavaria,A60-A79,4395
2021-07-14,GM02,Free State of Bavaria,A80+,10262
2021-07-14,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-07-14,GM03,Free Hanseatic City of Bremen,A15-A34,1
2021-07-14,GM03,Free Hanseatic City of Bremen,A35-A59,33
2021-07-14,GM03,Free Hanseatic City of Bremen,A60-A79,177
2021-07-14,GM03,Free Hanseatic City of Bremen,A80+,276
2021-07-14,GM04,Free Hanseatic City of Hamburg,A15-A34,7
2021-07-14,GM04,Free Hanseatic City of Hamburg,A35-A59,84
2021-07-14,GM04,Free Hanseatic City of Hamburg,A60-A79,497
2021-07-14,GM04,Free Hanseatic City of Hamburg,A80+,1014
2021-07-14,GM05,Hesse State,A15-A34,29
2021-07-14,GM05,Hesse State,A35-A59,316
2021-07-14,GM05,Hesse State,A60-A79,2283
2021-07-14,GM05,Hesse State,A80+,4933
2021-07-14,GM06,Lower Saxony State,A15-A34,13
2021-07-14,GM06,Lower Saxony State,A35-A59,283
2021-07-14,GM06,Lower Saxony State,A60-A79,1716
2021-07-14,GM06,Lower Saxony State,A80+,3787
2021-07-14,GM07,North Rhine-Westphalia State,A00-A04,3
2021-07-14,GM07,North Rhine-Westphalia State,A05-A14,3
2021-07-14,GM07,North Rhine-Westphalia State,A15-A34,36
2021-07-14,GM07,North Rhine-Westphalia State,A35-A59,1003
2021-07-14,GM07,North Rhine-Westphalia State,A60-A79,5551
2021-07-14,GM07,North Rhine-Westphalia State,A80+,10630
2021-07-14,GM08,Rhineland-Palatinate State,A15-A34,10
2021-07-14,GM08,Rhineland-Palatinate State,A35-A59,169
2021-07-14,GM08,Rhineland-Palatinate State,A60-A79,1082
2021-07-14,GM08,Rhineland-Palatinate State,A80+,2627
2021-07-14,GM08,Rhineland-Palatinate State,unbekannt,6
2021-07-14,GM09,Saarland State,A15-A34,4
2021-07-14,GM09,Saarland State,A35-A59,50
2021-07-14,GM09,Saarland State,A60-A79,289
2021-07-14,GM09,Saarland State,A80+,687
2021-07-14,GM10,Schleswig-Holstein State,A00-A04,1
2021-07-14,GM10,Schleswig-Holstein State,A15-A34,2
2021-07-14,GM10,Schleswig-Holstein State,A35-A59,73
2021-07-14,GM10,Schleswig-Holstein State,A60-A79,440
2021-07-14,GM10,Schleswig-Holstein State,A80+,1111
2021-07-14,GM11,Brandenburg State,A15-A34,3
2021-07-14,GM11,Brandenburg State,A35-A59,110
2021-07-14,GM11,Brandenburg State,A60-A79,1072
2021-07-14,GM11,Brandenburg State,A80+,2628
2021-07-14,GM12,Mecklenburg-Western Pomerania State,A15-A34,2
2021-07-14,GM12,Mecklenburg-Western Pomerania State,A35-A59,42
2021-07-14,GM12,Mecklenburg-Western Pomerania State,A60-A79,382
2021-07-14,GM12,Mecklenburg-Western Pomerania State,A80+,738
2021-07-14,GM13,Free State of Saxony,A15-A34,10
2021-07-14,GM13,Free State of Saxony,A35-A59,290
2021-07-14,GM13,Free State of Saxony,A60-A79,2878
2021-07-14,GM13,Free State of Saxony,A80+,6929
2021-07-14,GM14,Sachsen-Anhalt State,A00-A04,1
2021-07-14,GM14,Sachsen-Anhalt State,A15-A34,6
2021-07-14,GM14,Sachsen-Anhalt State,A35-A59,145
2021-07-14,GM14,Sachsen-Anhalt State,A60-A79,1071
2021-07-14,GM14,Sachsen-Anhalt State,A80+,2210
2021-07-14,GM15,Free State of Thuringia,A15-A34,7
2021-07-14,GM15,Free State of Thuringia,A35-A59,149
2021-07-14,GM15,Free State of Thuringia,A60-A79,1326
2021-07-14,GM15,Free State of Thuringia,A80+,2875
2021-07-14,GM16,Berlin State,A15-A34,4
2021-07-14,GM16,Berlin State,A35-A59,142
2021-07-14,GM16,Berlin State,A60-A79,1168
2021-07-14,GM16,Berlin State,A80+,2248
2021-07-14,GM16,Berlin State,unbekannt,3
2021-07-15,GM,Germany,A00-A04,11
2021-07-15,GM,Germany,A05-A14,6
2021-07-15,GM,Germany,A15-A34,187
2021-07-15,GM,Germany,A35-A59,3966
2021-07-15,GM,Germany,A60-A79,27284
2021-07-15,GM,Germany,A80+,59856
2021-07-15,GM,Germany,unbekannt,9
2021-07-15,GM01,Baden-Württemberg State,A00-A04,4
2021-07-15,GM01,Baden-Württemberg State,A15-A34,24
2021-07-15,GM01,Baden-Württemberg State,A35-A59,464
2021-07-15,GM01,Baden-Württemberg State,A60-A79,2944
2021-07-15,GM01,Baden-Württemberg State,A80+,6892
2021-07-15,GM02,Free State of Bavaria,A00-A04,2
2021-07-15,GM02,Free State of Bavaria,A05-A14,2
2021-07-15,GM02,Free State of Bavaria,A15-A34,29
2021-07-15,GM02,Free State of Bavaria,A35-A59,608
2021-07-15,GM02,Free State of Bavaria,A60-A79,4396
2021-07-15,GM02,Free State of Bavaria,A80+,10262
2021-07-15,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-07-15,GM03,Free Hanseatic City of Bremen,A15-A34,1
2021-07-15,GM03,Free Hanseatic City of Bremen,A35-A59,33
2021-07-15,GM03,Free Hanseatic City of Bremen,A60-A79,177
2021-07-15,GM03,Free Hanseatic City of Bremen,A80+,276
2021-07-15,GM04,Free Hanseatic City of Hamburg,A15-A34,7
2021-07-15,GM04,Free Hanseatic City of Hamburg,A35-A59,84
2021-07-15,GM04,Free Hanseatic City of Hamburg,A60-A79,497
2021-07-15,GM04,Free Hanseatic City of Hamburg,A80+,1015
2021-07-15,GM05,Hesse State,A15-A34,29
2021-07-15,GM05,Hesse State,A35-A59,316
2021-07-15,GM05,Hesse State,A60-A79,2284
2021-07-15,GM05,Hesse State,A80+,4934
2021-07-15,GM06,Lower Saxony State,A15-A34,13
2021-07-15,GM06,Lower Saxony State,A35-A59,283
2021-07-15,GM06,Lower Saxony State,A60-A79,1718
2021-07-15,GM06,Lower Saxony State,A80+,3787
2021-07-15,GM07,North Rhine-Westphalia State,A00-A04,3
2021-07-15,GM07,North Rhine-Westphalia State,A05-A14,3
2021-07-15,GM07,North Rhine-Westphalia State,A15-A34,36
2021-07-15,GM07,North Rhine-Westphalia State,A35-A59,1008
2021-07-15,GM07,North Rhine-Westphalia State,A60-A79,5554
2021-07-15,GM07,North Rhine-Westphalia State,A80+,10632
2021-07-15,GM08,Rhineland-Palatinate State,A15-A34,10
2021-07-15,GM08,Rhineland-Palatinate State,A35-A59,169
2021-07-15,GM08,Rhineland-Palatinate State,A60-A79,1082
2021-07-15,GM08,Rhineland-Palatinate State,A80+,2628
2021-07-15,GM08,Rhineland-Palatinate State,unbekannt,6
2021-07-15,GM09,Saarland State,A15-A34,4
2021-07-15,GM09,Saarland State,A35-A59,50
2021-07-15,GM09,Saarland State,A60-A79,289
2021-07-15,GM09,Saarland State,A80+,687
2021-07-15,GM10,Schleswig-Holstein State,A00-A04,1
2021-07-15,GM10,Schleswig-Holstein State,A15-A34,2
2021-07-15,GM10,Schleswig-Holstein State,A35-A59,73
2021-07-15,GM10,Schleswig-Holstein State,A60-A79,440
2021-07-15,GM10,Schleswig-Holstein State,A80+,1111
2021-07-15,GM11,Brandenburg State,A15-A34,3
2021-07-15,GM11,Brandenburg State,A35-A59,110
2021-07-15,GM11,Brandenburg State,A60-A79,1074
2021-07-15,GM11,Brandenburg State,A80+,2628
2021-07-15,GM12,Mecklenburg-Western Pomerania State,A15-A34,2
2021-07-15,GM12,Mecklenburg-Western Pomerania State,A35-A59,42
2021-07-15,GM12,Mecklenburg-Western Pomerania State,A60-A79,382
2021-07-15,GM12,Mecklenburg-Western Pomerania State,A80+,738
2021-07-15,GM13,Free State of Saxony,A15-A34,10
2021-07-15,GM13,Free State of Saxony,A35-A59,290
2021-07-15,GM13,Free State of Saxony,A60-A79,2880
2021-07-15,GM13,Free State of Saxony,A80+,6930
2021-07-15,GM14,Sachsen-Anhalt State,A00-A04,1
2021-07-15,GM14,Sachsen-Anhalt State,A15-A34,6
2021-07-15,GM14,Sachsen-Anhalt State,A35-A59,145
2021-07-15,GM14,Sachsen-Anhalt State,A60-A79,1071
2021-07-15,GM14,Sachsen-Anhalt State,A80+,2210
2021-07-15,GM15,Free State of Thuringia,A15-A34,7
2021-07-15,GM15,Free State of Thuringia,A35-A59,149
2021-07-15,GM15,Free State of Thuringia,A60-A79,1327
2021-07-15,GM15,Free State of Thuringia,A80+,2876
2021-07-15,GM16,Berlin State,A15-A34,4
2021-07-15,GM16,Berlin State,A35-A59,142
2021-07-15,GM16,Berlin State,A60-A79,1169
2021-07-15,GM16,Berlin State,A80+,2250
2021-07-15,GM16,Berlin State,unbekannt,3
2021-07-16,GM,Germany,A00-A04,11
2021-07-16,GM,Germany,A05-A14,6
2021-07-16,GM,Germany,A15-A34,187
2021-07-16,GM,Germany,A35-A59,3969
2021-07-16,GM,Germany,A60-A79,27296
2021-07-16,GM,Germany,A80+,59859
2021-07-16,GM,Germany,unbekannt,9
2021-07-16,GM01,Baden-Württemberg State,A00-A04,4
2021-07-16,GM01,Baden-Württemberg State,A15-A34,24
2021-07-16,GM01,Baden-Württemberg State,A35-A59,465
2021-07-16,GM01,Baden-Württemberg State,A60-A79,2945
2021-07-16,GM01,Baden-Württemberg State,A80+,6895
2021-07-16,GM02,Free State of Bavaria,A00-A04,2
2021-07-16,GM02,Free State of Bavaria,A05-A14,2
2021-07-16,GM02,Free State of Bavaria,A15-A34,29
2021-07-16,GM02,Free State of Bavaria,A35-A59,608
2021-07-16,GM02,Free State of Bavaria,A60-A79,4400
2021-07-16,GM02,Free State of Bavaria,A80+,10263
2021-07-16,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-07-16,GM03,Free Hanseatic City of Bremen,A15-A34,1
2021-07-16,GM03,Free Hanseatic City of Bremen,A35-A59,33
2021-07-16,GM03,Free Hanseatic City of Bremen,A60-A79,178
2021-07-16,GM03,Free Hanseatic City of Bremen,A80+,276
2021-07-16,GM04,Free Hanseatic City of Hamburg,A15-A34,7
2021-07-16,GM04,Free Hanseatic City of Hamburg,A35-A59,84
2021-07-16,GM04,Free Hanseatic City of Hamburg,A60-A79,497
2021-07-16,GM04,Free Hanseatic City of Hamburg,A80+,1015
2021-07-16,GM05,Hesse State,A15-A34,29
2021-07-16,GM05,Hesse State,A35-A59,316
2021-07-16,GM05,Hesse State,A60-A79,2284
2021-07-16,GM05,Hesse State,A80+,4934
2021-07-16,GM06,Lower Saxony State,A15-A34,13
2021-07-16,GM06,Lower Saxony State,A35-A59,283
2021-07-16,GM06,Lower Saxony State,A60-A79,1719
2021-07-16,GM06,Lower Saxony State,A80+,3787
2021-07-16,GM07,North Rhine-Westphalia State,A00-A04,3
2021-07-16,GM07,North Rhine-Westphalia State,A05-A14,3
2021-07-16,GM07,North Rhine-Westphalia State,A15-A34,36
2021-07-16,GM07,North Rhine-Westphalia State,A35-A59,1009
2021-07-16,GM07,North Rhine-Westphalia State,A60-A79,5555
2021-07-16,GM07,North Rhine-Westphalia State,A80+,10632
2021-07-16,GM08,Rhineland-Palatinate State,A15-A34,10
2021-07-16,GM08,Rhineland-Palatinate State,A35-A59,169
2021-07-16,GM08,Rhineland-Palatinate State,A60-A79,1082
2021-07-16,GM08,Rhineland-Palatinate State,A80+,2628
2021-07-16,GM08,Rhineland-Palatinate State,unbekannt,6
2021-07-16,GM09,Saarland State,A15-A34,4
2021-07-16,GM09,Saarland State,A35-A59,50
2021-07-16,GM09,Saarland State,A60-A79,289
2021-07-16,GM09,Saarland State,A80+,687
2021-07-16,GM10,Schleswig-Holstein State,A00-A04,1
2021-07-16,GM10,Schleswig-Holstein State,A15-A34,2
2021-07-16,GM10,Schleswig-Holstein State,A35-A59,73
2021-07-16,GM10,Schleswig-Holstein State,A60-A79,441
2021-07-16,GM10,Schleswig-Holstein State,A80+,1111
2021-07-16,GM11,Brandenburg State,A15-A34,3
2021-07-16,GM11,Brandenburg State,A35-A59,110
2021-07-16,GM11,Brandenburg State,A60-A79,1074
2021-07-16,GM11,Brandenburg State,A80+,2628
2021-07-16,GM12,Mecklenburg-Western Pomerania State,A15-A34,2
2021-07-16,GM12,Mecklenburg-Western Pomerania State,A35-A59,42
2021-07-16,GM12,Mecklenburg-Western Pomerania State,A60-A79,382
2021-07-16,GM12,Mecklenburg-Western Pomerania State,A80+,738
2021-07-16,GM13,Free State of Saxony,A15-A34,10
2021-07-16,GM13,Free State of Saxony,A35-A59,290
2021-07-16,GM13,Free State of Saxony,A60-A79,2881
2021-07-16,GM13,Free State of Saxony,A80+,6930
2021-07-16,GM14,Sachsen-Anhalt State,A00-A04,1
2021-07-16,GM14,Sachsen-Anhalt State,A15-A34,6
2021-07-16,GM14,Sachsen-Anhalt State,A35-A59,146
2021-07-16,GM14,Sachsen-Anhalt State,A60-A79,1071
2021-07-16,GM14,Sachsen-Anhalt State,A80+,2210
2021-07-16,GM15,Free State of Thuringia,A15-A34,7
2021-07-16,GM15,Free State of Thuringia,A35-A59,149
2021-07-16,GM15,Free State of Thuringia,A60-A79,1328
2021-07-16,GM15,Free State of Thuringia,A80+,2876
2021-07-16,GM16,Berlin State,A15-A34,4
2021-07-16,GM16,Berlin State,A35-A59,142
2021-07-16,GM16,Berlin State,A60-A79,1170
2021-07-16,GM16,Berlin State,A80+,2249
2021-07-16,GM16,Berlin State,unbekannt,3
2021-07-17,GM,Germany,A00-A04,11
2021-07-17,GM,Germany,A05-A14,6
2021-07-17,GM,Germany,A15-A34,187
2021-07-17,GM,Germany,A35-A59,3971
2021-07-17,GM,Germany,A60-A79,27308
2021-07-17,GM,Germany,A80+,59867
2021-07-17,GM,Germany,unbekannt,9
2021-07-17,GM01,Baden-Württemberg State,A00-A04,4
2021-07-17,GM01,Baden-Württemberg State,A15-A34,24
2021-07-17,GM01,Baden-Württemberg State,A35-A59,465
2021-07-17,GM01,Baden-Württemberg State,A60-A79,2948
2021-07-17,GM01,Baden-Württemberg State,A80+,6897
2021-07-17,GM02,Free State of Bavaria,A00-A04,2
2021-07-17,GM02,Free State of Bavaria,A05-A14,2
2021-07-17,GM02,Free State of Bavaria,A15-A34,29
2021-07-17,GM02,Free State of Bavaria,A35-A59,608
2021-07-17,GM02,Free State of Bavaria,A60-A79,4402
2021-07-17,GM02,Free State of Bavaria,A80+,10263
2021-07-17,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-07-17,GM03,Free Hanseatic City of Bremen,A15-A34,1
2021-07-17,GM03,Free Hanseatic City of Bremen,A35-A59,33
2021-07-17,GM03,Free Hanseatic City of Bremen,A60-A79,178
2021-07-17,GM03,Free Hanseatic City of Bremen,A80+,276
2021-07-17,GM04,Free Hanseatic City of Hamburg,A15-A34,7
2021-07-17,GM04,Free Hanseatic City of Hamburg,A35-A59,84
2021-07-17,GM04,Free Hanseatic City of Hamburg,A60-A79,499
2021-07-17,GM04,Free Hanseatic City of Hamburg,A80+,1015
2021-07-17,GM05,Hesse State,A15-A34,29
2021-07-17,GM05,Hesse State,A35-A59,316
2021-07-17,GM05,Hesse State,A60-A79,2284
2021-07-17,GM05,Hesse State,A80+,4934
2021-07-17,GM06,Lower Saxony State,A15-A34,13
2021-07-17,GM06,Lower Saxony State,A35-A59,283
2021-07-17,GM06,Lower Saxony State,A60-A79,1719
2021-07-17,GM06,Lower Saxony State,A80+,3789
2021-07-17,GM07,North Rhine-Westphalia State,A00-A04,3
2021-07-17,GM07,North Rhine-Westphalia State,A05-A14,3
2021-07-17,GM07,North Rhine-Westphalia State,A15-A34,36
2021-07-17,GM07,North Rhine-Westphalia State,A35-A59,1010
2021-07-17,GM07,North Rhine-Westphalia State,A60-A79,5556
2021-07-17,GM07,North Rhine-Westphalia State,A80+,10635
2021-07-17,GM08,Rhineland-Palatinate State,A15-A34,10
2021-07-17,GM08,Rhineland-Palatinate State,A35-A59,169
2021-07-17,GM08,Rhineland-Palatinate State,A60-A79,1082
2021-07-17,GM08,Rhineland-Palatinate State,A80+,2628
2021-07-17,GM08,Rhineland-Palatinate State,unbekannt,6
2021-07-17,GM09,Saarland State,A15-A34,4
2021-07-17,GM09,Saarland State,A35-A59,50
2021-07-17,GM09,Saarland State,A60-A79,288
2021-07-17,GM09,Saarland State,A80+,687
2021-07-17,GM10,Schleswig-Holstein State,A00-A04,1
2021-07-17,GM10,Schleswig-Holstein State,A15-A34,2
2021-07-17,GM10,Schleswig-Holstein State,A35-A59,73
2021-07-17,GM10,Schleswig-Holstein State,A60-A79,441
2021-07-17,GM10,Schleswig-Holstein State,A80+,1111
2021-07-17,GM11,Brandenburg State,A15-A34,3
2021-07-17,GM11,Brandenburg State,A35-A59,110
2021-07-17,GM11,Brandenburg State,A60-A79,1075
2021-07-17,GM11,Brandenburg State,A80+,2627
2021-07-17,GM12,Mecklenburg-Western Pomerania State,A15-A34,2
2021-07-17,GM12,Mecklenburg-Western Pomerania State,A35-A59,43
2021-07-17,GM12,Mecklenburg-Western Pomerania State,A60-A79,382
2021-07-17,GM12,Mecklenburg-Western Pomerania State,A80+,738
2021-07-17,GM13,Free State of Saxony,A15-A34,10
2021-07-17,GM13,Free State of Saxony,A35-A59,290
2021-07-17,GM13,Free State of Saxony,A60-A79,2884
2021-07-17,GM13,Free State of Saxony,A80+,6931
2021-07-17,GM14,Sachsen-Anhalt State,A00-A04,1
2021-07-17,GM14,Sachsen-Anhalt State,A15-A34,6
2021-07-17,GM14,Sachsen-Anhalt State,A35-A59,146
2021-07-17,GM14,Sachsen-Anhalt State,A60-A79,1071
2021-07-17,GM14,Sachsen-Anhalt State,A80+,2210
2021-07-17,GM15,Free State of Thuringia,A15-A34,7
2021-07-17,GM15,Free State of Thuringia,A35-A59,149
2021-07-17,GM15,Free State of Thuringia,A60-A79,1328
2021-07-17,GM15,Free State of Thuringia,A80+,2876
2021-07-17,GM16,Berlin State,A15-A34,4
2021-07-17,GM16,Berlin State,A35-A59,142
2021-07-17,GM16,Berlin State,A60-A79,1171
2021-07-17,GM16,Berlin State,A80+,2250
2021-07-17,GM16,Berlin State,unbekannt,3
2021-07-18,GM,Germany,A00-A04,11
2021-07-18,GM,Germany,A05-A14,6
2021-07-18,GM,Germany,A15-A34,187
2021-07-18,GM,Germany,A35-A59,3971
2021-07-18,GM,Germany,A60-A79,27310
2021-07-18,GM,Germany,A80+,59868
2021-07-18,GM,Germany,unbekannt,9
2021-07-18,GM01,Baden-Württemberg State,A00-A04,4
2021-07-18,GM01,Baden-Württemberg State,A15-A34,24
2021-07-18,GM01,Baden-Württemberg State,A35-A59,465
2021-07-18,GM01,Baden-Württemberg State,A60-A79,2949
2021-07-18,GM01,Baden-Württemberg State,A80+,6897
2021-07-18,GM02,Free State of Bavaria,A00-A04,2
2021-07-18,GM02,Free State of Bavaria,A05-A14,2
2021-07-18,GM02,Free State of Bavaria,A15-A34,29
2021-07-18,GM02,Free State of Bavaria,A35-A59,608
2021-07-18,GM02,Free State of Bavaria,A60-A79,4402
2021-07-18,GM02,Free State of Bavaria,A80+,10263
2021-07-18,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-07-18,GM03,Free Hanseatic City of Bremen,A15-A34,1
2021-07-18,GM03,Free Hanseatic City of Bremen,A35-A59,33
2021-07-18,GM03,Free Hanseatic City of Bremen,A60-A79,178
2021-07-18,GM03,Free Hanseatic City of Bremen,A80+,276
2021-07-18,GM04,Free Hanseatic City of Hamburg,A15-A34,7
2021-07-18,GM04,Free Hanseatic City of Hamburg,A35-A59,84
2021-07-18,GM04,Free Hanseatic City of Hamburg,A60-A79,499
2021-07-18,GM04,Free Hanseatic City of Hamburg,A80+,1015
2021-07-18,GM05,Hesse State,A15-A34,29
2021-07-18,GM05,Hesse State,A35-A59,316
2021-07-18,GM05,Hesse State,A60-A79,2285
2021-07-18,GM05,Hesse State,A80+,4934
2021-07-18,GM06,Lower Saxony State,A15-A34,13
2021-07-18,GM06,Lower Saxony State,A35-A59,283
2021-07-18,GM06,Lower Saxony State,A60-A79,1719
2021-07-18,GM06,Lower Saxony State,A80+,3789
2021-07-18,GM07,North Rhine-Westphalia State,A00-A04,3
2021-07-18,GM07,North Rhine-Westphalia State,A05-A14,3
2021-07-18,GM07,North Rhine-Westphalia State,A15-A34,36
2021-07-18,GM07,North Rhine-Westphalia State,A35-A59,1010
2021-07-18,GM07,North Rhine-Westphalia State,A60-A79,5556
2021-07-18,GM07,North Rhine-Westphalia State,A80+,10635
2021-07-18,GM08,Rhineland-Palatinate State,A15-A34,10
2021-07-18,GM08,Rhineland-Palatinate State,A35-A59,169
2021-07-18,GM08,Rhineland-Palatinate State,A60-A79,1082
2021-07-18,GM08,Rhineland-Palatinate State,A80+,2628
2021-07-18,GM08,Rhineland-Palatinate State,unbekannt,6
2021-07-18,GM09,Saarland State,A15-A34,4
2021-07-18,GM09,Saarland State,A35-A59,50
2021-07-18,GM09,Saarland State,A60-A79,288
2021-07-18,GM09,Saarland State,A80+,687
2021-07-18,GM10,Schleswig-Holstein State,A00-A04,1
2021-07-18,GM10,Schleswig-Holstein State,A15-A34,2
2021-07-18,GM10,Schleswig-Holstein State,A35-A59,73
2021-07-18,GM10,Schleswig-Holstein State,A60-A79,441
2021-07-18,GM10,Schleswig-Holstein State,A80+,1111
2021-07-18,GM11,Brandenburg State,A15-A34,3
2021-07-18,GM11,Brandenburg State,A35-A59,110
2021-07-18,GM11,Brandenburg State,A60-A79,1075
2021-07-18,GM11,Brandenburg State,A80+,2627
2021-07-18,GM12,Mecklenburg-Western Pomerania State,A15-A34,2
2021-07-18,GM12,Mecklenburg-Western Pomerania State,A35-A59,43
2021-07-18,GM12,Mecklenburg-Western Pomerania State,A60-A79,382
2021-07-18,GM12,Mecklenburg-Western Pomerania State,A80+,738
2021-07-18,GM13,Free State of Saxony,A15-A34,10
2021-07-18,GM13,Free State of Saxony,A35-A59,290
2021-07-18,GM13,Free State of Saxony,A60-A79,2884
2021-07-18,GM13,Free State of Saxony,A80+,6932
2021-07-18,GM14,Sachsen-Anhalt State,A00-A04,1
2021-07-18,GM14,Sachsen-Anhalt State,A15-A34,6
2021-07-18,GM14,Sachsen-Anhalt State,A35-A59,146
2021-07-18,GM14,Sachsen-Anhalt State,A60-A79,1071
2021-07-18,GM14,Sachsen-Anhalt State,A80+,2210
2021-07-18,GM15,Free State of Thuringia,A15-A34,7
2021-07-18,GM15,Free State of Thuringia,A35-A59,149
2021-07-18,GM15,Free State of Thuringia,A60-A79,1328
2021-07-18,GM15,Free State of Thuringia,A80+,2876
2021-07-18,GM16,Berlin State,A15-A34,4
2021-07-18,GM16,Berlin State,A35-A59,142
2021-07-18,GM16,Berlin State,A60-A79,1171
2021-07-18,GM16,Berlin State,A80+,2250
2021-07-18,GM16,Berlin State,unbekannt,3
2021-07-19,GM,Germany,A00-A04,11
2021-07-19,GM,Germany,A05-A14,6
2021-07-19,GM,Germany,A15-A34,187
2021-07-19,GM,Germany,A35-A59,3971
2021-07-19,GM,Germany,A60-A79,27311
2021-07-19,GM,Germany,A80+,59868
2021-07-19,GM,Germany,unbekannt,9
2021-07-19,GM01,Baden-Württemberg State,A00-A04,4
2021-07-19,GM01,Baden-Württemberg State,A15-A34,24
2021-07-19,GM01,Baden-Württemberg State,A35-A59,465
