date,location,location_name,age_group,value
2021-05-10,GM13,Free State of Saxony,A80+,24
2021-05-10,GM13,Free State of Saxony,unbekannt,0
2021-05-10,GM14,Sachsen-Anhalt State,A00-A04,14
2021-05-10,GM14,Sachsen-Anhalt State,A05-A14,32
2021-05-10,GM14,Sachsen-Anhalt State,A15-A34,72
2021-05-10,GM14,Sachsen-Anhalt State,A35-A59,90
2021-05-10,GM14,Sachsen-Anhalt State,A60-A79,48
2021-05-10,GM14,Sachsen-Anhalt State,A80+,7
2021-05-10,GM14,Sachsen-Anhalt State,unbekannt,0
2021-05-10,GM15,Free State of Thuringia,A00-A04,10
2021-05-10,GM15,Free State of Thuringia,A05-A14,22
2021-05-10,GM15,Free State of Thuringia,A15-A34,64
2021-05-10,GM15,Free State of Thuringia,A35-A59,95
2021-05-10,GM15,Free State of Thuringia,A60-A79,43
2021-05-10,GM15,Free State of Thuringia,A80+,13
2021-05-10,GM15,Free State of Thuringia,unbekannt,0
2021-05-10,GM16,Berlin State,A00-A04,2
2021-05-10,GM16,Berlin State,A05-A14,19
2021-05-10,GM16,Berlin State,A15-A34,30
2021-05-10,GM16,Berlin State,A35-A59,26
2021-05-10,GM16,Berlin State,A60-A79,3
2021-05-10,GM16,Berlin State,A80+,0
2021-05-10,GM16,Berlin State,unbekannt,-1
2021-05-11,GM,Germany,A00-A04,239
2021-05-11,GM,Germany,A05-A14,668
2021-05-11,GM,Germany,A15-A34,1902
2021-05-11,GM,Germany,A35-A59,2292
2021-05-11,GM,Germany,A60-A79,791
2021-05-11,GM,Germany,A80+,238
2021-05-11,GM,Germany,unbekannt,-5
2021-05-11,GM01,Baden-Württemberg State,A00-A04,38
2021-05-11,GM01,Baden-Württemberg State,A05-A14,98
2021-05-11,GM01,Baden-Württemberg State,A15-A34,329
2021-05-11,GM01,Baden-Württemberg State,A35-A59,370
2021-05-11,GM01,Baden-Württemberg State,A60-A79,111
2021-05-11,GM01,Baden-Württemberg State,A80+,52
2021-05-11,GM01,Baden-Württemberg State,unbekannt,2
2021-05-11,GM02,Free State of Bavaria,A00-A04,19
2021-05-11,GM02,Free State of Bavaria,A05-A14,60
2021-05-11,GM02,Free State of Bavaria,A15-A34,192
2021-05-11,GM02,Free State of Bavaria,A35-A59,243
2021-05-11,GM02,Free State of Bavaria,A60-A79,77
2021-05-11,GM02,Free State of Bavaria,A80+,18
2021-05-11,GM02,Free State of Bavaria,unbekannt,-1
2021-05-11,GM03,Free Hanseatic City of Bremen,A00-A04,1
2021-05-11,GM03,Free Hanseatic City of Bremen,A05-A14,2
2021-05-11,GM03,Free Hanseatic City of Bremen,A15-A34,6
2021-05-11,GM03,Free Hanseatic City of Bremen,A35-A59,16
2021-05-11,GM03,Free Hanseatic City of Bremen,A60-A79,0
2021-05-11,GM03,Free Hanseatic City of Bremen,A80+,0
2021-05-11,GM03,Free Hanseatic City of Bremen,unbekannt,0
2021-05-11,GM04,Free Hanseatic City of Hamburg,A00-A04,11
2021-05-11,GM04,Free Hanseatic City of Hamburg,A05-A14,19
2021-05-11,GM04,Free Hanseatic City of Hamburg,A15-A34,60
2021-05-11,GM04,Free Hanseatic City of Hamburg,A35-A59,74
2021-05-11,GM04,Free Hanseatic City of Hamburg,A60-A79,21
2021-05-11,GM04,Free Hanseatic City of Hamburg,A80+,7
2021-05-11,GM04,Free Hanseatic City of Hamburg,unbekannt,0
2021-05-11,GM05,Hesse State,A00-A04,15
2021-05-11,GM05,Hesse State,A05-A14,38
2021-05-11,GM05,Hesse State,A15-A34,145
2021-05-11,GM05,Hesse State,A35-A59,165
2021-05-11,GM05,Hesse State,A60-A79,50
2021-05-11,GM05,Hesse State,A80+,11
2021-05-11,GM05,Hesse State,unbekannt,-1
2021-05-11,GM06,Lower Saxony State,A00-A04,21
2021-05-11,GM06,Lower Saxony State,A05-A14,56
2021-05-11,GM06,Lower Saxony State,A15-A34,151
2021-05-11,GM06,Lower Saxony State,A35-A59,166
2021-05-11,GM06,Lower Saxony State,A60-A79,49
2021-05-11,GM06,Lower Saxony State,A80+,22
2021-05-11,GM06,Lower Saxony State,unbekannt,1
2021-05-11,GM07,North Rhine-Westphalia State,A00-A04,58
2021-05-11,GM07,North Rhine-Westphalia State,A05-A14,167
2021-05-11,GM07,North Rhine-Westphalia State,A15-A34,452
2021-05-11,GM07,North Rhine-Westphalia State,A35-A59,517
2021-05-11,GM07,North Rhine-Westphalia State,A60-A79,168
2021-05-11,GM07,North Rhine-Westphalia State,A80+,53
2021-05-11,GM07,North Rhine-Westphalia State,unbekannt,-6
2021-05-11,GM08,Rhineland-Palatinate State,A00-A04,21
2021-05-11,GM08,Rhineland-Palatinate State,A05-A14,40
2021-05-11,GM08,Rhineland-Palatinate State,A15-A34,114
2021-05-11,GM08,Rhineland-Palatinate State,A35-A59,145
2021-05-11,GM08,Rhineland-Palatinate State,A60-A79,51
2021-05-11,GM08,Rhineland-Palatinate State,A80+,7
2021-05-11,GM08,Rhineland-Palatinate State,unbekannt,-1
2021-05-11,GM09,Saarland State,A00-A04,2
2021-05-11,GM09,Saarland State,A05-A14,9
2021-05-11,GM09,Saarland State,A15-A34,11
2021-05-11,GM09,Saarland State,A35-A59,9
2021-05-11,GM09,Saarland State,A60-A79,8
2021-05-11,GM09,Saarland State,A80+,3
2021-05-11,GM09,Saarland State,unbekannt,0
2021-05-11,GM10,Schleswig-Holstein State,A00-A04,9
2021-05-11,GM10,Schleswig-Holstein State,A05-A14,21
2021-05-11,GM10,Schleswig-Holstein State,A15-A34,50
2021-05-11,GM10,Schleswig-Holstein State,A35-A59,38
2021-05-11,GM10,Schleswig-Holstein State,A60-A79,14
2021-05-11,GM10,Schleswig-Holstein State,A80+,2
2021-05-11,GM10,Schleswig-Holstein State,unbekannt,1
2021-05-11,GM11,Brandenburg State,A00-A04,0
2021-05-11,GM11,Brandenburg State,A05-A14,0
2021-05-11,GM11,Brandenburg State,A15-A34,0
2021-05-11,GM11,Brandenburg State,A35-A59,0
2021-05-11,GM11,Brandenburg State,A60-A79,0
2021-05-11,GM11,Brandenburg State,A80+,0
2021-05-11,GM11,Brandenburg State,unbekannt,0
2021-05-11,GM12,Mecklenburg-Western Pomerania State,A00-A04,0
2021-05-11,GM12,Mecklenburg-Western Pomerania State,A05-A14,9
2021-05-11,GM12,Mecklenburg-Western Pomerania State,A15-A34,17
2021-05-11,GM12,Mecklenburg-Western Pomerania State,A35-A59,22
2021-05-11,GM12,Mecklenburg-Western Pomerania State,A60-A79,9
2021-05-11,GM12,Mecklenburg-Western Pomerania State,A80+,1
2021-05-11,GM12,Mecklenburg-Western Pomerania State,unbekannt,0
2021-05-11,GM13,Free State of Saxony,A00-A04,14
2021-05-11,GM13,Free State of Saxony,A05-A14,39
2021-05-11,GM13,Free State of Saxony,A15-A34,89
2021-05-11,GM13,Free State of Saxony,A35-A59,154
2021-05-11,GM13,Free State of Saxony,A60-A79,83
2021-05-11,GM13,Free State of Saxony,A80+,25
2021-05-11,GM13,Free State of Saxony,unbekannt,0
2021-05-11,GM14,Sachsen-Anhalt State,A00-A04,9
2021-05-11,GM14,Sachsen-Anhalt State,A05-A14,15
2021-05-11,GM14,Sachsen-Anhalt State,A15-A34,31
2021-05-11,GM14,Sachsen-Anhalt State,A35-A59,60
2021-05-11,GM14,Sachsen-Anhalt State,A60-A79,42
2021-05-11,GM14,Sachsen-Anhalt State,A80+,10
2021-05-11,GM14,Sachsen-Anhalt State,unbekannt,-1
2021-05-11,GM15,Free State of Thuringia,A00-A04,9
2021-05-11,GM15,Free State of Thuringia,A05-A14,47
2021-05-11,GM15,Free State of Thuringia,A15-A34,78
2021-05-11,GM15,Free State of Thuringia,A35-A59,143
2021-05-11,GM15,Free State of Thuringia,A60-A79,61
2021-05-11,GM15,Free State of Thuringia,A80+,16
2021-05-11,GM15,Free State of Thuringia,unbekannt,0
2021-05-11,GM16,Berlin State,A00-A04,12
2021-05-11,GM16,Berlin State,A05-A14,48
2021-05-11,GM16,Berlin State,A15-A34,177
2021-05-11,GM16,Berlin State,A35-A59,170
2021-05-11,GM16,Berlin State,A60-A79,47
2021-05-11,GM16,Berlin State,A80+,11
2021-05-11,GM16,Berlin State,unbekannt,1
2021-05-12,GM,Germany,A00-A04,556
2021-05-12,GM,Germany,A05-A14,1723
2021-05-12,GM,Germany,A15-A34,4503
2021-05-12,GM,Germany,A35-A59,5941
2021-05-12,GM,Germany,A60-A79,1822
2021-05-12,GM,Germany,A80+,361
2021-05-12,GM,Germany,unbekannt,3
2021-05-12,GM01,Baden-Württemberg State,A00-A04,94
2021-05-12,GM01,Baden-Württemberg State,A05-A14,297
2021-05-12,GM01,Baden-Württemberg State,A15-A34,802
2021-05-12,GM01,Baden-Württemberg State,A35-A59,1043
2021-05-12,GM01,Baden-Württemberg State,A60-A79,272
2021-05-12,GM01,Baden-Württemberg State,A80+,54
2021-05-12,GM01,Baden-Württemberg State,unbekannt,0
2021-05-12,GM02,Free State of Bavaria,A00-A04,78
2021-05-12,GM02,Free State of Bavaria,A05-A14,237
2021-05-12,GM02,Free State of Bavaria,A15-A34,718
2021-05-12,GM02,Free State of Bavaria,A35-A59,876
2021-05-12,GM02,Free State of Bavaria,A60-A79,278
2021-05-12,GM02,Free State of Bavaria,A80+,54
2021-05-12,GM02,Free State of Bavaria,unbekannt,-9
2021-05-12,GM03,Free Hanseatic City of Bremen,A00-A04,3
2021-05-12,GM03,Free Hanseatic City of Bremen,A05-A14,14
2021-05-12,GM03,Free Hanseatic City of Bremen,A15-A34,37
2021-05-12,GM03,Free Hanseatic City of Bremen,A35-A59,40
2021-05-12,GM03,Free Hanseatic City of Bremen,A60-A79,11
2021-05-12,GM03,Free Hanseatic City of Bremen,A80+,1
2021-05-12,GM03,Free Hanseatic City of Bremen,unbekannt,0
2021-05-12,GM04,Free Hanseatic City of Hamburg,A00-A04,9
2021-05-12,GM04,Free Hanseatic City of Hamburg,A05-A14,5
2021-05-12,GM04,Free Hanseatic City of Hamburg,A15-A34,64
2021-05-12,GM04,Free Hanseatic City of Hamburg,A35-A59,49
2021-05-12,GM04,Free Hanseatic City of Hamburg,A60-A79,16
2021-05-12,GM04,Free Hanseatic City of Hamburg,A80+,2
2021-05-12,GM04,Free Hanseatic City of Hamburg,unbekannt,1
2021-05-12,GM05,Hesse State,A00-A04,55
2021-05-12,GM05,Hesse State,A05-A14,208
2021-05-12,GM05,Hesse State,A15-A34,512
2021-05-12,GM05,Hesse State,A35-A59,601
2021-05-12,GM05,Hesse State,A60-A79,175
2021-05-12,GM05,Hesse State,A80+,34
2021-05-12,GM05,Hesse State,unbekannt,1
2021-05-12,GM06,Lower Saxony State,A00-A04,50
2021-05-12,GM06,Lower Saxony State,A05-A14,144
2021-05-12,GM06,Lower Saxony State,A15-A34,316
2021-05-12,GM06,Lower Saxony State,A35-A59,383
2021-05-12,GM06,Lower Saxony State,A60-A79,92
2021-05-12,GM06,Lower Saxony State,A80+,3
2021-05-12,GM06,Lower Saxony State,unbekannt,0
2021-05-12,GM07,North Rhine-Westphalia State,A00-A04,100
2021-05-12,GM07,North Rhine-Westphalia State,A05-A14,331
2021-05-12,GM07,North Rhine-Westphalia State,A15-A34,964
2021-05-12,GM07,North Rhine-Westphalia State,A35-A59,1245
2021-05-12,GM07,North Rhine-Westphalia State,A60-A79,372
2021-05-12,GM07,North Rhine-Westphalia State,A80+,90
2021-05-12,GM07,North Rhine-Westphalia State,unbekannt,6
2021-05-12,GM08,Rhineland-Palatinate State,A00-A04,28
2021-05-12,GM08,Rhineland-Palatinate State,A05-A14,77
2021-05-12,GM08,Rhineland-Palatinate State,A15-A34,195
2021-05-12,GM08,Rhineland-Palatinate State,A35-A59,224
2021-05-12,GM08,Rhineland-Palatinate State,A60-A79,66
2021-05-12,GM08,Rhineland-Palatinate State,A80+,11
2021-05-12,GM08,Rhineland-Palatinate State,unbekannt,-3
2021-05-12,GM09,Saarland State,A00-A04,4
2021-05-12,GM09,Saarland State,A05-A14,22
2021-05-12,GM09,Saarland State,A15-A34,48
2021-05-12,GM09,Saarland State,A35-A59,78
2021-05-12,GM09,Saarland State,A60-A79,16
2021-05-12,GM09,Saarland State,A80+,1
2021-05-12,GM09,Saarland State,unbekannt,0
2021-05-12,GM10,Schleswig-Holstein State,A00-A04,12
2021-05-12,GM10,Schleswig-Holstein State,A05-A14,33
2021-05-12,GM10,Schleswig-Holstein State,A15-A34,72
2021-05-12,GM10,Schleswig-Holstein State,A35-A59,103
2021-05-12,GM10,Schleswig-Holstein State,A60-A79,28
2021-05-12,GM10,Schleswig-Holstein State,A80+,-2
2021-05-12,GM10,Schleswig-Holstein State,unbekannt,0
2021-05-12,GM11,Brandenburg State,A00-A04,14
2021-05-12,GM11,Brandenburg State,A05-A14,47
2021-05-12,GM11,Brandenburg State,A15-A34,65
2021-05-12,GM11,Brandenburg State,A35-A59,174
2021-05-12,GM11,Brandenburg State,A60-A79,80
2021-05-12,GM11,Brandenburg State,A80+,17
2021-05-12,GM11,Brandenburg State,unbekannt,0
2021-05-12,GM12,Mecklenburg-Western Pomerania State,A00-A04,20
2021-05-12,GM12,Mecklenburg-Western Pomerania State,A05-A14,32
2021-05-12,GM12,Mecklenburg-Western Pomerania State,A15-A34,58
2021-05-12,GM12,Mecklenburg-Western Pomerania State,A35-A59,122
2021-05-12,GM12,Mecklenburg-Western Pomerania State,A60-A79,46
2021-05-12,GM12,Mecklenburg-Western Pomerania State,A80+,7
2021-05-12,GM12,Mecklenburg-Western Pomerania State,unbekannt,0
2021-05-12,GM13,Free State of Saxony,A00-A04,27
2021-05-12,GM13,Free State of Saxony,A05-A14,108
2021-05-12,GM13,Free State of Saxony,A15-A34,248
2021-05-12,GM13,Free State of Saxony,A35-A59,364
2021-05-12,GM13,Free State of Saxony,A60-A79,130
2021-05-12,GM13,Free State of Saxony,A80+,40
2021-05-12,GM13,Free State of Saxony,unbekannt,0
2021-05-12,GM14,Sachsen-Anhalt State,A00-A04,11
2021-05-12,GM14,Sachsen-Anhalt State,A05-A14,37
2021-05-12,GM14,Sachsen-Anhalt State,A15-A34,80
2021-05-12,GM14,Sachsen-Anhalt State,A35-A59,177
2021-05-12,GM14,Sachsen-Anhalt State,A60-A79,64
2021-05-12,GM14,Sachsen-Anhalt State,A80+,17
2021-05-12,GM14,Sachsen-Anhalt State,unbekannt,2
2021-05-12,GM15,Free State of Thuringia,A00-A04,34
2021-05-12,GM15,Free State of Thuringia,A05-A14,71
2021-05-12,GM15,Free State of Thuringia,A15-A34,145
2021-05-12,GM15,Free State of Thuringia,A35-A59,261
2021-05-12,GM15,Free State of Thuringia,A60-A79,132
2021-05-12,GM15,Free State of Thuringia,A80+,25
2021-05-12,GM15,Free State of Thuringia,unbekannt,3
2021-05-12,GM16,Berlin State,A00-A04,17
2021-05-12,GM16,Berlin State,A05-A14,60
2021-05-12,GM16,Berlin State,A15-A34,179
2021-05-12,GM16,Berlin State,A35-A59,201
2021-05-12,GM16,Berlin State,A60-A79,44
2021-05-12,GM16,Berlin State,A80+,7
2021-05-12,GM16,Berlin State,unbekannt,2
2021-05-13,GM,Germany,A00-A04,715
2021-05-13,GM,Germany,A05-A14,2200
2021-05-13,GM,Germany,A15-A34,5294
2021-05-13,GM,Germany,A35-A59,6607
2021-05-13,GM,Germany,A60-A79,2211
2021-05-13,GM,Germany,A80+,386
2021-05-13,GM,Germany,unbekannt,6
2021-05-13,GM01,Baden-Württemberg State,A00-A04,116
2021-05-13,GM01,Baden-Württemberg State,A05-A14,337
2021-05-13,GM01,Baden-Württemberg State,A15-A34,906
2021-05-13,GM01,Baden-Württemberg State,A35-A59,1096
2021-05-13,GM01,Baden-Württemberg State,A60-A79,341
2021-05-13,GM01,Baden-Württemberg State,A80+,47
2021-05-13,GM01,Baden-Württemberg State,unbekannt,-2
2021-05-13,GM02,Free State of Bavaria,A00-A04,113
2021-05-13,GM02,Free State of Bavaria,A05-A14,275
2021-05-13,GM02,Free State of Bavaria,A15-A34,835
2021-05-13,GM02,Free State of Bavaria,A35-A59,992
2021-05-13,GM02,Free State of Bavaria,A60-A79,296
2021-05-13,GM02,Free State of Bavaria,A80+,55
2021-05-13,GM02,Free State of Bavaria,unbekannt,1
2021-05-13,GM03,Free Hanseatic City of Bremen,A00-A04,1
2021-05-13,GM03,Free Hanseatic City of Bremen,A05-A14,13
2021-05-13,GM03,Free Hanseatic City of Bremen,A15-A34,52
2021-05-13,GM03,Free Hanseatic City of Bremen,A35-A59,34
2021-05-13,GM03,Free Hanseatic City of Bremen,A60-A79,15
2021-05-13,GM03,Free Hanseatic City of Bremen,A80+,3
2021-05-13,GM03,Free Hanseatic City of Bremen,unbekannt,0
2021-05-13,GM04,Free Hanseatic City of Hamburg,A00-A04,8
2021-05-13,GM04,Free Hanseatic City of Hamburg,A05-A14,18
2021-05-13,GM04,Free Hanseatic City of Hamburg,A15-A34,73
2021-05-13,GM04,Free Hanseatic City of Hamburg,A35-A59,58
2021-05-13,GM04,Free Hanseatic City of Hamburg,A60-A79,19
2021-05-13,GM04,Free Hanseatic City of Hamburg,A80+,1
2021-05-13,GM04,Free Hanseatic City of Hamburg,unbekannt,0
2021-05-13,GM05,Hesse State,A00-A04,45
2021-05-13,GM05,Hesse State,A05-A14,186
2021-05-13,GM05,Hesse State,A15-A34,435
2021-05-13,GM05,Hesse State,A35-A59,558
2021-05-13,GM05,Hesse State,A60-A79,184
2021-05-13,GM05,Hesse State,A80+,30
2021-05-13,GM05,Hesse State,unbekannt,1
2021-05-13,GM06,Lower Saxony State,A00-A04,67
2021-05-13,GM06,Lower Saxony State,A05-A14,173
2021-05-13,GM06,Lower Saxony State,A15-A34,390
2021-05-13,GM06,Lower Saxony State,A35-A59,423
2021-05-13,GM06,Lower Saxony State,A60-A79,142
2021-05-13,GM06,Lower Saxony State,A80+,21
2021-05-13,GM06,Lower Saxony State,unbekannt,0
2021-05-13,GM07,North Rhine-Westphalia State,A00-A04,182
2021-05-13,GM07,North Rhine-Westphalia State,A05-A14,579
2021-05-13,GM07,North Rhine-Westphalia State,A15-A34,1262
2021-05-13,GM07,North Rhine-Westphalia State,A35-A59,1403
2021-05-13,GM07,North Rhine-Westphalia State,A60-A79,447
2021-05-13,GM07,North Rhine-Westphalia State,A80+,75
2021-05-13,GM07,North Rhine-Westphalia State,unbekannt,-1
2021-05-13,GM08,Rhineland-Palatinate State,A00-A04,43
2021-05-13,GM08,Rhineland-Palatinate State,A05-A14,120
2021-05-13,GM08,Rhineland-Palatinate State,A15-A34,239
2021-05-13,GM08,Rhineland-Palatinate State,A35-A59,253
2021-05-13,GM08,Rhineland-Palatinate State,A60-A79,79
2021-05-13,GM08,Rhineland-Palatinate State,A80+,25
2021-05-13,GM08,Rhineland-Palatinate State,unbekannt,3
2021-05-13,GM09,Saarland State,A00-A04,17
2021-05-13,GM09,Saarland State,A05-A14,32
2021-05-13,GM09,Saarland State,A15-A34,78
2021-05-13,GM09,Saarland State,A35-A59,75
2021-05-13,GM09,Saarland State,A60-A79,14
2021-05-13,GM09,Saarland State,A80+,4
2021-05-13,GM09,Saarland State,unbekannt,0
2021-05-13,GM10,Schleswig-Holstein State,A00-A04,7
2021-05-13,GM10,Schleswig-Holstein State,A05-A14,29
2021-05-13,GM10,Schleswig-Holstein State,A15-A34,62
2021-05-13,GM10,Schleswig-Holstein State,A35-A59,71
2021-05-13,GM10,Schleswig-Holstein State,A60-A79,29
2021-05-13,GM10,Schleswig-Holstein State,A80+,6
2021-05-13,GM10,Schleswig-Holstein State,unbekannt,1
2021-05-13,GM11,Brandenburg State,A00-A04,15
2021-05-13,GM11,Brandenburg State,A05-A14,43
2021-05-13,GM11,Brandenburg State,A15-A34,92
2021-05-13,GM11,Brandenburg State,A35-A59,175
2021-05-13,GM11,Brandenburg State,A60-A79,71
2021-05-13,GM11,Brandenburg State,A80+,16
2021-05-13,GM11,Brandenburg State,unbekannt,0
2021-05-13,GM12,Mecklenburg-Western Pomerania State,A00-A04,8
2021-05-13,GM12,Mecklenburg-Western Pomerania State,A05-A14,28
2021-05-13,GM12,Mecklenburg-Western Pomerania State,A15-A34,50
2021-05-13,GM12,Mecklenburg-Western Pomerania State,A35-A59,88
2021-05-13,GM12,Mecklenburg-Western Pomerania State,A60-A79,38
2021-05-13,GM12,Mecklenburg-Western Pomerania State,A80+,5
2021-05-13,GM12,Mecklenburg-Western Pomerania State,unbekannt,-1
2021-05-13,GM13,Free State of Saxony,A00-A04,25
2021-05-13,GM13,Free State of Saxony,A05-A14,152
2021-05-13,GM13,Free State of Saxony,A15-A34,319
2021-05-13,GM13,Free State of Saxony,A35-A59,616
2021-05-13,GM13,Free State of Saxony,A60-A79,280
2021-05-13,GM13,Free State of Saxony,A80+,50
2021-05-13,GM13,Free State of Saxony,unbekannt,0
2021-05-13,GM14,Sachsen-Anhalt State,A00-A04,22
2021-05-13,GM14,Sachsen-Anhalt State,A05-A14,41
2021-05-13,GM14,Sachsen-Anhalt State,A15-A34,115
2021-05-13,GM14,Sachsen-Anhalt State,A35-A59,220
2021-05-13,GM14,Sachsen-Anhalt State,A60-A79,85
2021-05-13,GM14,Sachsen-Anhalt State,A80+,15
2021-05-13,GM14,Sachsen-Anhalt State,unbekannt,-1
2021-05-13,GM15,Free State of Thuringia,A00-A04,18
2021-05-13,GM15,Free State of Thuringia,A05-A14,66
2021-05-13,GM15,Free State of Thuringia,A15-A34,148
2021-05-13,GM15,Free State of Thuringia,A35-A59,271
2021-05-13,GM15,Free State of Thuringia,A60-A79,119
2021-05-13,GM15,Free State of Thuringia,A80+,29
2021-05-13,GM15,Free State of Thuringia,unbekannt,2
2021-05-13,GM16,Berlin State,A00-A04,28
2021-05-13,GM16,Berlin State,A05-A14,108
2021-05-13,GM16,Berlin State,A15-A34,238
2021-05-13,GM16,Berlin State,A35-A59,274
2021-05-13,GM16,Berlin State,A60-A79,52
2021-05-13,GM16,Berlin State,A80+,4
2021-05-13,GM16,Berlin State,unbekannt,3
2021-05-14,GM,Germany,A00-A04,504
2021-05-14,GM,Germany,A05-A14,1438
2021-05-14,GM,Germany,A15-A34,3450
2021-05-14,GM,Germany,A35-A59,4160
2021-05-14,GM,Germany,A60-A79,1463
2021-05-14,GM,Germany,A80+,324
2021-05-14,GM,Germany,unbekannt,-3
2021-05-14,GM01,Baden-Württemberg State,A00-A04,97
2021-05-14,GM01,Baden-Württemberg State,A05-A14,268
2021-05-14,GM01,Baden-Württemberg State,A15-A34,637
2021-05-14,GM01,Baden-Württemberg State,A35-A59,734
2021-05-14,GM01,Baden-Württemberg State,A60-A79,267
2021-05-14,GM01,Baden-Württemberg State,A80+,36
2021-05-14,GM01,Baden-Württemberg State,unbekannt,1
2021-05-14,GM02,Free State of Bavaria,A00-A04,78
2021-05-14,GM02,Free State of Bavaria,A05-A14,254
2021-05-14,GM02,Free State of Bavaria,A15-A34,609
2021-05-14,GM02,Free State of Bavaria,A35-A59,660
2021-05-14,GM02,Free State of Bavaria,A60-A79,228
2021-05-14,GM02,Free State of Bavaria,A80+,50
2021-05-14,GM02,Free State of Bavaria,unbekannt,0
2021-05-14,GM03,Free Hanseatic City of Bremen,A00-A04,1
2021-05-14,GM03,Free Hanseatic City of Bremen,A05-A14,3
2021-05-14,GM03,Free Hanseatic City of Bremen,A15-A34,17
2021-05-14,GM03,Free Hanseatic City of Bremen,A35-A59,21
2021-05-14,GM03,Free Hanseatic City of Bremen,A60-A79,6
2021-05-14,GM03,Free Hanseatic City of Bremen,A80+,3
2021-05-14,GM03,Free Hanseatic City of Bremen,unbekannt,0
2021-05-14,GM04,Free Hanseatic City of Hamburg,A00-A04,5
2021-05-14,GM04,Free Hanseatic City of Hamburg,A05-A14,14
2021-05-14,GM04,Free Hanseatic City of Hamburg,A15-A34,64
2021-05-14,GM04,Free Hanseatic City of Hamburg,A35-A59,67
2021-05-14,GM04,Free Hanseatic City of Hamburg,A60-A79,23
2021-05-14,GM04,Free Hanseatic City of Hamburg,A80+,2
2021-05-14,GM04,Free Hanseatic City of Hamburg,unbekannt,-1
2021-05-14,GM05,Hesse State,A00-A04,48
2021-05-14,GM05,Hesse State,A05-A14,155
2021-05-14,GM05,Hesse State,A15-A34,291
2021-05-14,GM05,Hesse State,A35-A59,377
2021-05-14,GM05,Hesse State,A60-A79,121
2021-05-14,GM05,Hesse State,A80+,25
2021-05-14,GM05,Hesse State,unbekannt,-2
2021-05-14,GM06,Lower Saxony State,A00-A04,45
2021-05-14,GM06,Lower Saxony State,A05-A14,110
2021-05-14,GM06,Lower Saxony State,A15-A34,240
2021-05-14,GM06,Lower Saxony State,A35-A59,254
2021-05-14,GM06,Lower Saxony State,A60-A79,57
2021-05-14,GM06,Lower Saxony State,A80+,14
2021-05-14,GM06,Lower Saxony State,unbekannt,1
2021-05-14,GM07,North Rhine-Westphalia State,A00-A04,128
2021-05-14,GM07,North Rhine-Westphalia State,A05-A14,309
2021-05-14,GM07,North Rhine-Westphalia State,A15-A34,801
2021-05-14,GM07,North Rhine-Westphalia State,A35-A59,894
2021-05-14,GM07,North Rhine-Westphalia State,A60-A79,280
2021-05-14,GM07,North Rhine-Westphalia State,A80+,63
2021-05-14,GM07,North Rhine-Westphalia State,unbekannt,-2
2021-05-14,GM08,Rhineland-Palatinate State,A00-A04,17
2021-05-14,GM08,Rhineland-Palatinate State,A05-A14,62
2021-05-14,GM08,Rhineland-Palatinate State,A15-A34,128
2021-05-14,GM08,Rhineland-Palatinate State,A35-A59,140
2021-05-14,GM08,Rhineland-Palatinate State,A60-A79,37
2021-05-14,GM08,Rhineland-Palatinate State,A80+,5
2021-05-14,GM08,Rhineland-Palatinate State,unbekannt,0
2021-05-14,GM09,Saarland State,A00-A04,17
2021-05-14,GM09,Saarland State,A05-A14,30
2021-05-14,GM09,Saarland State,A15-A34,50
2021-05-14,GM09,Saarland State,A35-A59,70
2021-05-14,GM09,Saarland State,A60-A79,24
2021-05-14,GM09,Saarland State,A80+,6
2021-05-14,GM09,Saarland State,unbekannt,0
2021-05-14,GM10,Schleswig-Holstein State,A00-A04,3
2021-05-14,GM10,Schleswig-Holstein State,A05-A14,22
2021-05-14,GM10,Schleswig-Holstein State,A15-A34,42
2021-05-14,GM10,Schleswig-Holstein State,A35-A59,50
2021-05-14,GM10,Schleswig-Holstein State,A60-A79,17
2021-05-14,GM10,Schleswig-Holstein State,A80+,4
2021-05-14,GM10,Schleswig-Holstein State,unbekannt,1
2021-05-14,GM11,Brandenburg State,A00-A04,12
2021-05-14,GM11,Brandenburg State,A05-A14,28
2021-05-14,GM11,Brandenburg State,A15-A34,58
2021-05-14,GM11,Brandenburg State,A35-A59,100
2021-05-14,GM11,Brandenburg State,A60-A79,42
2021-05-14,GM11,Brandenburg State,A80+,22
2021-05-14,GM11,Brandenburg State,unbekannt,2
2021-05-14,GM12,Mecklenburg-Western Pomerania State,A00-A04,5
2021-05-14,GM12,Mecklenburg-Western Pomerania State,A05-A14,15
2021-05-14,GM12,Mecklenburg-Western Pomerania State,A15-A34,36
2021-05-14,GM12,Mecklenburg-Western Pomerania State,A35-A59,76
2021-05-14,GM12,Mecklenburg-Western Pomerania State,A60-A79,33
2021-05-14,GM12,Mecklenburg-Western Pomerania State,A80+,8
2021-05-14,GM12,Mecklenburg-Western Pomerania State,unbekannt,0
2021-05-14,GM13,Free State of Saxony,A00-A04,24
2021-05-14,GM13,Free State of Saxony,A05-A14,79
2021-05-14,GM13,Free State of Saxony,A15-A34,225
2021-05-14,GM13,Free State of Saxony,A35-A59,380
2021-05-14,GM13,Free State of Saxony,A60-A79,198
2021-05-14,GM13,Free State of Saxony,A80+,58
2021-05-14,GM13,Free State of Saxony,unbekannt,0
