date,location,location_name,age_group,value
2021-02-18,GM13,Free State of Saxony,A00-A04,1697
2021-02-18,GM13,Free State of Saxony,A05-A14,6502
2021-02-18,GM13,Free State of Saxony,A15-A34,38223
2021-02-18,GM13,Free State of Saxony,A35-A59,75249
2021-02-18,GM13,Free State of Saxony,A60-A79,38063
2021-02-18,GM13,Free State of Saxony,A80+,29221
2021-02-18,GM13,Free State of Saxony,unbekannt,1
2021-02-18,GM14,Sachsen-Anhalt State,A00-A04,851
2021-02-18,GM14,Sachsen-Anhalt State,A05-A14,2516
2021-02-18,GM14,Sachsen-Anhalt State,A15-A34,11720
2021-02-18,GM14,Sachsen-Anhalt State,A35-A59,22224
2021-02-18,GM14,Sachsen-Anhalt State,A60-A79,11452
2021-02-18,GM14,Sachsen-Anhalt State,A80+,8649
2021-02-18,GM14,Sachsen-Anhalt State,unbekannt,67
2021-02-18,GM15,Free State of Thuringia,A00-A04,964
2021-02-18,GM15,Free State of Thuringia,A05-A14,3077
2021-02-18,GM15,Free State of Thuringia,A15-A34,14667
2021-02-18,GM15,Free State of Thuringia,A35-A59,28814
2021-02-18,GM15,Free State of Thuringia,A60-A79,14554
2021-02-18,GM15,Free State of Thuringia,A80+,10072
2021-02-18,GM15,Free State of Thuringia,unbekannt,22
2021-02-18,GM16,Berlin State,A00-A04,2151
2021-02-18,GM16,Berlin State,A05-A14,7415
2021-02-18,GM16,Berlin State,A15-A34,41160
2021-02-18,GM16,Berlin State,A35-A59,46062
2021-02-18,GM16,Berlin State,A60-A79,17188
2021-02-18,GM16,Berlin State,A80+,10878
2021-02-18,GM16,Berlin State,unbekannt,872
2021-02-19,GM,Germany,A00-A04,42495
2021-02-19,GM,Germany,A05-A14,131454
2021-02-19,GM,Germany,A15-A34,684264
2021-02-19,GM,Germany,A35-A59,899745
2021-02-19,GM,Germany,A60-A79,365617
2021-02-19,GM,Germany,A80+,242647
2021-02-19,GM,Germany,unbekannt,3497
2021-02-19,GM01,Baden-Württemberg State,A00-A04,4970
2021-02-19,GM01,Baden-Württemberg State,A05-A14,16429
2021-02-19,GM01,Baden-Württemberg State,A15-A34,93368
2021-02-19,GM01,Baden-Württemberg State,A35-A59,119070
2021-02-19,GM01,Baden-Württemberg State,A60-A79,46572
2021-02-19,GM01,Baden-Württemberg State,A80+,28159
2021-02-19,GM01,Baden-Württemberg State,unbekannt,436
2021-02-19,GM02,Free State of Bavaria,A00-A04,8500
2021-02-19,GM02,Free State of Bavaria,A05-A14,25775
2021-02-19,GM02,Free State of Bavaria,A15-A34,127246
2021-02-19,GM02,Free State of Bavaria,A35-A59,160113
2021-02-19,GM02,Free State of Bavaria,A60-A79,63795
2021-02-19,GM02,Free State of Bavaria,A80+,40139
2021-02-19,GM02,Free State of Bavaria,unbekannt,258
2021-02-19,GM03,Free Hanseatic City of Bremen,A00-A04,287
2021-02-19,GM03,Free Hanseatic City of Bremen,A05-A14,995
2021-02-19,GM03,Free Hanseatic City of Bremen,A15-A34,6192
2021-02-19,GM03,Free Hanseatic City of Bremen,A35-A59,6363
2021-02-19,GM03,Free Hanseatic City of Bremen,A60-A79,2164
2021-02-19,GM03,Free Hanseatic City of Bremen,A80+,1162
2021-02-19,GM03,Free Hanseatic City of Bremen,unbekannt,7
2021-02-19,GM04,Free Hanseatic City of Hamburg,A00-A04,997
2021-02-19,GM04,Free Hanseatic City of Hamburg,A05-A14,3008
2021-02-19,GM04,Free Hanseatic City of Hamburg,A15-A34,17279
2021-02-19,GM04,Free Hanseatic City of Hamburg,A35-A59,18148
2021-02-19,GM04,Free Hanseatic City of Hamburg,A60-A79,6115
2021-02-19,GM04,Free Hanseatic City of Hamburg,A80+,4154
2021-02-19,GM04,Free Hanseatic City of Hamburg,unbekannt,46
2021-02-19,GM05,Hesse State,A00-A04,3020
2021-02-19,GM05,Hesse State,A05-A14,9348
2021-02-19,GM05,Hesse State,A15-A34,55839
2021-02-19,GM05,Hesse State,A35-A59,69574
2021-02-19,GM05,Hesse State,A60-A79,26678
2021-02-19,GM05,Hesse State,A80+,18476
2021-02-19,GM05,Hesse State,unbekannt,176
2021-02-19,GM06,Lower Saxony State,A00-A04,3534
2021-02-19,GM06,Lower Saxony State,A05-A14,10236
2021-02-19,GM06,Lower Saxony State,A15-A34,48575
2021-02-19,GM06,Lower Saxony State,A35-A59,57254
2021-02-19,GM06,Lower Saxony State,A60-A79,21857
2021-02-19,GM06,Lower Saxony State,A80+,15099
2021-02-19,GM06,Lower Saxony State,unbekannt,23
2021-02-19,GM07,North Rhine-Westphalia State,A00-A04,10609
2021-02-19,GM07,North Rhine-Westphalia State,A05-A14,32115
2021-02-19,GM07,North Rhine-Westphalia State,A15-A34,160678
2021-02-19,GM07,North Rhine-Westphalia State,A35-A59,195591
2021-02-19,GM07,North Rhine-Westphalia State,A60-A79,72487
2021-02-19,GM07,North Rhine-Westphalia State,A80+,44661
2021-02-19,GM07,North Rhine-Westphalia State,unbekannt,896
2021-02-19,GM08,Rhineland-Palatinate State,A00-A04,1883
2021-02-19,GM08,Rhineland-Palatinate State,A05-A14,5450
2021-02-19,GM08,Rhineland-Palatinate State,A15-A34,29311
2021-02-19,GM08,Rhineland-Palatinate State,A35-A59,36202
2021-02-19,GM08,Rhineland-Palatinate State,A60-A79,15033
2021-02-19,GM08,Rhineland-Palatinate State,A80+,10809
2021-02-19,GM08,Rhineland-Palatinate State,unbekannt,517
2021-02-19,GM09,Saarland State,A00-A04,629
2021-02-19,GM09,Saarland State,A05-A14,1639
2021-02-19,GM09,Saarland State,A15-A34,7605
2021-02-19,GM09,Saarland State,A35-A59,9889
2021-02-19,GM09,Saarland State,A60-A79,4887
2021-02-19,GM09,Saarland State,A80+,3277
2021-02-19,GM09,Saarland State,unbekannt,12
2021-02-19,GM10,Schleswig-Holstein State,A00-A04,876
2021-02-19,GM10,Schleswig-Holstein State,A05-A14,2402
2021-02-19,GM10,Schleswig-Holstein State,A15-A34,11984
2021-02-19,GM10,Schleswig-Holstein State,A35-A59,14828
2021-02-19,GM10,Schleswig-Holstein State,A60-A79,5871
2021-02-19,GM10,Schleswig-Holstein State,A80+,4509
2021-02-19,GM10,Schleswig-Holstein State,unbekannt,67
2021-02-19,GM11,Brandenburg State,A00-A04,1100
2021-02-19,GM11,Brandenburg State,A05-A14,3159
2021-02-19,GM11,Brandenburg State,A15-A34,15051
2021-02-19,GM11,Brandenburg State,A35-A59,30798
2021-02-19,GM11,Brandenburg State,A60-A79,14082
2021-02-19,GM11,Brandenburg State,A80+,10078
2021-02-19,GM11,Brandenburg State,unbekannt,90
2021-02-19,GM12,Mecklenburg-Western Pomerania State,A00-A04,387
2021-02-19,GM12,Mecklenburg-Western Pomerania State,A05-A14,1296
2021-02-19,GM12,Mecklenburg-Western Pomerania State,A15-A34,4930
2021-02-19,GM12,Mecklenburg-Western Pomerania State,A35-A59,8828
2021-02-19,GM12,Mecklenburg-Western Pomerania State,A60-A79,4471
2021-02-19,GM12,Mecklenburg-Western Pomerania State,A80+,3102
2021-02-19,GM12,Mecklenburg-Western Pomerania State,unbekannt,6
2021-02-19,GM13,Free State of Saxony,A00-A04,1711
2021-02-19,GM13,Free State of Saxony,A05-A14,6531
2021-02-19,GM13,Free State of Saxony,A15-A34,38348
2021-02-19,GM13,Free State of Saxony,A35-A59,75479
2021-02-19,GM13,Free State of Saxony,A60-A79,38165
2021-02-19,GM13,Free State of Saxony,A80+,29299
2021-02-19,GM13,Free State of Saxony,unbekannt,1
2021-02-19,GM14,Sachsen-Anhalt State,A00-A04,856
2021-02-19,GM14,Sachsen-Anhalt State,A05-A14,2529
2021-02-19,GM14,Sachsen-Anhalt State,A15-A34,11787
2021-02-19,GM14,Sachsen-Anhalt State,A35-A59,22353
2021-02-19,GM14,Sachsen-Anhalt State,A60-A79,11538
2021-02-19,GM14,Sachsen-Anhalt State,A80+,8675
2021-02-19,GM14,Sachsen-Anhalt State,unbekannt,67
2021-02-19,GM15,Free State of Thuringia,A00-A04,974
2021-02-19,GM15,Free State of Thuringia,A05-A14,3096
2021-02-19,GM15,Free State of Thuringia,A15-A34,14775
2021-02-19,GM15,Free State of Thuringia,A35-A59,29003
2021-02-19,GM15,Free State of Thuringia,A60-A79,14650
2021-02-19,GM15,Free State of Thuringia,A80+,10127
2021-02-19,GM15,Free State of Thuringia,unbekannt,23
2021-02-19,GM16,Berlin State,A00-A04,2162
2021-02-19,GM16,Berlin State,A05-A14,7446
2021-02-19,GM16,Berlin State,A15-A34,41296
2021-02-19,GM16,Berlin State,A35-A59,46252
2021-02-19,GM16,Berlin State,A60-A79,17252
2021-02-19,GM16,Berlin State,A80+,10921
2021-02-19,GM16,Berlin State,unbekannt,872
2021-02-20,GM,Germany,A00-A04,42751
2021-02-20,GM,Germany,A05-A14,132035
2021-02-20,GM,Germany,A15-A34,686957
2021-02-20,GM,Germany,A35-A59,903348
2021-02-20,GM,Germany,A60-A79,367129
2021-02-20,GM,Germany,A80+,243309
2021-02-20,GM,Germany,unbekannt,3354
2021-02-20,GM01,Baden-Württemberg State,A00-A04,5000
2021-02-20,GM01,Baden-Württemberg State,A05-A14,16500
2021-02-20,GM01,Baden-Württemberg State,A15-A34,93685
2021-02-20,GM01,Baden-Württemberg State,A35-A59,119457
2021-02-20,GM01,Baden-Württemberg State,A60-A79,46704
2021-02-20,GM01,Baden-Württemberg State,A80+,28220
2021-02-20,GM01,Baden-Württemberg State,unbekannt,433
2021-02-20,GM02,Free State of Bavaria,A00-A04,8535
2021-02-20,GM02,Free State of Bavaria,A05-A14,25893
2021-02-20,GM02,Free State of Bavaria,A15-A34,127718
2021-02-20,GM02,Free State of Bavaria,A35-A59,160718
2021-02-20,GM02,Free State of Bavaria,A60-A79,64009
2021-02-20,GM02,Free State of Bavaria,A80+,40192
2021-02-20,GM02,Free State of Bavaria,unbekannt,112
2021-02-20,GM03,Free Hanseatic City of Bremen,A00-A04,293
2021-02-20,GM03,Free Hanseatic City of Bremen,A05-A14,1007
2021-02-20,GM03,Free Hanseatic City of Bremen,A15-A34,6253
2021-02-20,GM03,Free Hanseatic City of Bremen,A35-A59,6417
2021-02-20,GM03,Free Hanseatic City of Bremen,A60-A79,2186
2021-02-20,GM03,Free Hanseatic City of Bremen,A80+,1176
2021-02-20,GM03,Free Hanseatic City of Bremen,unbekannt,8
2021-02-20,GM04,Free Hanseatic City of Hamburg,A00-A04,999
2021-02-20,GM04,Free Hanseatic City of Hamburg,A05-A14,3012
2021-02-20,GM04,Free Hanseatic City of Hamburg,A15-A34,17335
2021-02-20,GM04,Free Hanseatic City of Hamburg,A35-A59,18213
2021-02-20,GM04,Free Hanseatic City of Hamburg,A60-A79,6135
2021-02-20,GM04,Free Hanseatic City of Hamburg,A80+,4160
2021-02-20,GM04,Free Hanseatic City of Hamburg,unbekannt,47
2021-02-20,GM05,Hesse State,A00-A04,3032
2021-02-20,GM05,Hesse State,A05-A14,9378
2021-02-20,GM05,Hesse State,A15-A34,56033
2021-02-20,GM05,Hesse State,A35-A59,69815
2021-02-20,GM05,Hesse State,A60-A79,26769
2021-02-20,GM05,Hesse State,A80+,18498
2021-02-20,GM05,Hesse State,unbekannt,172
2021-02-20,GM06,Lower Saxony State,A00-A04,3582
2021-02-20,GM06,Lower Saxony State,A05-A14,10325
2021-02-20,GM06,Lower Saxony State,A15-A34,48979
2021-02-20,GM06,Lower Saxony State,A35-A59,57780
2021-02-20,GM06,Lower Saxony State,A60-A79,22055
2021-02-20,GM06,Lower Saxony State,A80+,15183
2021-02-20,GM06,Lower Saxony State,unbekannt,24
2021-02-20,GM07,North Rhine-Westphalia State,A00-A04,10657
2021-02-20,GM07,North Rhine-Westphalia State,A05-A14,32240
2021-02-20,GM07,North Rhine-Westphalia State,A15-A34,161183
2021-02-20,GM07,North Rhine-Westphalia State,A35-A59,196256
2021-02-20,GM07,North Rhine-Westphalia State,A60-A79,72760
2021-02-20,GM07,North Rhine-Westphalia State,A80+,44768
2021-02-20,GM07,North Rhine-Westphalia State,unbekannt,895
2021-02-20,GM08,Rhineland-Palatinate State,A00-A04,1895
2021-02-20,GM08,Rhineland-Palatinate State,A05-A14,5470
2021-02-20,GM08,Rhineland-Palatinate State,A15-A34,29422
2021-02-20,GM08,Rhineland-Palatinate State,A35-A59,36327
2021-02-20,GM08,Rhineland-Palatinate State,A60-A79,15100
2021-02-20,GM08,Rhineland-Palatinate State,A80+,10824
2021-02-20,GM08,Rhineland-Palatinate State,unbekannt,515
2021-02-20,GM09,Saarland State,A00-A04,635
2021-02-20,GM09,Saarland State,A05-A14,1645
2021-02-20,GM09,Saarland State,A15-A34,7629
2021-02-20,GM09,Saarland State,A35-A59,9927
2021-02-20,GM09,Saarland State,A60-A79,4914
2021-02-20,GM09,Saarland State,A80+,3294
2021-02-20,GM09,Saarland State,unbekannt,12
2021-02-20,GM10,Schleswig-Holstein State,A00-A04,885
2021-02-20,GM10,Schleswig-Holstein State,A05-A14,2416
2021-02-20,GM10,Schleswig-Holstein State,A15-A34,12057
2021-02-20,GM10,Schleswig-Holstein State,A35-A59,14927
2021-02-20,GM10,Schleswig-Holstein State,A60-A79,5902
2021-02-20,GM10,Schleswig-Holstein State,A80+,4541
2021-02-20,GM10,Schleswig-Holstein State,unbekannt,68
2021-02-20,GM11,Brandenburg State,A00-A04,1104
2021-02-20,GM11,Brandenburg State,A05-A14,3169
2021-02-20,GM11,Brandenburg State,A15-A34,15094
2021-02-20,GM11,Brandenburg State,A35-A59,30888
2021-02-20,GM11,Brandenburg State,A60-A79,14134
2021-02-20,GM11,Brandenburg State,A80+,10119
2021-02-20,GM11,Brandenburg State,unbekannt,90
2021-02-20,GM12,Mecklenburg-Western Pomerania State,A00-A04,393
2021-02-20,GM12,Mecklenburg-Western Pomerania State,A05-A14,1306
2021-02-20,GM12,Mecklenburg-Western Pomerania State,A15-A34,4977
2021-02-20,GM12,Mecklenburg-Western Pomerania State,A35-A59,8897
2021-02-20,GM12,Mecklenburg-Western Pomerania State,A60-A79,4516
2021-02-20,GM12,Mecklenburg-Western Pomerania State,A80+,3123
2021-02-20,GM12,Mecklenburg-Western Pomerania State,unbekannt,6
2021-02-20,GM13,Free State of Saxony,A00-A04,1720
2021-02-20,GM13,Free State of Saxony,A05-A14,6548
2021-02-20,GM13,Free State of Saxony,A15-A34,38459
2021-02-20,GM13,Free State of Saxony,A35-A59,75634
2021-02-20,GM13,Free State of Saxony,A60-A79,38258
2021-02-20,GM13,Free State of Saxony,A80+,29351
2021-02-20,GM13,Free State of Saxony,unbekannt,1
2021-02-20,GM14,Sachsen-Anhalt State,A00-A04,864
2021-02-20,GM14,Sachsen-Anhalt State,A05-A14,2545
2021-02-20,GM14,Sachsen-Anhalt State,A15-A34,11854
2021-02-20,GM14,Sachsen-Anhalt State,A35-A59,22503
2021-02-20,GM14,Sachsen-Anhalt State,A60-A79,11628
2021-02-20,GM14,Sachsen-Anhalt State,A80+,8707
2021-02-20,GM14,Sachsen-Anhalt State,unbekannt,67
2021-02-20,GM15,Free State of Thuringia,A00-A04,983
2021-02-20,GM15,Free State of Thuringia,A05-A14,3119
2021-02-20,GM15,Free State of Thuringia,A15-A34,14879
2021-02-20,GM15,Free State of Thuringia,A35-A59,29201
2021-02-20,GM15,Free State of Thuringia,A60-A79,14744
2021-02-20,GM15,Free State of Thuringia,A80+,10200
2021-02-20,GM15,Free State of Thuringia,unbekannt,23
2021-02-20,GM16,Berlin State,A00-A04,2174
2021-02-20,GM16,Berlin State,A05-A14,7462
2021-02-20,GM16,Berlin State,A15-A34,41400
2021-02-20,GM16,Berlin State,A35-A59,46388
2021-02-20,GM16,Berlin State,A60-A79,17315
2021-02-20,GM16,Berlin State,A80+,10953
2021-02-20,GM16,Berlin State,unbekannt,881
2021-02-21,GM,Germany,A00-A04,42950
2021-02-21,GM,Germany,A05-A14,132537
2021-02-21,GM,Germany,A15-A34,689198
2021-02-21,GM,Germany,A35-A59,906246
2021-02-21,GM,Germany,A60-A79,368367
2021-02-21,GM,Germany,A80+,243904
2021-02-21,GM,Germany,unbekannt,3357
2021-02-21,GM01,Baden-Württemberg State,A00-A04,5025
2021-02-21,GM01,Baden-Württemberg State,A05-A14,16562
2021-02-21,GM01,Baden-Württemberg State,A15-A34,93945
2021-02-21,GM01,Baden-Württemberg State,A35-A59,119776
2021-02-21,GM01,Baden-Württemberg State,A60-A79,46833
2021-02-21,GM01,Baden-Württemberg State,A80+,28280
2021-02-21,GM01,Baden-Württemberg State,unbekannt,433
2021-02-21,GM02,Free State of Bavaria,A00-A04,8567
2021-02-21,GM02,Free State of Bavaria,A05-A14,25979
2021-02-21,GM02,Free State of Bavaria,A15-A34,128071
2021-02-21,GM02,Free State of Bavaria,A35-A59,161135
2021-02-21,GM02,Free State of Bavaria,A60-A79,64185
2021-02-21,GM02,Free State of Bavaria,A80+,40251
2021-02-21,GM02,Free State of Bavaria,unbekannt,104
2021-02-21,GM03,Free Hanseatic City of Bremen,A00-A04,295
2021-02-21,GM03,Free Hanseatic City of Bremen,A05-A14,1016
2021-02-21,GM03,Free Hanseatic City of Bremen,A15-A34,6283
2021-02-21,GM03,Free Hanseatic City of Bremen,A35-A59,6440
2021-02-21,GM03,Free Hanseatic City of Bremen,A60-A79,2200
2021-02-21,GM03,Free Hanseatic City of Bremen,A80+,1183
2021-02-21,GM03,Free Hanseatic City of Bremen,unbekannt,8
2021-02-21,GM04,Free Hanseatic City of Hamburg,A00-A04,1010
2021-02-21,GM04,Free Hanseatic City of Hamburg,A05-A14,3029
2021-02-21,GM04,Free Hanseatic City of Hamburg,A15-A34,17421
2021-02-21,GM04,Free Hanseatic City of Hamburg,A35-A59,18334
2021-02-21,GM04,Free Hanseatic City of Hamburg,A60-A79,6167
2021-02-21,GM04,Free Hanseatic City of Hamburg,A80+,4171
2021-02-21,GM04,Free Hanseatic City of Hamburg,unbekannt,47
2021-02-21,GM05,Hesse State,A00-A04,3045
2021-02-21,GM05,Hesse State,A05-A14,9413
2021-02-21,GM05,Hesse State,A15-A34,56218
2021-02-21,GM05,Hesse State,A35-A59,70036
2021-02-21,GM05,Hesse State,A60-A79,26844
2021-02-21,GM05,Hesse State,A80+,18523
2021-02-21,GM05,Hesse State,unbekannt,173
2021-02-21,GM06,Lower Saxony State,A00-A04,3599
2021-02-21,GM06,Lower Saxony State,A05-A14,10381
2021-02-21,GM06,Lower Saxony State,A15-A34,49160
2021-02-21,GM06,Lower Saxony State,A35-A59,58040
2021-02-21,GM06,Lower Saxony State,A60-A79,22157
2021-02-21,GM06,Lower Saxony State,A80+,15235
2021-02-21,GM06,Lower Saxony State,unbekannt,25
2021-02-21,GM07,North Rhine-Westphalia State,A00-A04,10704
2021-02-21,GM07,North Rhine-Westphalia State,A05-A14,32377
2021-02-21,GM07,North Rhine-Westphalia State,A15-A34,161775
2021-02-21,GM07,North Rhine-Westphalia State,A35-A59,196947
2021-02-21,GM07,North Rhine-Westphalia State,A60-A79,73036
2021-02-21,GM07,North Rhine-Westphalia State,A80+,44893
2021-02-21,GM07,North Rhine-Westphalia State,unbekannt,907
2021-02-21,GM08,Rhineland-Palatinate State,A00-A04,1903
2021-02-21,GM08,Rhineland-Palatinate State,A05-A14,5487
2021-02-21,GM08,Rhineland-Palatinate State,A15-A34,29496
2021-02-21,GM08,Rhineland-Palatinate State,A35-A59,36418
2021-02-21,GM08,Rhineland-Palatinate State,A60-A79,15130
2021-02-21,GM08,Rhineland-Palatinate State,A80+,10831
2021-02-21,GM08,Rhineland-Palatinate State,unbekannt,516
2021-02-21,GM09,Saarland State,A00-A04,635
2021-02-21,GM09,Saarland State,A05-A14,1645
2021-02-21,GM09,Saarland State,A15-A34,7629
2021-02-21,GM09,Saarland State,A35-A59,9927
2021-02-21,GM09,Saarland State,A60-A79,4914
2021-02-21,GM09,Saarland State,A80+,3294
2021-02-21,GM09,Saarland State,unbekannt,12
2021-02-21,GM10,Schleswig-Holstein State,A00-A04,891
2021-02-21,GM10,Schleswig-Holstein State,A05-A14,2426
2021-02-21,GM10,Schleswig-Holstein State,A15-A34,12120
2021-02-21,GM10,Schleswig-Holstein State,A35-A59,14994
2021-02-21,GM10,Schleswig-Holstein State,A60-A79,5940
2021-02-21,GM10,Schleswig-Holstein State,A80+,4565
2021-02-21,GM10,Schleswig-Holstein State,unbekannt,67
2021-02-21,GM11,Brandenburg State,A00-A04,1110
2021-02-21,GM11,Brandenburg State,A05-A14,3177
2021-02-21,GM11,Brandenburg State,A15-A34,15141
2021-02-21,GM11,Brandenburg State,A35-A59,30982
2021-02-21,GM11,Brandenburg State,A60-A79,14181
2021-02-21,GM11,Brandenburg State,A80+,10162
2021-02-21,GM11,Brandenburg State,unbekannt,90
2021-02-21,GM12,Mecklenburg-Western Pomerania State,A00-A04,396
2021-02-21,GM12,Mecklenburg-Western Pomerania State,A05-A14,1311
2021-02-21,GM12,Mecklenburg-Western Pomerania State,A15-A34,5000
2021-02-21,GM12,Mecklenburg-Western Pomerania State,A35-A59,8954
2021-02-21,GM12,Mecklenburg-Western Pomerania State,A60-A79,4556
2021-02-21,GM12,Mecklenburg-Western Pomerania State,A80+,3135
2021-02-21,GM12,Mecklenburg-Western Pomerania State,unbekannt,6
2021-02-21,GM13,Free State of Saxony,A00-A04,1728
2021-02-21,GM13,Free State of Saxony,A05-A14,6566
2021-02-21,GM13,Free State of Saxony,A15-A34,38586
2021-02-21,GM13,Free State of Saxony,A35-A59,75811
2021-02-21,GM13,Free State of Saxony,A60-A79,38370
2021-02-21,GM13,Free State of Saxony,A80+,29420
2021-02-21,GM13,Free State of Saxony,unbekannt,1
2021-02-21,GM14,Sachsen-Anhalt State,A00-A04,871
2021-02-21,GM14,Sachsen-Anhalt State,A05-A14,2558
2021-02-21,GM14,Sachsen-Anhalt State,A15-A34,11906
2021-02-21,GM14,Sachsen-Anhalt State,A35-A59,22640
2021-02-21,GM14,Sachsen-Anhalt State,A60-A79,11693
2021-02-21,GM14,Sachsen-Anhalt State,A80+,8744
2021-02-21,GM14,Sachsen-Anhalt State,unbekannt,68
2021-02-21,GM15,Free State of Thuringia,A00-A04,990
2021-02-21,GM15,Free State of Thuringia,A05-A14,3131
2021-02-21,GM15,Free State of Thuringia,A15-A34,14964
2021-02-21,GM15,Free State of Thuringia,A35-A59,29328
2021-02-21,GM15,Free State of Thuringia,A60-A79,14808
2021-02-21,GM15,Free State of Thuringia,A80+,10248
2021-02-21,GM15,Free State of Thuringia,unbekannt,24
2021-02-21,GM16,Berlin State,A00-A04,2181
2021-02-21,GM16,Berlin State,A05-A14,7479
2021-02-21,GM16,Berlin State,A15-A34,41483
2021-02-21,GM16,Berlin State,A35-A59,46484
2021-02-21,GM16,Berlin State,A60-A79,17353
2021-02-21,GM16,Berlin State,A80+,10969
2021-02-21,GM16,Berlin State,unbekannt,876
2021-02-22,GM,Germany,A00-A04,43101
2021-02-22,GM,Germany,A05-A14,132876
2021-02-22,GM,Germany,A15-A34,690418
2021-02-22,GM,Germany,A35-A59,907869
2021-02-22,GM,Germany,A60-A79,369083
2021-02-22,GM,Germany,A80+,244220
2021-02-22,GM,Germany,unbekannt,3361
2021-02-22,GM01,Baden-Württemberg State,A00-A04,5035
2021-02-22,GM01,Baden-Württemberg State,A05-A14,16585
2021-02-22,GM01,Baden-Württemberg State,A15-A34,94024
2021-02-22,GM01,Baden-Württemberg State,A35-A59,119889
2021-02-22,GM01,Baden-Württemberg State,A60-A79,46887
2021-02-22,GM01,Baden-Württemberg State,A80+,28305
2021-02-22,GM01,Baden-Württemberg State,unbekannt,432
2021-02-22,GM02,Free State of Bavaria,A00-A04,8585
2021-02-22,GM02,Free State of Bavaria,A05-A14,26037
2021-02-22,GM02,Free State of Bavaria,A15-A34,128281
2021-02-22,GM02,Free State of Bavaria,A35-A59,161417
2021-02-22,GM02,Free State of Bavaria,A60-A79,64300
2021-02-22,GM02,Free State of Bavaria,A80+,40298
2021-02-22,GM02,Free State of Bavaria,unbekannt,106
2021-02-22,GM03,Free Hanseatic City of Bremen,A00-A04,295
2021-02-22,GM03,Free Hanseatic City of Bremen,A05-A14,1025
2021-02-22,GM03,Free Hanseatic City of Bremen,A15-A34,6303
2021-02-22,GM03,Free Hanseatic City of Bremen,A35-A59,6452
2021-02-22,GM03,Free Hanseatic City of Bremen,A60-A79,2212
2021-02-22,GM03,Free Hanseatic City of Bremen,A80+,1190
2021-02-22,GM03,Free Hanseatic City of Bremen,unbekannt,8
2021-02-22,GM04,Free Hanseatic City of Hamburg,A00-A04,1014
2021-02-22,GM04,Free Hanseatic City of Hamburg,A05-A14,3034
2021-02-22,GM04,Free Hanseatic City of Hamburg,A15-A34,17458
2021-02-22,GM04,Free Hanseatic City of Hamburg,A35-A59,18376
2021-02-22,GM04,Free Hanseatic City of Hamburg,A60-A79,6186
2021-02-22,GM04,Free Hanseatic City of Hamburg,A80+,4178
2021-02-22,GM04,Free Hanseatic City of Hamburg,unbekannt,46
2021-02-22,GM05,Hesse State,A00-A04,3053
2021-02-22,GM05,Hesse State,A05-A14,9428
2021-02-22,GM05,Hesse State,A15-A34,56268
2021-02-22,GM05,Hesse State,A35-A59,70098
2021-02-22,GM05,Hesse State,A60-A79,26882
2021-02-22,GM05,Hesse State,A80+,18543
2021-02-22,GM05,Hesse State,unbekannt,175
2021-02-22,GM06,Lower Saxony State,A00-A04,3626
2021-02-22,GM06,Lower Saxony State,A05-A14,10437
2021-02-22,GM06,Lower Saxony State,A15-A34,49343
2021-02-22,GM06,Lower Saxony State,A35-A59,58249
2021-02-22,GM06,Lower Saxony State,A60-A79,22244
2021-02-22,GM06,Lower Saxony State,A80+,15272
2021-02-22,GM06,Lower Saxony State,unbekannt,25
2021-02-22,GM07,North Rhine-Westphalia State,A00-A04,10740
2021-02-22,GM07,North Rhine-Westphalia State,A05-A14,32456
2021-02-22,GM07,North Rhine-Westphalia State,A15-A34,162059
2021-02-22,GM07,North Rhine-Westphalia State,A35-A59,197284
2021-02-22,GM07,North Rhine-Westphalia State,A60-A79,73178
2021-02-22,GM07,North Rhine-Westphalia State,A80+,44931
2021-02-22,GM07,North Rhine-Westphalia State,unbekannt,909
2021-02-22,GM08,Rhineland-Palatinate State,A00-A04,1923
2021-02-22,GM08,Rhineland-Palatinate State,A05-A14,5523
2021-02-22,GM08,Rhineland-Palatinate State,A15-A34,29592
2021-02-22,GM08,Rhineland-Palatinate State,A35-A59,36553
2021-02-22,GM08,Rhineland-Palatinate State,A60-A79,15168
2021-02-22,GM08,Rhineland-Palatinate State,A80+,10845
2021-02-22,GM08,Rhineland-Palatinate State,unbekannt,515
2021-02-22,GM09,Saarland State,A00-A04,635
2021-02-22,GM09,Saarland State,A05-A14,1645
2021-02-22,GM09,Saarland State,A15-A34,7629
2021-02-22,GM09,Saarland State,A35-A59,9927
2021-02-22,GM09,Saarland State,A60-A79,4914
2021-02-22,GM09,Saarland State,A80+,3294
2021-02-22,GM09,Saarland State,unbekannt,12
2021-02-22,GM10,Schleswig-Holstein State,A00-A04,897
2021-02-22,GM10,Schleswig-Holstein State,A05-A14,2433
2021-02-22,GM10,Schleswig-Holstein State,A15-A34,12163
2021-02-22,GM10,Schleswig-Holstein State,A35-A59,15021
2021-02-22,GM10,Schleswig-Holstein State,A60-A79,5953
2021-02-22,GM10,Schleswig-Holstein State,A80+,4581
2021-02-22,GM10,Schleswig-Holstein State,unbekannt,67
2021-02-22,GM11,Brandenburg State,A00-A04,1112
2021-02-22,GM11,Brandenburg State,A05-A14,3181
2021-02-22,GM11,Brandenburg State,A15-A34,15165
2021-02-22,GM11,Brandenburg State,A35-A59,31026
2021-02-22,GM11,Brandenburg State,A60-A79,14209
2021-02-22,GM11,Brandenburg State,A80+,10172
