"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.99,3764
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","point",NA,673
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.01,119
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.025,146
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.05,180
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.1,221
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.15,256
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.2,295
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.25,341
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.3,394
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.35,451
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.4,517
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.45,591
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.5,673
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.55,776
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.6,889
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.65,1018
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.7,1166
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.75,1361
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.8,1588
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.85,1854
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.9,2164
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.95,2724
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.975,3430
"PL","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.99,4319
