"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.75,247514
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.8,278448
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.85,313271
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.9,352476
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.95,421235
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.975,503471
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.99,601841
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","point",NA,118396
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.01,21746
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.025,26649
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.05,32663
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.1,40038
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.15,46097
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.2,53077
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.25,61117
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.3,70381
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.35,80222
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.4,91446
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.45,104248
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.5,118396
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.55,135508
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.6,154511
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.65,176191
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.7,200928
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.75,232815
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.8,269780
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.85,312635
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.9,362323
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.95,449896
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.975,558696
"GM","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.99,693884
