"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","point",NA,64011
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.01,17014
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.025,20021
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.05,23562
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.1,27733
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.15,30959
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.2,34563
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.25,38589
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.3,43087
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.35,47612
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.4,52617
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.45,58152
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.5,64011
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.55,71044
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.6,78535
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.65,86821
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.7,95989
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.75,107904
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.8,121307
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.85,136387
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.9,153352
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.95,183245
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.975,218996
"GM","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.99,261759
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","point",NA,45653
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.01,8561
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.025,10463
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.05,12788
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.1,15632
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.15,17966
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.2,20649
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.25,23734
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.3,27283
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.35,31068
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.4,35380
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.45,40294
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.5,45653
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.55,52275
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.6,59548
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.65,67839
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.7,77289
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.75,89597
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.8,103874
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.85,120435
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.9,139647
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.95,173904
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.975,216594
"GM","2022-05-29","2022-06-25","4 wk ahead inc case","quantile",0.99,269801
