"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.35,509480
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.4,562810
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.45,621757
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.5,686616
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.55,758948
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.6,838581
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.65,926621
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.7,1023962
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.75,1146453
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.8,1283654
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.85,1437337
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.9,1609489
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.95,1903321
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.975,2250916
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.99,2662130
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","point",NA,648558
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.01,122458
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.025,150066
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.05,183919
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.1,225431
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.15,259034
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.2,297662
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.25,342069
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.3,393124
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.35,445020
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.4,503788
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.45,570340
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.5,648558
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.55,731073
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.6,827754
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.65,937260
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.7,1061296
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.75,1211158
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.8,1382207
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.85,1577443
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.9,1800289
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.95,2164835
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.975,2603214
"GM","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.99,3130383
