"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.01,1476
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.025,1673
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.05,1897
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.1,2150
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.15,2332
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.2,2530
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.25,2745
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.3,2978
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.35,3195
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.4,3427
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.45,3677
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.5,3934
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.55,4235
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.6,4545
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.65,4878
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.7,5236
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.75,5711
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.8,6229
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.85,6794
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.9,7412
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.95,8503
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.975,9757
"PL","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.99,11196
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","point",NA,2716
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.01,712
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.025,839
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.05,989
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.1,1165
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.15,1302
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.2,1456
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.25,1627
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.3,1819
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.35,2013
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.4,2227
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.45,2465
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.5,2716
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.55,3021
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.6,3344
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.65,3702
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.7,4099
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.75,4617
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.8,5201
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.85,5859
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.9,6601
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.95,7915
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.975,9490
"PL","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.99,11382
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","point",NA,1842
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.01,340
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.025,416
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.05,509
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.1,623
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.15,717
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.2,825
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.25,950
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.3,1093
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.35,1247
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.4,1423
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.45,1624
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.5,1842
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.55,2115
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.6,2415
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.65,2756
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.7,3146
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.75,3659
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.8,4255
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.85,4949
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.9,5756
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.95,7209
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.975,9031
"PL","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.99,11314
