"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.4,677739
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.45,763346
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.5,865915
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.55,968459
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.6,1090895
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.65,1228849
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.7,1384293
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.75,1567756
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.8,1775548
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.85,2010899
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.9,2277466
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.95,2702814
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.975,3207605
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.99,3806677
