"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.65,380200
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.7,408449
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.75,445609
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.8,486190
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.85,530511
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.9,578921
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.95,663981
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.975,761650
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.99,873815
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","point",NA,268826
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.01,69537
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.025,82116
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.05,96982
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.1,114553
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.15,128176
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.2,143429
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.25,160508
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.3,179634
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.35,198794
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.4,220012
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.45,243512
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.5,268826
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.55,298374
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.6,330313
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.65,365697
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.7,404900
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.75,455186
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.8,511751
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.85,575383
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.9,646970
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.95,771563
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.975,920247
"GM","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.99,1097700
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","point",NA,239449
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.01,43768
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.025,53711
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.05,65920
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.1,80915
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.15,93206
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.2,107371
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.25,123698
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.3,142516
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.35,162301
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.4,184843
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.45,210531
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.5,239449
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.55,273162
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.6,311182
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.65,354516
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.7,403910
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.75,466462
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.8,538728
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.85,622223
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.9,718695
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.95,885247
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.975,1090468
"GM","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.99,1343352
