"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.9,2501
"PL","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.95,2873
"PL","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.975,3301
"PL","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.99,3793
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","point",NA,981
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.01,253
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.025,298
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.05,352
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.1,416
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.15,466
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.2,521
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.25,583
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.3,653
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.35,724
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.4,802
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.45,889
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.5,981
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.55,1093
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.6,1211
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.65,1343
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.7,1489
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.75,1680
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.8,1895
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.85,2139
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.9,2413
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.95,2900
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.975,3484
"PL","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.99,4188
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","point",NA,720
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.01,129
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.025,159
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.05,195
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.1,239
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.15,276
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.2,318
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.25,367
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.3,424
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.35,484
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.4,554
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.45,633
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.5,720
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.55,828
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.6,947
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.65,1084
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.7,1240
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.75,1445
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.8,1684
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.85,1963
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.9,2288
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.95,2875
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.975,3612
"PL","2022-05-22","2022-06-18","4 wk ahead inc case","quantile",0.99,4539
