"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.25,55795
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.3,62807
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.35,69981
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.4,77981
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.45,86903
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.5,96855
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.55,107956
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.6,120340
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.65,134157
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.7,149573
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.75,169558
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.8,192230
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.85,217953
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.9,247140
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.95,298582
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.975,360789
"PL","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.99,436024
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","point",NA,123782
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.01,20241
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.025,25114
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.05,31166
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.1,38681
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.15,44968
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.2,52280
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.25,60787
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.3,70684
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.35,81389
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.4,93723
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.45,107935
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.5,124313
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.55,143188
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.6,164943
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.65,190019
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.7,218926
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.75,256321
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.8,300126
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.85,351443
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.9,411566
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.95,517974
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.975,651963
"PL","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.99,820700
