"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.55,228204
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.6,259486
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.65,295075
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.7,335566
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.75,386942
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.8,446208
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.85,514578
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.9,593456
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.95,729967
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.975,897946
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.99,1104659
