"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.6,9317
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.65,10291
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.7,11367
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.75,12772
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.8,14351
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.85,16126
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.9,18122
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.95,21650
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.975,25869
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.99,30914
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","point",NA,4643
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.01,888
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.025,1082
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.05,1320
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.1,1609
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.15,1847
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.2,2119
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.25,2431
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.3,2790
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.35,3174
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.4,3610
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.45,4106
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.5,4643
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.55,5315
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.6,6047
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.65,6880
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.7,7829
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.75,9073
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.8,10514
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.85,12186
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.9,14125
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.95,17603
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.975,21940
"PL","2022-04-03","2022-04-30","4 wk ahead inc case","quantile",0.99,27351
