"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,529,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.025,648,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.05,777,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.1,949,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.15,1073,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.2,1191,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.25,1324,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.3,1457,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.35,1594,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.4,1706,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.45,1853,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.5,2002,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
NA,2002,"point","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.55,2137,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.6,2299,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.65,2558,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.7,2842,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.75,3108,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.8,3406,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.85,3793,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.9,4296,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.95,5428,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.975,7126,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.99,9010,"quantile","PL","2 wk ahead inc case","2021-06-13","2021-06-26"
0.01,318,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.025,362,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.05,520,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.1,643,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.15,781,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.2,903,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.25,1030,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.3,1186,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.35,1331,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.4,1459,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.45,1679,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.5,1882,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
NA,1882,"point","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.55,2124,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.6,2370,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.65,2664,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.7,3019,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.75,3475,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.8,4052,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.85,4783,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.9,5721,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.95,7647,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.975,11655,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.99,15810,"quantile","PL","3 wk ahead inc case","2021-06-13","2021-07-03"
0.01,154,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.025,216,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.05,306,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.1,439,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.15,566,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.2,696,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.25,809,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.3,959,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.35,1134,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.4,1366,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.45,1544,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.5,1758,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
NA,1758,"point","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.55,2045,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.6,2446,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.65,2904,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.7,3387,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.75,3985,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.8,4794,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.85,5818,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.9,7778,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.95,11665,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.975,18600,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
0.99,27269,"quantile","PL","4 wk ahead inc case","2021-06-13","2021-07-10"
