"quantile","value","type","location","target","forecast_date","target_end_date"
0.7,250889,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.75,262757,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.8,275407,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.85,285641,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.9,301002,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.95,329865,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.975,366785,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.99,399995,"quantile","PL","2 wk ahead inc case","2021-04-04","2021-04-17"
0.01,110453,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.025,122890,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.05,141602,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.1,154490,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.15,168098,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.2,176802,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.25,186426,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.3,197227,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.35,206560,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.4,216012,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.45,223633,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.5,232112,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
NA,232112,"point","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.55,243521,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.6,255857,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.65,264867,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.7,276046,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.75,289312,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.8,308557,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.85,327687,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.9,350545,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.95,392763,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.975,451054,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.99,510425,"quantile","PL","3 wk ahead inc case","2021-04-04","2021-04-24"
0.01,100632,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.025,116612,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.05,128470,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.1,150417,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.15,164990,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.2,177036,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.25,189151,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.3,201658,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.35,212734,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.4,225882,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.45,235313,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.5,251512,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
NA,251512,"point","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.55,263690,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.6,276252,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.65,291821,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.7,313119,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.75,336274,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.8,359870,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.85,387045,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.9,431155,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.95,494567,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.975,567467,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
0.99,645297,"quantile","PL","4 wk ahead inc case","2021-04-04","2021-05-01"
