"quantile","value","type","location","target","forecast_date","target_end_date"
0.85,167764,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.9,191558,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.95,230209,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.975,272144,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.99,332881,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.01,15144,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.025,18494,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.05,22569,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.1,30024,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.15,36154,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.2,43043,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.25,49302,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.3,57097,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.35,63278,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.4,69087,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.45,76256,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.5,82392,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
NA,82392,"point","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.55,91378,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.6,99550,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.65,110490,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.7,120439,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.75,135158,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.8,154551,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.85,173002,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.9,202733,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.95,267315,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.975,312414,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.99,383797,"quantile","GM","3 wk ahead inc case","2021-04-18","2021-05-08"
0.01,8027,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.025,10727,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.05,14737,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.1,21436,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.15,26872,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.2,33088,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.25,40064,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.3,45218,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.35,51485,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.4,58928,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.45,65575,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.5,73300,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
NA,73300,"point","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.55,80307,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.6,89971,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.65,102144,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.7,118550,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.75,134443,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.8,151366,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.85,176514,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.9,216307,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.95,298086,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.975,350721,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
0.99,428460,"quantile","GM","4 wk ahead inc case","2021-04-18","2021-05-15"
