"quantile","value","type","location","target","forecast_date","target_end_date"
0.6,4615,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.65,5001,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.7,5491,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.75,6068,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.8,6901,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.85,7891,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.9,9833,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.95,12526,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.975,16661,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.99,21025,"quantile","GM","2 wk ahead inc case","2021-06-20","2021-07-03"
0.01,286,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.025,396,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.05,571,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.1,813,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.15,1062,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.2,1239,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.25,1452,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.3,1709,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.35,1892,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.4,2092,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.45,2359,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.5,2584,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
NA,2584,"point","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.55,2885,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.6,3257,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.65,3744,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.7,4151,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.75,4710,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.8,5650,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.85,6528,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.9,8668,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.95,12449,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.975,16988,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.99,23189,"quantile","GM","3 wk ahead inc case","2021-06-20","2021-07-10"
0.01,107,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.025,171,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.05,273,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.1,402,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.15,533,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.2,699,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.25,831,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.3,1011,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.35,1217,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.4,1392,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.45,1571,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.5,1762,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
NA,1762,"point","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.55,1955,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.6,2350,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.65,2641,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.7,3038,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.75,3700,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.8,4568,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.85,6050,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.9,8134,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.95,13116,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.975,20806,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
0.99,29526,"quantile","GM","4 wk ahead inc case","2021-06-20","2021-07-17"
