"quantile","value","type","location","target","forecast_date","target_end_date"
0.975,833123,"quantile","GM","3 wk ahead inc case","2021-05-02","2021-05-22"
0.99,1066259,"quantile","GM","3 wk ahead inc case","2021-05-02","2021-05-22"
0.01,3618,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.025,5839,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.05,7686,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.1,10864,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.15,14689,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.2,20259,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.25,24824,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.3,29404,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.35,34690,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.4,45131,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.45,57460,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.5,70636,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
NA,70636,"point","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.55,83694,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.6,99396,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.65,124889,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.7,161125,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.75,198988,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.8,245625,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.85,336910,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.9,485752,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.95,855313,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.975,1238665,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
0.99,2054962,"quantile","GM","4 wk ahead inc case","2021-05-02","2021-05-29"
