"quantile","value","type","location","target","forecast_date","target_end_date"
0.25,4958,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.3,5298,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.35,5568,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.4,5842,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.45,6076,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.5,6368,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
NA,6368,"point","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.55,6741,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.6,7035,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.65,7310,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.7,7733,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.75,8120,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.8,8505,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.85,9077,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.9,9967,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.95,11338,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.975,12338,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.99,13871,"quantile","PL","2 wk ahead inc case","2021-05-30","2021-06-12"
0.01,2497,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.025,2795,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.05,3221,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.1,3646,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.15,3989,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.2,4342,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.25,4748,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.3,5030,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.35,5332,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.4,5625,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.45,5979,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.5,6227,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
NA,6227,"point","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.55,6646,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.6,6986,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.65,7452,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.7,7878,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.75,8416,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.8,9053,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.85,9929,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.9,10936,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.95,12670,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.975,14532,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.99,17204,"quantile","PL","3 wk ahead inc case","2021-05-30","2021-06-19"
0.01,1971,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.025,2485,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.05,2790,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.1,3274,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.15,3680,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.2,4037,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.25,4380,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.3,4764,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.35,5067,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.4,5395,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.45,5727,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.5,6219,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
NA,6219,"point","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.55,6627,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.6,7104,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.65,7642,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.7,8318,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.75,8978,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.8,9728,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.85,10828,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.9,12355,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.95,14648,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.975,16516,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
0.99,18722,"quantile","PL","4 wk ahead inc case","2021-05-30","2021-06-26"
