"quantile","value","type","location","target","forecast_date","target_end_date"
0.4,622,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.45,694,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.5,774,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
NA,774,"point","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.55,864,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.6,945,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.65,1089,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.7,1236,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.75,1413,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.8,1688,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.85,2009,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.9,2614,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.95,3605,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.975,4876,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
0.99,6088,"quantile","GM","4 wk ahead inc case","2021-06-27","2021-07-24"
