"quantile","value","type","location","target","forecast_date","target_end_date"
0.99,578918,"quantile","GM","3 wk ahead inc case","2021-04-11","2021-05-01"
0.01,10942,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.025,17840,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.05,22079,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.1,33275,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.15,41884,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.2,49167,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.25,55732,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.3,64992,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.35,73787,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.4,84484,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.45,98263,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.5,108252,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
NA,108252,"point","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.55,118567,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.6,128343,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.65,143508,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.7,167250,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.75,193832,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.8,227000,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.85,268707,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.9,326538,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.95,467992,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.975,622247,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
0.99,852439,"quantile","GM","4 wk ahead inc case","2021-04-11","2021-05-08"
