"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.35,60747,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.35,61321,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.35,61853,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.4,60172,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.4,60862,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.4,61503,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.4,62097,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.45,60237,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.45,61033,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.45,61774,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.45,62463,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.5,60290,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.5,61174,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.5,61998,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.5,62765,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.55,60342,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.55,61315,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.55,62222,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.55,63068,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.6,60389,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.6,61438,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.6,62419,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.6,63334,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.65,60449,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.65,61599,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.65,62676,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.65,63682,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.7,60509,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.7,61761,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.7,62934,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.7,64032,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.75,60600,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.75,62005,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.75,63325,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.75,64563,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.8,60744,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.8,62390,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.8,63943,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.8,65406,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.85,61167,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.85,63537,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.85,65798,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.85,67948,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.9,61601,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.9,64724,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.9,67736,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.9,70630,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.95,62513,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.95,67259,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.95,71944,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.95,76542,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.975,62647,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.975,67638,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.975,72580,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.975,77446,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",0.99,62806,"quantile"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",0.99,68087,"quantile"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",0.99,73338,"quantile"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",0.99,78528,"quantile"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM",NA,60517,"point"
"2021-10-18","2 wk ahead inc case","2021-10-30","GM",NA,61782,"point"
"2021-10-18","3 wk ahead inc case","2021-11-06","GM",NA,62968,"point"
"2021-10-18","4 wk ahead inc case","2021-11-13","GM",NA,64077,"point"
