"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.45,40009,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.45,35049,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.45,31308,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.5,50290,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.5,44734,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.5,40459,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.5,37119,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.55,53820,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.55,49611,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.55,46246,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.55,43528,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.6,55402,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.6,51853,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.6,48968,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.6,46603,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.65,55699,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.65,52271,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.65,49477,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.65,47182,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.7,55956,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.7,52624,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.7,49902,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.7,47662,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.75,56312,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.75,53119,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.75,50503,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.75,48343,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.8,56595,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.8,53512,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.8,50979,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.8,48884,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.85,56991,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.85,54071,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.85,51664,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.85,49666,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.9,57413,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.9,54662,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.9,52385,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.9,50490,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.95,57897,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.95,55338,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.95,53212,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.95,51437,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.975,58218,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.975,55800,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.975,53786,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.975,52099,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",0.99,58459,"quantile"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",0.99,56144,"quantile"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",0.99,54212,"quantile"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",0.99,52591,"quantile"
"2021-10-04","1 wk ahead inc case","2021-10-09","GM",NA,50176,"point"
"2021-10-04","2 wk ahead inc case","2021-10-16","GM",NA,44581,"point"
"2021-10-04","3 wk ahead inc case","2021-10-23","GM",NA,40281,"point"
"2021-10-04","4 wk ahead inc case","2021-10-30","GM",NA,36925,"point"
