"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.45,644,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.45,331,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.45,219,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.5,1773,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.5,658,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.5,340,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.5,225,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.55,1876,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.55,763,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.55,417,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.55,283,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.6,2006,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.6,909,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.6,531,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.6,373,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.65,2012,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.65,915,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.65,535,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.65,376,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.7,2012,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.7,915,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.7,535,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.7,376,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.75,2012,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.75,915,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.75,535,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.75,376,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.8,2012,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.8,915,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.8,535,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.8,376,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.85,2012,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.85,915,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.85,535,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.85,376,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.9,2012,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.9,915,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.9,535,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.9,376,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.95,2021,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.95,925,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.95,543,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.95,382,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.975,2032,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.975,937,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.975,552,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.975,389,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",0.99,2036,"quantile"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",0.99,942,"quantile"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",0.99,555,"quantile"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",0.99,391,"quantile"
"2021-06-28","1 wk ahead inc case","2021-07-03","GM",NA,1821,"point"
"2021-06-28","2 wk ahead inc case","2021-07-10","GM",NA,709,"point"
"2021-06-28","3 wk ahead inc case","2021-07-17","GM",NA,380,"point"
"2021-06-28","4 wk ahead inc case","2021-07-24","GM",NA,256,"point"
