"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-08-09","2 wk ahead inc case","2021-08-21","GM",0.95,35450,"quantile"
"2021-08-09","3 wk ahead inc case","2021-08-28","GM",0.95,46068,"quantile"
"2021-08-09","4 wk ahead inc case","2021-09-04","GM",0.95,59058,"quantile"
"2021-08-09","1 wk ahead inc case","2021-08-14","GM",0.975,27012,"quantile"
"2021-08-09","2 wk ahead inc case","2021-08-21","GM",0.975,35740,"quantile"
"2021-08-09","3 wk ahead inc case","2021-08-28","GM",0.975,46611,"quantile"
"2021-08-09","4 wk ahead inc case","2021-09-04","GM",0.975,59964,"quantile"
"2021-08-09","1 wk ahead inc case","2021-08-14","GM",0.99,27089,"quantile"
"2021-08-09","2 wk ahead inc case","2021-08-21","GM",0.99,35926,"quantile"
"2021-08-09","3 wk ahead inc case","2021-08-28","GM",0.99,46961,"quantile"
"2021-08-09","4 wk ahead inc case","2021-09-04","GM",0.99,60549,"quantile"
"2021-08-09","1 wk ahead inc case","2021-08-14","GM",NA,26228,"point"
"2021-08-09","2 wk ahead inc case","2021-08-21","GM",NA,33885,"point"
"2021-08-09","3 wk ahead inc case","2021-08-28","GM",NA,43172,"point"
"2021-08-09","4 wk ahead inc case","2021-09-04","GM",NA,54287,"point"
