"forecast_date","target","target_end_date","location","quantile","value","type"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.5,96264,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.55,96310.2,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.6,96356.4,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.65,96402.6,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.7,96451.6,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.75,96502,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.8,96552.4,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.85,96605.6,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.9,96664.4,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.95,96723.2,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.975,96752.6,"quantile"
"2021-05-03","4 wk ahead inc case","2021-05-29","GM",0.99,96770.24,"quantile"
