"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.25,"2021-08-14","2021-08-02",26258
"GM","2 wk ahead inc case","quantile",0.3,"2021-08-14","2021-08-02",28226
"GM","2 wk ahead inc case","quantile",0.35,"2021-08-14","2021-08-02",30034
"GM","2 wk ahead inc case","quantile",0.4,"2021-08-14","2021-08-02",31548
"GM","2 wk ahead inc case","quantile",0.45,"2021-08-14","2021-08-02",33238
"GM","2 wk ahead inc case","quantile",0.5,"2021-08-14","2021-08-02",34564
"GM","2 wk ahead inc case","quantile",0.55,"2021-08-14","2021-08-02",36149
"GM","2 wk ahead inc case","quantile",0.6,"2021-08-14","2021-08-02",38106
"GM","2 wk ahead inc case","quantile",0.65,"2021-08-14","2021-08-02",40035
"GM","2 wk ahead inc case","quantile",0.7,"2021-08-14","2021-08-02",42677
"GM","2 wk ahead inc case","quantile",0.75,"2021-08-14","2021-08-02",44948
"GM","2 wk ahead inc case","quantile",0.8,"2021-08-14","2021-08-02",48448
"GM","2 wk ahead inc case","quantile",0.85,"2021-08-14","2021-08-02",51771
"GM","2 wk ahead inc case","quantile",0.9,"2021-08-14","2021-08-02",56691
"GM","2 wk ahead inc case","quantile",0.95,"2021-08-14","2021-08-02",65128
"GM","2 wk ahead inc case","quantile",0.975,"2021-08-14","2021-08-02",73936
"GM","2 wk ahead inc case","quantile",0.99,"2021-08-14","2021-08-02",85120
"GM","3 wk ahead inc case","point",NA,"2021-08-21","2021-08-02",44476
"GM","3 wk ahead inc case","quantile",0.01,"2021-08-21","2021-08-02",14896
"GM","3 wk ahead inc case","quantile",0.025,"2021-08-21","2021-08-02",18360
"GM","3 wk ahead inc case","quantile",0.05,"2021-08-21","2021-08-02",21160
"GM","3 wk ahead inc case","quantile",0.1,"2021-08-21","2021-08-02",24910
"GM","3 wk ahead inc case","quantile",0.15,"2021-08-21","2021-08-02",27862
"GM","3 wk ahead inc case","quantile",0.2,"2021-08-21","2021-08-02",30262
"GM","3 wk ahead inc case","quantile",0.25,"2021-08-21","2021-08-02",32825
"GM","3 wk ahead inc case","quantile",0.3,"2021-08-21","2021-08-02",35034
"GM","3 wk ahead inc case","quantile",0.35,"2021-08-21","2021-08-02",37074
"GM","3 wk ahead inc case","quantile",0.4,"2021-08-21","2021-08-02",39481
"GM","3 wk ahead inc case","quantile",0.45,"2021-08-21","2021-08-02",41916
"GM","3 wk ahead inc case","quantile",0.5,"2021-08-21","2021-08-02",44476
"GM","3 wk ahead inc case","quantile",0.55,"2021-08-21","2021-08-02",47240
"GM","3 wk ahead inc case","quantile",0.6,"2021-08-21","2021-08-02",49793
"GM","3 wk ahead inc case","quantile",0.65,"2021-08-21","2021-08-02",53172
"GM","3 wk ahead inc case","quantile",0.7,"2021-08-21","2021-08-02",56590
"GM","3 wk ahead inc case","quantile",0.75,"2021-08-21","2021-08-02",60365
"GM","3 wk ahead inc case","quantile",0.8,"2021-08-21","2021-08-02",64475
"GM","3 wk ahead inc case","quantile",0.85,"2021-08-21","2021-08-02",70060
"GM","3 wk ahead inc case","quantile",0.9,"2021-08-21","2021-08-02",78686
"GM","3 wk ahead inc case","quantile",0.95,"2021-08-21","2021-08-02",96088
"GM","3 wk ahead inc case","quantile",0.975,"2021-08-21","2021-08-02",109150
"GM","3 wk ahead inc case","quantile",0.99,"2021-08-21","2021-08-02",130840
"GM","4 wk ahead inc case","point",NA,"2021-08-28","2021-08-02",55362
"GM","4 wk ahead inc case","quantile",0.01,"2021-08-28","2021-08-02",16628
"GM","4 wk ahead inc case","quantile",0.025,"2021-08-28","2021-08-02",19276
"GM","4 wk ahead inc case","quantile",0.05,"2021-08-28","2021-08-02",23280
"GM","4 wk ahead inc case","quantile",0.1,"2021-08-28","2021-08-02",28224
"GM","4 wk ahead inc case","quantile",0.15,"2021-08-28","2021-08-02",32300
"GM","4 wk ahead inc case","quantile",0.2,"2021-08-28","2021-08-02",35533
"GM","4 wk ahead inc case","quantile",0.25,"2021-08-28","2021-08-02",39279
"GM","4 wk ahead inc case","quantile",0.3,"2021-08-28","2021-08-02",42190
"GM","4 wk ahead inc case","quantile",0.35,"2021-08-28","2021-08-02",44804
"GM","4 wk ahead inc case","quantile",0.4,"2021-08-28","2021-08-02",48050
"GM","4 wk ahead inc case","quantile",0.45,"2021-08-28","2021-08-02",51839
"GM","4 wk ahead inc case","quantile",0.5,"2021-08-28","2021-08-02",55362
"GM","4 wk ahead inc case","quantile",0.55,"2021-08-28","2021-08-02",58681
"GM","4 wk ahead inc case","quantile",0.6,"2021-08-28","2021-08-02",63894
"GM","4 wk ahead inc case","quantile",0.65,"2021-08-28","2021-08-02",68971
"GM","4 wk ahead inc case","quantile",0.7,"2021-08-28","2021-08-02",75064
"GM","4 wk ahead inc case","quantile",0.75,"2021-08-28","2021-08-02",80888
"GM","4 wk ahead inc case","quantile",0.8,"2021-08-28","2021-08-02",88292
"GM","4 wk ahead inc case","quantile",0.85,"2021-08-28","2021-08-02",98767
"GM","4 wk ahead inc case","quantile",0.9,"2021-08-28","2021-08-02",114596
"GM","4 wk ahead inc case","quantile",0.95,"2021-08-28","2021-08-02",141892
"GM","4 wk ahead inc case","quantile",0.975,"2021-08-28","2021-08-02",169462
"GM","4 wk ahead inc case","quantile",0.99,"2021-08-28","2021-08-02",218372
