"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","2 wk ahead inc case","quantile",0.45,"2021-06-05","2021-05-24",3463.55
"PL","2 wk ahead inc case","quantile",0.5,"2021-06-05","2021-05-24",3538
"PL","2 wk ahead inc case","quantile",0.55,"2021-06-05","2021-05-24",3627.45
"PL","2 wk ahead inc case","quantile",0.6,"2021-06-05","2021-05-24",3710.4
"PL","2 wk ahead inc case","quantile",0.65,"2021-06-05","2021-05-24",3807.35
"PL","2 wk ahead inc case","quantile",0.7,"2021-06-05","2021-05-24",3899.3
"PL","2 wk ahead inc case","quantile",0.75,"2021-06-05","2021-05-24",3979.5
"PL","2 wk ahead inc case","quantile",0.8,"2021-06-05","2021-05-24",4073.4
"PL","2 wk ahead inc case","quantile",0.85,"2021-06-05","2021-05-24",4213.45
"PL","2 wk ahead inc case","quantile",0.9,"2021-06-05","2021-05-24",4384.5
"PL","2 wk ahead inc case","quantile",0.95,"2021-06-05","2021-05-24",4537.1
"PL","2 wk ahead inc case","quantile",0.975,"2021-06-05","2021-05-24",4834
"PL","2 wk ahead inc case","quantile",0.99,"2021-06-05","2021-05-24",5070.32
"PL","3 wk ahead inc case","point",NA,"2021-06-12","2021-05-24",1865
"PL","3 wk ahead inc case","quantile",0.01,"2021-06-12","2021-05-24",1040
"PL","3 wk ahead inc case","quantile",0.025,"2021-06-12","2021-05-24",1156.8
"PL","3 wk ahead inc case","quantile",0.05,"2021-06-12","2021-05-24",1221.9
"PL","3 wk ahead inc case","quantile",0.1,"2021-06-12","2021-05-24",1358.9
"PL","3 wk ahead inc case","quantile",0.15,"2021-06-12","2021-05-24",1457
"PL","3 wk ahead inc case","quantile",0.2,"2021-06-12","2021-05-24",1517
"PL","3 wk ahead inc case","quantile",0.25,"2021-06-12","2021-05-24",1583
"PL","3 wk ahead inc case","quantile",0.3,"2021-06-12","2021-05-24",1640.7
"PL","3 wk ahead inc case","quantile",0.35,"2021-06-12","2021-05-24",1701.65
"PL","3 wk ahead inc case","quantile",0.4,"2021-06-12","2021-05-24",1743.6
"PL","3 wk ahead inc case","quantile",0.45,"2021-06-12","2021-05-24",1812
"PL","3 wk ahead inc case","quantile",0.5,"2021-06-12","2021-05-24",1865
"PL","3 wk ahead inc case","quantile",0.55,"2021-06-12","2021-05-24",1907
"PL","3 wk ahead inc case","quantile",0.6,"2021-06-12","2021-05-24",1961.4
"PL","3 wk ahead inc case","quantile",0.65,"2021-06-12","2021-05-24",2017.35
"PL","3 wk ahead inc case","quantile",0.7,"2021-06-12","2021-05-24",2079.3
"PL","3 wk ahead inc case","quantile",0.75,"2021-06-12","2021-05-24",2153.25
"PL","3 wk ahead inc case","quantile",0.8,"2021-06-12","2021-05-24",2260.2
"PL","3 wk ahead inc case","quantile",0.85,"2021-06-12","2021-05-24",2366.45
"PL","3 wk ahead inc case","quantile",0.9,"2021-06-12","2021-05-24",2499.3
"PL","3 wk ahead inc case","quantile",0.95,"2021-06-12","2021-05-24",2677.05
"PL","3 wk ahead inc case","quantile",0.975,"2021-06-12","2021-05-24",2874.05
"PL","3 wk ahead inc case","quantile",0.99,"2021-06-12","2021-05-24",3091.3
"PL","4 wk ahead inc case","point",NA,"2021-06-19","2021-05-24",954
"PL","4 wk ahead inc case","quantile",0.01,"2021-06-19","2021-05-24",388.99
"PL","4 wk ahead inc case","quantile",0.025,"2021-06-19","2021-05-24",449.925
"PL","4 wk ahead inc case","quantile",0.05,"2021-06-19","2021-05-24",526.75
"PL","4 wk ahead inc case","quantile",0.1,"2021-06-19","2021-05-24",604.9
"PL","4 wk ahead inc case","quantile",0.15,"2021-06-19","2021-05-24",677
"PL","4 wk ahead inc case","quantile",0.2,"2021-06-19","2021-05-24",716.6
"PL","4 wk ahead inc case","quantile",0.25,"2021-06-19","2021-05-24",753.75
"PL","4 wk ahead inc case","quantile",0.3,"2021-06-19","2021-05-24",798
"PL","4 wk ahead inc case","quantile",0.35,"2021-06-19","2021-05-24",834
"PL","4 wk ahead inc case","quantile",0.4,"2021-06-19","2021-05-24",872.6
"PL","4 wk ahead inc case","quantile",0.45,"2021-06-19","2021-05-24",909.55
"PL","4 wk ahead inc case","quantile",0.5,"2021-06-19","2021-05-24",954
"PL","4 wk ahead inc case","quantile",0.55,"2021-06-19","2021-05-24",990.45
"PL","4 wk ahead inc case","quantile",0.6,"2021-06-19","2021-05-24",1046
"PL","4 wk ahead inc case","quantile",0.65,"2021-06-19","2021-05-24",1089.35
"PL","4 wk ahead inc case","quantile",0.7,"2021-06-19","2021-05-24",1135.6
"PL","4 wk ahead inc case","quantile",0.75,"2021-06-19","2021-05-24",1203.25
"PL","4 wk ahead inc case","quantile",0.8,"2021-06-19","2021-05-24",1258.4
"PL","4 wk ahead inc case","quantile",0.85,"2021-06-19","2021-05-24",1355.3
"PL","4 wk ahead inc case","quantile",0.9,"2021-06-19","2021-05-24",1466
"PL","4 wk ahead inc case","quantile",0.95,"2021-06-19","2021-05-24",1634.35
"PL","4 wk ahead inc case","quantile",0.975,"2021-06-19","2021-05-24",1819.025
"PL","4 wk ahead inc case","quantile",0.99,"2021-06-19","2021-05-24",2034.13
