"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.65,"2021-07-03","2021-06-21",3114.4
"GM","2 wk ahead inc case","quantile",0.7,"2021-07-03","2021-06-21",3346
"GM","2 wk ahead inc case","quantile",0.75,"2021-07-03","2021-06-21",3565
"GM","2 wk ahead inc case","quantile",0.8,"2021-07-03","2021-06-21",3858.2
"GM","2 wk ahead inc case","quantile",0.85,"2021-07-03","2021-06-21",4223.15
"GM","2 wk ahead inc case","quantile",0.9,"2021-07-03","2021-06-21",4831.1
"GM","2 wk ahead inc case","quantile",0.95,"2021-07-03","2021-06-21",6011.55
"GM","2 wk ahead inc case","quantile",0.975,"2021-07-03","2021-06-21",6649.025
"GM","2 wk ahead inc case","quantile",0.99,"2021-07-03","2021-06-21",7681.6
"GM","3 wk ahead inc case","point",NA,"2021-07-10","2021-06-21",1319
"GM","3 wk ahead inc case","quantile",0.01,"2021-07-10","2021-06-21",174.87
"GM","3 wk ahead inc case","quantile",0.025,"2021-07-10","2021-06-21",234.925
"GM","3 wk ahead inc case","quantile",0.05,"2021-07-10","2021-06-21",323.9
"GM","3 wk ahead inc case","quantile",0.1,"2021-07-10","2021-06-21",451.7
"GM","3 wk ahead inc case","quantile",0.15,"2021-07-10","2021-06-21",582
"GM","3 wk ahead inc case","quantile",0.2,"2021-07-10","2021-06-21",663
"GM","3 wk ahead inc case","quantile",0.25,"2021-07-10","2021-06-21",747.75
"GM","3 wk ahead inc case","quantile",0.3,"2021-07-10","2021-06-21",852.7
"GM","3 wk ahead inc case","quantile",0.35,"2021-07-10","2021-06-21",950.65
"GM","3 wk ahead inc case","quantile",0.4,"2021-07-10","2021-06-21",1071.6
"GM","3 wk ahead inc case","quantile",0.45,"2021-07-10","2021-06-21",1183.55
"GM","3 wk ahead inc case","quantile",0.5,"2021-07-10","2021-06-21",1319
"GM","3 wk ahead inc case","quantile",0.55,"2021-07-10","2021-06-21",1440.8
"GM","3 wk ahead inc case","quantile",0.6,"2021-07-10","2021-06-21",1596.4
"GM","3 wk ahead inc case","quantile",0.65,"2021-07-10","2021-06-21",1765.35
"GM","3 wk ahead inc case","quantile",0.7,"2021-07-10","2021-06-21",1953
"GM","3 wk ahead inc case","quantile",0.75,"2021-07-10","2021-06-21",2171
"GM","3 wk ahead inc case","quantile",0.8,"2021-07-10","2021-06-21",2492.2
"GM","3 wk ahead inc case","quantile",0.85,"2021-07-10","2021-06-21",3029.8
"GM","3 wk ahead inc case","quantile",0.9,"2021-07-10","2021-06-21",3497
"GM","3 wk ahead inc case","quantile",0.95,"2021-07-10","2021-06-21",4790.4
"GM","3 wk ahead inc case","quantile",0.975,"2021-07-10","2021-06-21",5844.35
"GM","3 wk ahead inc case","quantile",0.99,"2021-07-10","2021-06-21",7457.28
"GM","4 wk ahead inc case","point",NA,"2021-07-17","2021-06-21",727
"GM","4 wk ahead inc case","quantile",0.01,"2021-07-17","2021-06-21",38.99
"GM","4 wk ahead inc case","quantile",0.025,"2021-07-17","2021-06-21",76
"GM","4 wk ahead inc case","quantile",0.05,"2021-07-17","2021-06-21",103.9
"GM","4 wk ahead inc case","quantile",0.1,"2021-07-17","2021-06-21",166.9
"GM","4 wk ahead inc case","quantile",0.15,"2021-07-17","2021-06-21",232.85
"GM","4 wk ahead inc case","quantile",0.2,"2021-07-17","2021-06-21",302
"GM","4 wk ahead inc case","quantile",0.25,"2021-07-17","2021-06-21",371.5
"GM","4 wk ahead inc case","quantile",0.3,"2021-07-17","2021-06-21",436
"GM","4 wk ahead inc case","quantile",0.35,"2021-07-17","2021-06-21",506.95
"GM","4 wk ahead inc case","quantile",0.4,"2021-07-17","2021-06-21",558
"GM","4 wk ahead inc case","quantile",0.45,"2021-07-17","2021-06-21",653.65
"GM","4 wk ahead inc case","quantile",0.5,"2021-07-17","2021-06-21",727
"GM","4 wk ahead inc case","quantile",0.55,"2021-07-17","2021-06-21",825.9
"GM","4 wk ahead inc case","quantile",0.6,"2021-07-17","2021-06-21",958
"GM","4 wk ahead inc case","quantile",0.65,"2021-07-17","2021-06-21",1121.35
"GM","4 wk ahead inc case","quantile",0.7,"2021-07-17","2021-06-21",1296.5
"GM","4 wk ahead inc case","quantile",0.75,"2021-07-17","2021-06-21",1621.5
"GM","4 wk ahead inc case","quantile",0.8,"2021-07-17","2021-06-21",1872.4
"GM","4 wk ahead inc case","quantile",0.85,"2021-07-17","2021-06-21",2352.05
"GM","4 wk ahead inc case","quantile",0.9,"2021-07-17","2021-06-21",2905.5
"GM","4 wk ahead inc case","quantile",0.95,"2021-07-17","2021-06-21",4055.8
"GM","4 wk ahead inc case","quantile",0.975,"2021-07-17","2021-06-21",4879.3
"GM","4 wk ahead inc case","quantile",0.99,"2021-07-17","2021-06-21",7410.71
