"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","2 wk ahead inc case","quantile",0.25,"2021-05-15","2021-05-03",23144
"PL","2 wk ahead inc case","quantile",0.3,"2021-05-15","2021-05-03",24925.5
"PL","2 wk ahead inc case","quantile",0.35,"2021-05-15","2021-05-03",26282.65
"PL","2 wk ahead inc case","quantile",0.4,"2021-05-15","2021-05-03",27756.3
"PL","2 wk ahead inc case","quantile",0.45,"2021-05-15","2021-05-03",29149.45
"PL","2 wk ahead inc case","quantile",0.5,"2021-05-15","2021-05-03",30716
"PL","2 wk ahead inc case","quantile",0.55,"2021-05-15","2021-05-03",32123.45
"PL","2 wk ahead inc case","quantile",0.6,"2021-05-15","2021-05-03",34101.5
"PL","2 wk ahead inc case","quantile",0.65,"2021-05-15","2021-05-03",36064.925
"PL","2 wk ahead inc case","quantile",0.7,"2021-05-15","2021-05-03",37945.45
"PL","2 wk ahead inc case","quantile",0.75,"2021-05-15","2021-05-03",40140.25
"PL","2 wk ahead inc case","quantile",0.8,"2021-05-15","2021-05-03",42867.6
"PL","2 wk ahead inc case","quantile",0.85,"2021-05-15","2021-05-03",46741.65
"PL","2 wk ahead inc case","quantile",0.9,"2021-05-15","2021-05-03",51756.25
"PL","2 wk ahead inc case","quantile",0.95,"2021-05-15","2021-05-03",60255
"PL","2 wk ahead inc case","quantile",0.975,"2021-05-15","2021-05-03",66950.3
"PL","2 wk ahead inc case","quantile",0.99,"2021-05-15","2021-05-03",83318.815
"PL","3 wk ahead inc case","point",NA,"2021-05-22","2021-05-03",28685.25
"PL","3 wk ahead inc case","quantile",0.01,"2021-05-22","2021-05-03",9793.86
"PL","3 wk ahead inc case","quantile",0.025,"2021-05-22","2021-05-03",11163.8875
"PL","3 wk ahead inc case","quantile",0.05,"2021-05-22","2021-05-03",12895.65
"PL","3 wk ahead inc case","quantile",0.1,"2021-05-22","2021-05-03",15022.9
"PL","3 wk ahead inc case","quantile",0.15,"2021-05-22","2021-05-03",17030.25
"PL","3 wk ahead inc case","quantile",0.2,"2021-05-22","2021-05-03",18525.9
"PL","3 wk ahead inc case","quantile",0.25,"2021-05-22","2021-05-03",20351.25
"PL","3 wk ahead inc case","quantile",0.3,"2021-05-22","2021-05-03",21921.35
"PL","3 wk ahead inc case","quantile",0.35,"2021-05-22","2021-05-03",23526.8
"PL","3 wk ahead inc case","quantile",0.4,"2021-05-22","2021-05-03",25117.9
"PL","3 wk ahead inc case","quantile",0.45,"2021-05-22","2021-05-03",26835.65
"PL","3 wk ahead inc case","quantile",0.5,"2021-05-22","2021-05-03",28685.25
"PL","3 wk ahead inc case","quantile",0.55,"2021-05-22","2021-05-03",30490.025
"PL","3 wk ahead inc case","quantile",0.6,"2021-05-22","2021-05-03",32362.9
"PL","3 wk ahead inc case","quantile",0.65,"2021-05-22","2021-05-03",34968.25
"PL","3 wk ahead inc case","quantile",0.7,"2021-05-22","2021-05-03",37496.15
"PL","3 wk ahead inc case","quantile",0.75,"2021-05-22","2021-05-03",40631
"PL","3 wk ahead inc case","quantile",0.8,"2021-05-22","2021-05-03",44143.3
"PL","3 wk ahead inc case","quantile",0.85,"2021-05-22","2021-05-03",48837.15
"PL","3 wk ahead inc case","quantile",0.9,"2021-05-22","2021-05-03",55494.1000000001
"PL","3 wk ahead inc case","quantile",0.95,"2021-05-22","2021-05-03",67350.9
"PL","3 wk ahead inc case","quantile",0.975,"2021-05-22","2021-05-03",78841.8875
"PL","3 wk ahead inc case","quantile",0.99,"2021-05-22","2021-05-03",100159.815
"PL","4 wk ahead inc case","point",NA,"2021-05-29","2021-05-03",26906.75
"PL","4 wk ahead inc case","quantile",0.01,"2021-05-29","2021-05-03",7838.265
"PL","4 wk ahead inc case","quantile",0.025,"2021-05-29","2021-05-03",9042.5125
"PL","4 wk ahead inc case","quantile",0.05,"2021-05-29","2021-05-03",10575.5
"PL","4 wk ahead inc case","quantile",0.1,"2021-05-29","2021-05-03",12761.4
"PL","4 wk ahead inc case","quantile",0.15,"2021-05-29","2021-05-03",14454.275
"PL","4 wk ahead inc case","quantile",0.2,"2021-05-29","2021-05-03",16145.2
"PL","4 wk ahead inc case","quantile",0.25,"2021-05-29","2021-05-03",17898
"PL","4 wk ahead inc case","quantile",0.3,"2021-05-29","2021-05-03",19647.25
"PL","4 wk ahead inc case","quantile",0.35,"2021-05-29","2021-05-03",21333.725
"PL","4 wk ahead inc case","quantile",0.4,"2021-05-29","2021-05-03",23318.1
"PL","4 wk ahead inc case","quantile",0.45,"2021-05-29","2021-05-03",25067.1
"PL","4 wk ahead inc case","quantile",0.5,"2021-05-29","2021-05-03",26906.75
"PL","4 wk ahead inc case","quantile",0.55,"2021-05-29","2021-05-03",29414.95
"PL","4 wk ahead inc case","quantile",0.6,"2021-05-29","2021-05-03",32245.6
"PL","4 wk ahead inc case","quantile",0.65,"2021-05-29","2021-05-03",35010.825
"PL","4 wk ahead inc case","quantile",0.7,"2021-05-29","2021-05-03",38488.55
"PL","4 wk ahead inc case","quantile",0.75,"2021-05-29","2021-05-03",42581.25
"PL","4 wk ahead inc case","quantile",0.8,"2021-05-29","2021-05-03",47657.3
"PL","4 wk ahead inc case","quantile",0.85,"2021-05-29","2021-05-03",54734.3000000001
"PL","4 wk ahead inc case","quantile",0.9,"2021-05-29","2021-05-03",63963.55
"PL","4 wk ahead inc case","quantile",0.95,"2021-05-29","2021-05-03",81449.35
"PL","4 wk ahead inc case","quantile",0.975,"2021-05-29","2021-05-03",98222.925
"PL","4 wk ahead inc case","quantile",0.99,"2021-05-29","2021-05-03",128774.525
