"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.8,"2021-07-31","2021-07-19",27441
"GM","2 wk ahead inc case","quantile",0.85,"2021-07-31","2021-07-19",29125
"GM","2 wk ahead inc case","quantile",0.9,"2021-07-31","2021-07-19",31138
"GM","2 wk ahead inc case","quantile",0.95,"2021-07-31","2021-07-19",34480
"GM","2 wk ahead inc case","quantile",0.975,"2021-07-31","2021-07-19",37505
"GM","2 wk ahead inc case","quantile",0.99,"2021-07-31","2021-07-19",41447
"GM","3 wk ahead inc case","point",NA,"2021-08-07","2021-07-19",28721
"GM","3 wk ahead inc case","quantile",0.01,"2021-08-07","2021-07-19",13188
"GM","3 wk ahead inc case","quantile",0.025,"2021-08-07","2021-07-19",14924
"GM","3 wk ahead inc case","quantile",0.05,"2021-08-07","2021-07-19",16892
"GM","3 wk ahead inc case","quantile",0.1,"2021-08-07","2021-07-19",18782
"GM","3 wk ahead inc case","quantile",0.15,"2021-08-07","2021-07-19",20261
"GM","3 wk ahead inc case","quantile",0.2,"2021-08-07","2021-07-19",21443
"GM","3 wk ahead inc case","quantile",0.25,"2021-08-07","2021-07-19",23187
"GM","3 wk ahead inc case","quantile",0.3,"2021-08-07","2021-07-19",24235
"GM","3 wk ahead inc case","quantile",0.35,"2021-08-07","2021-07-19",25255
"GM","3 wk ahead inc case","quantile",0.4,"2021-08-07","2021-07-19",26332
"GM","3 wk ahead inc case","quantile",0.45,"2021-08-07","2021-07-19",27467
"GM","3 wk ahead inc case","quantile",0.5,"2021-08-07","2021-07-19",28721
"GM","3 wk ahead inc case","quantile",0.55,"2021-08-07","2021-07-19",29981
"GM","3 wk ahead inc case","quantile",0.6,"2021-08-07","2021-07-19",31185
"GM","3 wk ahead inc case","quantile",0.65,"2021-08-07","2021-07-19",32868
"GM","3 wk ahead inc case","quantile",0.7,"2021-08-07","2021-07-19",34916
"GM","3 wk ahead inc case","quantile",0.75,"2021-08-07","2021-07-19",36542
"GM","3 wk ahead inc case","quantile",0.8,"2021-08-07","2021-07-19",38494
"GM","3 wk ahead inc case","quantile",0.85,"2021-08-07","2021-07-19",41103
"GM","3 wk ahead inc case","quantile",0.9,"2021-08-07","2021-07-19",44570
"GM","3 wk ahead inc case","quantile",0.95,"2021-08-07","2021-07-19",50218
"GM","3 wk ahead inc case","quantile",0.975,"2021-08-07","2021-07-19",56839
"GM","3 wk ahead inc case","quantile",0.99,"2021-08-07","2021-07-19",62211
"GM","4 wk ahead inc case","point",NA,"2021-08-14","2021-07-19",31824
"GM","4 wk ahead inc case","quantile",0.01,"2021-08-14","2021-07-19",11638
"GM","4 wk ahead inc case","quantile",0.025,"2021-08-14","2021-07-19",13716
"GM","4 wk ahead inc case","quantile",0.05,"2021-08-14","2021-07-19",15300
"GM","4 wk ahead inc case","quantile",0.1,"2021-08-14","2021-07-19",17713
"GM","4 wk ahead inc case","quantile",0.15,"2021-08-14","2021-07-19",20110
"GM","4 wk ahead inc case","quantile",0.2,"2021-08-14","2021-07-19",22193
"GM","4 wk ahead inc case","quantile",0.25,"2021-08-14","2021-07-19",23228
"GM","4 wk ahead inc case","quantile",0.3,"2021-08-14","2021-07-19",25077
"GM","4 wk ahead inc case","quantile",0.35,"2021-08-14","2021-07-19",26382
"GM","4 wk ahead inc case","quantile",0.4,"2021-08-14","2021-07-19",28029
"GM","4 wk ahead inc case","quantile",0.45,"2021-08-14","2021-07-19",29923
"GM","4 wk ahead inc case","quantile",0.5,"2021-08-14","2021-07-19",31824
"GM","4 wk ahead inc case","quantile",0.55,"2021-08-14","2021-07-19",33525
"GM","4 wk ahead inc case","quantile",0.6,"2021-08-14","2021-07-19",35109
"GM","4 wk ahead inc case","quantile",0.65,"2021-08-14","2021-07-19",37345
"GM","4 wk ahead inc case","quantile",0.7,"2021-08-14","2021-07-19",39649
"GM","4 wk ahead inc case","quantile",0.75,"2021-08-14","2021-07-19",41766
"GM","4 wk ahead inc case","quantile",0.8,"2021-08-14","2021-07-19",44726
"GM","4 wk ahead inc case","quantile",0.85,"2021-08-14","2021-07-19",48024
"GM","4 wk ahead inc case","quantile",0.9,"2021-08-14","2021-07-19",53456
"GM","4 wk ahead inc case","quantile",0.95,"2021-08-14","2021-07-19",62165
"GM","4 wk ahead inc case","quantile",0.975,"2021-08-14","2021-07-19",70641
"GM","4 wk ahead inc case","quantile",0.99,"2021-08-14","2021-07-19",82085
