"location","target","type","quantile","target_end_date","forecast_date","value"
"PL","4 wk ahead inc case","quantile",0.15,"2021-09-04","2021-08-09",1317
"PL","4 wk ahead inc case","quantile",0.2,"2021-09-04","2021-08-09",1398
"PL","4 wk ahead inc case","quantile",0.25,"2021-09-04","2021-08-09",1460
"PL","4 wk ahead inc case","quantile",0.3,"2021-09-04","2021-08-09",1526
"PL","4 wk ahead inc case","quantile",0.35,"2021-09-04","2021-08-09",1573
"PL","4 wk ahead inc case","quantile",0.4,"2021-09-04","2021-08-09",1627
"PL","4 wk ahead inc case","quantile",0.45,"2021-09-04","2021-08-09",1671
"PL","4 wk ahead inc case","quantile",0.5,"2021-09-04","2021-08-09",1730
"PL","4 wk ahead inc case","quantile",0.55,"2021-09-04","2021-08-09",1780
"PL","4 wk ahead inc case","quantile",0.6,"2021-09-04","2021-08-09",1832
"PL","4 wk ahead inc case","quantile",0.65,"2021-09-04","2021-08-09",1897
"PL","4 wk ahead inc case","quantile",0.7,"2021-09-04","2021-08-09",1980
"PL","4 wk ahead inc case","quantile",0.75,"2021-09-04","2021-08-09",2046
"PL","4 wk ahead inc case","quantile",0.8,"2021-09-04","2021-08-09",2145
"PL","4 wk ahead inc case","quantile",0.85,"2021-09-04","2021-08-09",2224
"PL","4 wk ahead inc case","quantile",0.9,"2021-09-04","2021-08-09",2346
"PL","4 wk ahead inc case","quantile",0.95,"2021-09-04","2021-08-09",2565
"PL","4 wk ahead inc case","quantile",0.975,"2021-09-04","2021-08-09",2726
"PL","4 wk ahead inc case","quantile",0.99,"2021-09-04","2021-08-09",3070
