"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.55,"2021-06-12","2021-05-31",18363.625
"GM","2 wk ahead inc case","quantile",0.6,"2021-06-12","2021-05-31",19337.5
"GM","2 wk ahead inc case","quantile",0.65,"2021-06-12","2021-05-31",20268.325
"GM","2 wk ahead inc case","quantile",0.7,"2021-06-12","2021-05-31",21273.1
"GM","2 wk ahead inc case","quantile",0.75,"2021-06-12","2021-05-31",22489.75
"GM","2 wk ahead inc case","quantile",0.8,"2021-06-12","2021-05-31",23854.7
"GM","2 wk ahead inc case","quantile",0.85,"2021-06-12","2021-05-31",25631.025
"GM","2 wk ahead inc case","quantile",0.9,"2021-06-12","2021-05-31",27551.5
"GM","2 wk ahead inc case","quantile",0.95,"2021-06-12","2021-05-31",30692.2
"GM","2 wk ahead inc case","quantile",0.975,"2021-06-12","2021-05-31",33644.225
"GM","2 wk ahead inc case","quantile",0.99,"2021-06-12","2021-05-31",37868.27
"GM","3 wk ahead inc case","point",NA,"2021-06-19","2021-05-31",11994.75
"GM","3 wk ahead inc case","quantile",0.01,"2021-06-19","2021-05-31",4750.265
"GM","3 wk ahead inc case","quantile",0.025,"2021-06-19","2021-05-31",5416.525
"GM","3 wk ahead inc case","quantile",0.05,"2021-06-19","2021-05-31",6315.75
"GM","3 wk ahead inc case","quantile",0.1,"2021-06-19","2021-05-31",7235.7
"GM","3 wk ahead inc case","quantile",0.15,"2021-06-19","2021-05-31",8015.025
"GM","3 wk ahead inc case","quantile",0.2,"2021-06-19","2021-05-31",8597.9
"GM","3 wk ahead inc case","quantile",0.25,"2021-06-19","2021-05-31",9209.25
"GM","3 wk ahead inc case","quantile",0.3,"2021-06-19","2021-05-31",9786.05
"GM","3 wk ahead inc case","quantile",0.35,"2021-06-19","2021-05-31",10356.175
"GM","3 wk ahead inc case","quantile",0.4,"2021-06-19","2021-05-31",10935
"GM","3 wk ahead inc case","quantile",0.45,"2021-06-19","2021-05-31",11404.7
"GM","3 wk ahead inc case","quantile",0.5,"2021-06-19","2021-05-31",11994.75
"GM","3 wk ahead inc case","quantile",0.55,"2021-06-19","2021-05-31",12562.775
"GM","3 wk ahead inc case","quantile",0.6,"2021-06-19","2021-05-31",13207.7
"GM","3 wk ahead inc case","quantile",0.65,"2021-06-19","2021-05-31",13928.075
"GM","3 wk ahead inc case","quantile",0.7,"2021-06-19","2021-05-31",14692.1
"GM","3 wk ahead inc case","quantile",0.75,"2021-06-19","2021-05-31",15666.25
"GM","3 wk ahead inc case","quantile",0.8,"2021-06-19","2021-05-31",16452.3
"GM","3 wk ahead inc case","quantile",0.85,"2021-06-19","2021-05-31",17781.575
"GM","3 wk ahead inc case","quantile",0.9,"2021-06-19","2021-05-31",19473.85
"GM","3 wk ahead inc case","quantile",0.95,"2021-06-19","2021-05-31",22222.7
"GM","3 wk ahead inc case","quantile",0.975,"2021-06-19","2021-05-31",24563.4
"GM","3 wk ahead inc case","quantile",0.99,"2021-06-19","2021-05-31",27086.67
"GM","4 wk ahead inc case","point",NA,"2021-06-26","2021-05-31",8294.75
"GM","4 wk ahead inc case","quantile",0.01,"2021-06-26","2021-05-31",2559.39
"GM","4 wk ahead inc case","quantile",0.025,"2021-06-26","2021-05-31",3328.5875
"GM","4 wk ahead inc case","quantile",0.05,"2021-06-26","2021-05-31",3829.475
"GM","4 wk ahead inc case","quantile",0.1,"2021-06-26","2021-05-31",4559.65
"GM","4 wk ahead inc case","quantile",0.15,"2021-06-26","2021-05-31",5026.6
"GM","4 wk ahead inc case","quantile",0.2,"2021-06-26","2021-05-31",5533.5
"GM","4 wk ahead inc case","quantile",0.25,"2021-06-26","2021-05-31",5978.375
"GM","4 wk ahead inc case","quantile",0.3,"2021-06-26","2021-05-31",6462.25
"GM","4 wk ahead inc case","quantile",0.35,"2021-06-26","2021-05-31",6902
"GM","4 wk ahead inc case","quantile",0.4,"2021-06-26","2021-05-31",7371.8
"GM","4 wk ahead inc case","quantile",0.45,"2021-06-26","2021-05-31",7778.7
"GM","4 wk ahead inc case","quantile",0.5,"2021-06-26","2021-05-31",8294.75
"GM","4 wk ahead inc case","quantile",0.55,"2021-06-26","2021-05-31",8779.35
"GM","4 wk ahead inc case","quantile",0.6,"2021-06-26","2021-05-31",9346.9
"GM","4 wk ahead inc case","quantile",0.65,"2021-06-26","2021-05-31",9930.525
"GM","4 wk ahead inc case","quantile",0.7,"2021-06-26","2021-05-31",10605.05
"GM","4 wk ahead inc case","quantile",0.75,"2021-06-26","2021-05-31",11279.875
"GM","4 wk ahead inc case","quantile",0.8,"2021-06-26","2021-05-31",12153.2
"GM","4 wk ahead inc case","quantile",0.85,"2021-06-26","2021-05-31",13503
"GM","4 wk ahead inc case","quantile",0.9,"2021-06-26","2021-05-31",15148.85
"GM","4 wk ahead inc case","quantile",0.95,"2021-06-26","2021-05-31",17586.9
"GM","4 wk ahead inc case","quantile",0.975,"2021-06-26","2021-05-31",19479.3625
"GM","4 wk ahead inc case","quantile",0.99,"2021-06-26","2021-05-31",24310.245
