"location","target","type","quantile","target_end_date","forecast_date","value"
"GM","2 wk ahead inc case","quantile",0.1,"2021-07-24","2021-07-12",6646
"GM","2 wk ahead inc case","quantile",0.15,"2021-07-24","2021-07-12",7384
"GM","2 wk ahead inc case","quantile",0.2,"2021-07-24","2021-07-12",7991
"GM","2 wk ahead inc case","quantile",0.25,"2021-07-24","2021-07-12",8572
"GM","2 wk ahead inc case","quantile",0.3,"2021-07-24","2021-07-12",8980
"GM","2 wk ahead inc case","quantile",0.35,"2021-07-24","2021-07-12",9372
"GM","2 wk ahead inc case","quantile",0.4,"2021-07-24","2021-07-12",9881
"GM","2 wk ahead inc case","quantile",0.45,"2021-07-24","2021-07-12",10420
"GM","2 wk ahead inc case","quantile",0.5,"2021-07-24","2021-07-12",10926
"GM","2 wk ahead inc case","quantile",0.55,"2021-07-24","2021-07-12",11492
"GM","2 wk ahead inc case","quantile",0.6,"2021-07-24","2021-07-12",11951
"GM","2 wk ahead inc case","quantile",0.65,"2021-07-24","2021-07-12",12640
"GM","2 wk ahead inc case","quantile",0.7,"2021-07-24","2021-07-12",13188
"GM","2 wk ahead inc case","quantile",0.75,"2021-07-24","2021-07-12",13892
"GM","2 wk ahead inc case","quantile",0.8,"2021-07-24","2021-07-12",14852
"GM","2 wk ahead inc case","quantile",0.85,"2021-07-24","2021-07-12",15782
"GM","2 wk ahead inc case","quantile",0.9,"2021-07-24","2021-07-12",17212
"GM","2 wk ahead inc case","quantile",0.95,"2021-07-24","2021-07-12",19262
"GM","2 wk ahead inc case","quantile",0.975,"2021-07-24","2021-07-12",21908
"GM","2 wk ahead inc case","quantile",0.99,"2021-07-24","2021-07-12",25591
"GM","3 wk ahead inc case","point",NA,"2021-07-31","2021-07-12",16772
"GM","3 wk ahead inc case","quantile",0.01,"2021-07-31","2021-07-12",5518
"GM","3 wk ahead inc case","quantile",0.025,"2021-07-31","2021-07-12",6434
"GM","3 wk ahead inc case","quantile",0.05,"2021-07-31","2021-07-12",7616
"GM","3 wk ahead inc case","quantile",0.1,"2021-07-31","2021-07-12",9036
"GM","3 wk ahead inc case","quantile",0.15,"2021-07-31","2021-07-12",10137
"GM","3 wk ahead inc case","quantile",0.2,"2021-07-31","2021-07-12",11158
"GM","3 wk ahead inc case","quantile",0.25,"2021-07-31","2021-07-12",12068
"GM","3 wk ahead inc case","quantile",0.3,"2021-07-31","2021-07-12",12982
"GM","3 wk ahead inc case","quantile",0.35,"2021-07-31","2021-07-12",14056
"GM","3 wk ahead inc case","quantile",0.4,"2021-07-31","2021-07-12",14888
"GM","3 wk ahead inc case","quantile",0.45,"2021-07-31","2021-07-12",15842
"GM","3 wk ahead inc case","quantile",0.5,"2021-07-31","2021-07-12",16772
"GM","3 wk ahead inc case","quantile",0.55,"2021-07-31","2021-07-12",17704
"GM","3 wk ahead inc case","quantile",0.6,"2021-07-31","2021-07-12",18772
"GM","3 wk ahead inc case","quantile",0.65,"2021-07-31","2021-07-12",19892
"GM","3 wk ahead inc case","quantile",0.7,"2021-07-31","2021-07-12",21647
"GM","3 wk ahead inc case","quantile",0.75,"2021-07-31","2021-07-12",23284
"GM","3 wk ahead inc case","quantile",0.8,"2021-07-31","2021-07-12",25168
"GM","3 wk ahead inc case","quantile",0.85,"2021-07-31","2021-07-12",27206
"GM","3 wk ahead inc case","quantile",0.9,"2021-07-31","2021-07-12",30206
"GM","3 wk ahead inc case","quantile",0.95,"2021-07-31","2021-07-12",35352
"GM","3 wk ahead inc case","quantile",0.975,"2021-07-31","2021-07-12",39463
"GM","3 wk ahead inc case","quantile",0.99,"2021-07-31","2021-07-12",46356
"GM","4 wk ahead inc case","point",NA,"2021-08-07","2021-07-12",24008
"GM","4 wk ahead inc case","quantile",0.01,"2021-08-07","2021-07-12",6008
"GM","4 wk ahead inc case","quantile",0.025,"2021-08-07","2021-07-12",7202
"GM","4 wk ahead inc case","quantile",0.05,"2021-08-07","2021-07-12",8912
"GM","4 wk ahead inc case","quantile",0.1,"2021-08-07","2021-07-12",11190
"GM","4 wk ahead inc case","quantile",0.15,"2021-08-07","2021-07-12",12968
"GM","4 wk ahead inc case","quantile",0.2,"2021-08-07","2021-07-12",14432
"GM","4 wk ahead inc case","quantile",0.25,"2021-08-07","2021-07-12",15966
"GM","4 wk ahead inc case","quantile",0.3,"2021-08-07","2021-07-12",17268
"GM","4 wk ahead inc case","quantile",0.35,"2021-08-07","2021-07-12",18836
"GM","4 wk ahead inc case","quantile",0.4,"2021-08-07","2021-07-12",20550
"GM","4 wk ahead inc case","quantile",0.45,"2021-08-07","2021-07-12",21822
"GM","4 wk ahead inc case","quantile",0.5,"2021-08-07","2021-07-12",24008
"GM","4 wk ahead inc case","quantile",0.55,"2021-08-07","2021-07-12",25854
"GM","4 wk ahead inc case","quantile",0.6,"2021-08-07","2021-07-12",27692
"GM","4 wk ahead inc case","quantile",0.65,"2021-08-07","2021-07-12",29897
"GM","4 wk ahead inc case","quantile",0.7,"2021-08-07","2021-07-12",32170
"GM","4 wk ahead inc case","quantile",0.75,"2021-08-07","2021-07-12",35474
"GM","4 wk ahead inc case","quantile",0.8,"2021-08-07","2021-07-12",38418
"GM","4 wk ahead inc case","quantile",0.85,"2021-08-07","2021-07-12",43539
"GM","4 wk ahead inc case","quantile",0.9,"2021-08-07","2021-07-12",49360
"GM","4 wk ahead inc case","quantile",0.95,"2021-08-07","2021-07-12",61798
"GM","4 wk ahead inc case","quantile",0.975,"2021-08-07","2021-07-12",73198
"GM","4 wk ahead inc case","quantile",0.99,"2021-08-07","2021-07-12",94416
